V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
2140,Year,2013,E38000066,,,23,,Male
2049,Year,2013,E38000066,,,23,,Female
2325,Year,2013,E38000066,,,24,,Male
2215,Year,2013,E38000066,,,24,,Female
2384,Year,2013,E38000066,,,25,,Male
2323,Year,2013,E38000066,,,25,,Female
2240,Year,2013,E38000066,,,26,,Male
2309,Year,2013,E38000066,,,26,,Female
2584,Year,2013,E38000066,,,27,,Male
2468,Year,2013,E38000066,,,27,,Female
2343,Year,2013,E38000066,,,28,,Male
2387,Year,2013,E38000066,,,28,,Female
2359,Year,2013,E38000066,,,29,,Male
2457,Year,2013,E38000066,,,29,,Female
2420,Year,2013,E38000066,,,30,,Male
2413,Year,2013,E38000066,,,30,,Female
2247,Year,2013,E38000066,,,31,,Male
2475,Year,2013,E38000066,,,31,,Female
2658,Year,2013,E38000066,,,32,,Male
2542,Year,2013,E38000066,,,32,,Female
2785,Year,2013,E38000066,,,33,,Male
2654,Year,2013,E38000066,,,33,,Female
2725,Year,2013,E38000066,,,34,,Male
2478,Year,2013,E38000066,,,34,,Female
2643,Year,2013,E38000066,,,35,,Male
2390,Year,2013,E38000066,,,35,,Female
2381,Year,2013,E38000066,,,36,,Male
2334,Year,2013,E38000066,,,36,,Female
2220,Year,2013,E38000066,,,37,,Male
2174,Year,2013,E38000066,,,37,,Female
2323,Year,2013,E38000066,,,38,,Male
2085,Year,2013,E38000066,,,38,,Female
2157,Year,2013,E38000066,,,39,,Male
1977,Year,2013,E38000066,,,39,,Female
2202,Year,2013,E38000066,,,40,,Male
2001,Year,2013,E38000066,,,40,,Female
2073,Year,2013,E38000066,,,41,,Male
1941,Year,2013,E38000066,,,41,,Female
1873,Year,2013,E38000066,,,42,,Male
2045,Year,2013,E38000066,,,42,,Female
1960,Year,2013,E38000066,,,43,,Male
1902,Year,2013,E38000066,,,43,,Female
1763,Year,2013,E38000066,,,44,,Male
1976,Year,2013,E38000066,,,44,,Female
1863,Year,2013,E38000066,,,45,,Male
1854,Year,2013,E38000066,,,45,,Female
1906,Year,2013,E38000066,,,46,,Male
1838,Year,2013,E38000066,,,46,,Female
1828,Year,2013,E38000066,,,47,,Male
1803,Year,2013,E38000066,,,47,,Female
1682,Year,2013,E38000066,,,48,,Male
1852,Year,2013,E38000066,,,48,,Female
1689,Year,2013,E38000066,,,49,,Male
1711,Year,2013,E38000066,,,49,,Female
1592,Year,2013,E38000066,,,50,,Male
1654,Year,2013,E38000066,,,50,,Female
1578,Year,2013,E38000066,,,51,,Male
1606,Year,2013,E38000066,,,51,,Female
1605,Year,2013,E38000066,,,52,,Male
1570,Year,2013,E38000066,,,52,,Female
1501,Year,2013,E38000066,,,53,,Male
1490,Year,2013,E38000066,,,53,,Female
1420,Year,2013,E38000066,,,54,,Male
1442,Year,2013,E38000066,,,54,,Female
1329,Year,2013,E38000066,,,55,,Male
1270,Year,2013,E38000066,,,55,,Female
1211,Year,2013,E38000066,,,56,,Male
1158,Year,2013,E38000066,,,56,,Female
1190,Year,2013,E38000066,,,57,,Male
1240,Year,2013,E38000066,,,57,,Female
1149,Year,2013,E38000066,,,58,,Male
1115,Year,2013,E38000066,,,58,,Female
1048,Year,2013,E38000066,,,59,,Male
1108,Year,2013,E38000066,,,59,,Female
996,Year,2013,E38000066,,,60,,Male
1054,Year,2013,E38000066,,,60,,Female
949,Year,2013,E38000066,,,61,,Male
1050,Year,2013,E38000066,,,61,,Female
919,Year,2013,E38000066,,,62,,Male
969,Year,2013,E38000066,,,62,,Female
951,Year,2013,E38000066,,,63,,Male
937,Year,2013,E38000066,,,63,,Female
941,Year,2013,E38000066,,,64,,Male
922,Year,2013,E38000066,,,64,,Female
1010,Year,2013,E38000066,,,65,,Male
1002,Year,2013,E38000066,,,65,,Female
1093,Year,2013,E38000066,,,66,,Male
1105,Year,2013,E38000066,,,66,,Female
761,Year,2013,E38000066,,,67,,Male
910,Year,2013,E38000066,,,67,,Female
753,Year,2013,E38000066,,,68,,Male
800,Year,2013,E38000066,,,68,,Female
703,Year,2013,E38000066,,,69,,Male
785,Year,2013,E38000066,,,69,,Female
653,Year,2013,E38000066,,,70,,Male
708,Year,2013,E38000066,,,70,,Female
551,Year,2013,E38000066,,,71,,Male
678,Year,2013,E38000066,,,71,,Female
533,Year,2013,E38000066,,,72,,Male
635,Year,2013,E38000066,,,72,,Female
548,Year,2013,E38000066,,,73,,Male
658,Year,2013,E38000066,,,73,,Female
545,Year,2013,E38000066,,,74,,Male
616,Year,2013,E38000066,,,74,,Female
472,Year,2013,E38000066,,,75,,Male
634,Year,2013,E38000066,,,75,,Female
472,Year,2013,E38000066,,,76,,Male
577,Year,2013,E38000066,,,76,,Female
491,Year,2013,E38000066,,,77,,Male
578,Year,2013,E38000066,,,77,,Female
445,Year,2013,E38000066,,,78,,Male
541,Year,2013,E38000066,,,78,,Female
399,Year,2013,E38000066,,,79,,Male
512,Year,2013,E38000066,,,79,,Female
345,Year,2013,E38000066,,,80,,Male
473,Year,2013,E38000066,,,80,,Female
319,Year,2013,E38000066,,,81,,Male
460,Year,2013,E38000066,,,81,,Female
339,Year,2013,E38000066,,,82,,Male
433,Year,2013,E38000066,,,82,,Female
282,Year,2013,E38000066,,,83,,Male
406,Year,2013,E38000066,,,83,,Female
218,Year,2013,E38000066,,,84,,Male
387,Year,2013,E38000066,,,84,,Female
226,Year,2013,E38000066,,,85,,Male
358,Year,2013,E38000066,,,85,,Female
163,Year,2013,E38000066,,,86,,Male
340,Year,2013,E38000066,,,86,,Female
173,Year,2013,E38000066,,,87,,Male
323,Year,2013,E38000066,,,87,,Female
135,Year,2013,E38000066,,,88,,Male
274,Year,2013,E38000066,,,88,,Female
124,Year,2013,E38000066,,,89,,Male
261,Year,2013,E38000066,,,89,,Female
365,Year,2013,E38000066,,,90,,Male
1051,Year,2013,E38000066,,,90,,Female
827,Year,2013,E38000068,,,0,,Male
812,Year,2013,E38000068,,,0,,Female
859,Year,2013,E38000068,,,1,,Male
766,Year,2013,E38000068,,,1,,Female
857,Year,2013,E38000068,,,2,,Male
807,Year,2013,E38000068,,,2,,Female
830,Year,2013,E38000068,,,3,,Male
914,Year,2013,E38000068,,,3,,Female
792,Year,2013,E38000068,,,4,,Male
816,Year,2013,E38000068,,,4,,Female
865,Year,2013,E38000068,,,5,,Male
832,Year,2013,E38000068,,,5,,Female
820,Year,2013,E38000068,,,6,,Male
779,Year,2013,E38000068,,,6,,Female
887,Year,2013,E38000068,,,7,,Male
828,Year,2013,E38000068,,,7,,Female
801,Year,2013,E38000068,,,8,,Male
753,Year,2013,E38000068,,,8,,Female
750,Year,2013,E38000068,,,9,,Male
701,Year,2013,E38000068,,,9,,Female
692,Year,2013,E38000068,,,10,,Male
680,Year,2013,E38000068,,,10,,Female
694,Year,2013,E38000068,,,11,,Male
695,Year,2013,E38000068,,,11,,Female
694,Year,2013,E38000068,,,12,,Male
760,Year,2013,E38000068,,,12,,Female
771,Year,2013,E38000068,,,13,,Male
726,Year,2013,E38000068,,,13,,Female
810,Year,2013,E38000068,,,14,,Male
736,Year,2013,E38000068,,,14,,Female
768,Year,2013,E38000068,,,15,,Male
775,Year,2013,E38000068,,,15,,Female
746,Year,2013,E38000068,,,16,,Male
784,Year,2013,E38000068,,,16,,Female
800,Year,2013,E38000068,,,17,,Male
725,Year,2013,E38000068,,,17,,Female
820,Year,2013,E38000068,,,18,,Male
744,Year,2013,E38000068,,,18,,Female
768,Year,2013,E38000068,,,19,,Male
728,Year,2013,E38000068,,,19,,Female
712,Year,2013,E38000068,,,20,,Male
700,Year,2013,E38000068,,,20,,Female
722,Year,2013,E38000068,,,21,,Male
721,Year,2013,E38000068,,,21,,Female
796,Year,2013,E38000068,,,22,,Male
793,Year,2013,E38000068,,,22,,Female
757,Year,2013,E38000068,,,23,,Male
781,Year,2013,E38000068,,,23,,Female
763,Year,2013,E38000068,,,24,,Male
821,Year,2013,E38000068,,,24,,Female
815,Year,2013,E38000068,,,25,,Male
823,Year,2013,E38000068,,,25,,Female
828,Year,2013,E38000068,,,26,,Male
927,Year,2013,E38000068,,,26,,Female
789,Year,2013,E38000068,,,27,,Male
799,Year,2013,E38000068,,,27,,Female
786,Year,2013,E38000068,,,28,,Male
815,Year,2013,E38000068,,,28,,Female
779,Year,2013,E38000068,,,29,,Male
888,Year,2013,E38000068,,,29,,Female
804,Year,2013,E38000068,,,30,,Male
796,Year,2013,E38000068,,,30,,Female
852,Year,2013,E38000068,,,31,,Male
804,Year,2013,E38000068,,,31,,Female
735,Year,2013,E38000068,,,32,,Male
833,Year,2013,E38000068,,,32,,Female
724,Year,2013,E38000068,,,33,,Male
832,Year,2013,E38000068,,,33,,Female
798,Year,2013,E38000068,,,34,,Male
809,Year,2013,E38000068,,,34,,Female
654,Year,2013,E38000068,,,35,,Male
731,Year,2013,E38000068,,,35,,Female
734,Year,2013,E38000068,,,36,,Male
693,Year,2013,E38000068,,,36,,Female
750,Year,2013,E38000068,,,37,,Male
782,Year,2013,E38000068,,,37,,Female
709,Year,2013,E38000068,,,38,,Male
808,Year,2013,E38000068,,,38,,Female
712,Year,2013,E38000068,,,39,,Male
800,Year,2013,E38000068,,,39,,Female
813,Year,2013,E38000068,,,40,,Male
933,Year,2013,E38000068,,,40,,Female
875,Year,2013,E38000068,,,41,,Male
927,Year,2013,E38000068,,,41,,Female
939,Year,2013,E38000068,,,42,,Male
973,Year,2013,E38000068,,,42,,Female
875,Year,2013,E38000068,,,43,,Male
850,Year,2013,E38000068,,,43,,Female
881,Year,2013,E38000068,,,44,,Male
860,Year,2013,E38000068,,,44,,Female
844,Year,2013,E38000068,,,45,,Male
921,Year,2013,E38000068,,,45,,Female
910,Year,2013,E38000068,,,46,,Male
938,Year,2013,E38000068,,,46,,Female
888,Year,2013,E38000068,,,47,,Male
864,Year,2013,E38000068,,,47,,Female
925,Year,2013,E38000068,,,48,,Male
942,Year,2013,E38000068,,,48,,Female
886,Year,2013,E38000068,,,49,,Male
916,Year,2013,E38000068,,,49,,Female
885,Year,2013,E38000068,,,50,,Male
940,Year,2013,E38000068,,,50,,Female
947,Year,2013,E38000068,,,51,,Male
1011,Year,2013,E38000068,,,51,,Female
869,Year,2013,E38000068,,,52,,Male
915,Year,2013,E38000068,,,52,,Female
809,Year,2013,E38000068,,,53,,Male
890,Year,2013,E38000068,,,53,,Female
860,Year,2013,E38000068,,,54,,Male
932,Year,2013,E38000068,,,54,,Female
840,Year,2013,E38000068,,,55,,Male
900,Year,2013,E38000068,,,55,,Female
767,Year,2013,E38000068,,,56,,Male
831,Year,2013,E38000068,,,56,,Female
841,Year,2013,E38000068,,,57,,Male
890,Year,2013,E38000068,,,57,,Female
721,Year,2013,E38000068,,,58,,Male
832,Year,2013,E38000068,,,58,,Female
799,Year,2013,E38000068,,,59,,Male
800,Year,2013,E38000068,,,59,,Female
734,Year,2013,E38000068,,,60,,Male
801,Year,2013,E38000068,,,60,,Female
789,Year,2013,E38000068,,,61,,Male
816,Year,2013,E38000068,,,61,,Female
835,Year,2013,E38000068,,,62,,Male
814,Year,2013,E38000068,,,62,,Female
779,Year,2013,E38000068,,,63,,Male
850,Year,2013,E38000068,,,63,,Female
811,Year,2013,E38000068,,,64,,Male
809,Year,2013,E38000068,,,64,,Female
832,Year,2013,E38000068,,,65,,Male
848,Year,2013,E38000068,,,65,,Female
897,Year,2013,E38000068,,,66,,Male
895,Year,2013,E38000068,,,66,,Female
652,Year,2013,E38000068,,,67,,Male
617,Year,2013,E38000068,,,67,,Female
533,Year,2013,E38000068,,,68,,Male
557,Year,2013,E38000068,,,68,,Female
601,Year,2013,E38000068,,,69,,Male
589,Year,2013,E38000068,,,69,,Female
504,Year,2013,E38000068,,,70,,Male
568,Year,2013,E38000068,,,70,,Female
501,Year,2013,E38000068,,,71,,Male
519,Year,2013,E38000068,,,71,,Female
435,Year,2013,E38000068,,,72,,Male
460,Year,2013,E38000068,,,72,,Female
427,Year,2013,E38000068,,,73,,Male
488,Year,2013,E38000068,,,73,,Female
392,Year,2013,E38000068,,,74,,Male
477,Year,2013,E38000068,,,74,,Female
411,Year,2013,E38000068,,,75,,Male
430,Year,2013,E38000068,,,75,,Female
363,Year,2013,E38000068,,,76,,Male
433,Year,2013,E38000068,,,76,,Female
333,Year,2013,E38000068,,,77,,Male
428,Year,2013,E38000068,,,77,,Female
348,Year,2013,E38000068,,,78,,Male
406,Year,2013,E38000068,,,78,,Female
234,Year,2013,E38000068,,,79,,Male
408,Year,2013,E38000068,,,79,,Female
236,Year,2013,E38000068,,,80,,Male
354,Year,2013,E38000068,,,80,,Female
243,Year,2013,E38000068,,,81,,Male
320,Year,2013,E38000068,,,81,,Female
224,Year,2013,E38000068,,,82,,Male
291,Year,2013,E38000068,,,82,,Female
228,Year,2013,E38000068,,,83,,Male
301,Year,2013,E38000068,,,83,,Female
194,Year,2013,E38000068,,,84,,Male
258,Year,2013,E38000068,,,84,,Female
135,Year,2013,E38000068,,,85,,Male
206,Year,2013,E38000068,,,85,,Female
113,Year,2013,E38000068,,,86,,Male
204,Year,2013,E38000068,,,86,,Female
109,Year,2013,E38000068,,,87,,Male
179,Year,2013,E38000068,,,87,,Female
87,Year,2013,E38000068,,,88,,Male
160,Year,2013,E38000068,,,88,,Female
58,Year,2013,E38000068,,,89,,Male
124,Year,2013,E38000068,,,89,,Female
189,Year,2013,E38000068,,,90,,Male
507,Year,2013,E38000068,,,90,,Female
747,Year,2013,E38000069,,,0,,Male
715,Year,2013,E38000069,,,0,,Female
786,Year,2013,E38000069,,,1,,Male
804,Year,2013,E38000069,,,1,,Female
745,Year,2013,E38000069,,,2,,Male
767,Year,2013,E38000069,,,2,,Female
870,Year,2013,E38000069,,,3,,Male
724,Year,2013,E38000069,,,3,,Female
750,Year,2013,E38000069,,,4,,Male
729,Year,2013,E38000069,,,4,,Female
806,Year,2013,E38000069,,,5,,Male
796,Year,2013,E38000069,,,5,,Female
810,Year,2013,E38000069,,,6,,Male
755,Year,2013,E38000069,,,6,,Female
819,Year,2013,E38000069,,,7,,Male
711,Year,2013,E38000069,,,7,,Female
791,Year,2013,E38000069,,,8,,Male
732,Year,2013,E38000069,,,8,,Female
775,Year,2013,E38000069,,,9,,Male
762,Year,2013,E38000069,,,9,,Female
794,Year,2013,E38000069,,,10,,Male
791,Year,2013,E38000069,,,10,,Female
797,Year,2013,E38000069,,,11,,Male
707,Year,2013,E38000069,,,11,,Female
873,Year,2013,E38000069,,,12,,Male
717,Year,2013,E38000069,,,12,,Female
922,Year,2013,E38000069,,,13,,Male
743,Year,2013,E38000069,,,13,,Female
818,Year,2013,E38000069,,,14,,Male
828,Year,2013,E38000069,,,14,,Female
896,Year,2013,E38000069,,,15,,Male
813,Year,2013,E38000069,,,15,,Female
888,Year,2013,E38000069,,,16,,Male
821,Year,2013,E38000069,,,16,,Female
996,Year,2013,E38000069,,,17,,Male
850,Year,2013,E38000069,,,17,,Female
1039,Year,2013,E38000069,,,18,,Male
767,Year,2013,E38000069,,,18,,Female
1065,Year,2013,E38000069,,,19,,Male
591,Year,2013,E38000069,,,19,,Female
1039,Year,2013,E38000069,,,20,,Male
594,Year,2013,E38000069,,,20,,Female
1266,Year,2013,E38000069,,,21,,Male
621,Year,2013,E38000069,,,21,,Female
1296,Year,2013,E38000069,,,22,,Male
738,Year,2013,E38000069,,,22,,Female
1262,Year,2013,E38000069,,,23,,Male
688,Year,2013,E38000069,,,23,,Female
1239,Year,2013,E38000069,,,24,,Male
705,Year,2013,E38000069,,,24,,Female
1256,Year,2013,E38000069,,,25,,Male
800,Year,2013,E38000069,,,25,,Female
1216,Year,2013,E38000069,,,26,,Male
732,Year,2013,E38000069,,,26,,Female
1146,Year,2013,E38000069,,,27,,Male
761,Year,2013,E38000069,,,27,,Female
1065,Year,2013,E38000069,,,28,,Male
788,Year,2013,E38000069,,,28,,Female
867,Year,2013,E38000069,,,29,,Male
697,Year,2013,E38000069,,,29,,Female
874,Year,2013,E38000069,,,30,,Male
733,Year,2013,E38000069,,,30,,Female
885,Year,2013,E38000069,,,31,,Male
695,Year,2013,E38000069,,,31,,Female
848,Year,2013,E38000069,,,32,,Male
721,Year,2013,E38000069,,,32,,Female
794,Year,2013,E38000069,,,33,,Male
689,Year,2013,E38000069,,,33,,Female
799,Year,2013,E38000069,,,34,,Male
751,Year,2013,E38000069,,,34,,Female
699,Year,2013,E38000069,,,35,,Male
655,Year,2013,E38000069,,,35,,Female
673,Year,2013,E38000069,,,36,,Male
724,Year,2013,E38000069,,,36,,Female
735,Year,2013,E38000069,,,37,,Male
705,Year,2013,E38000069,,,37,,Female
770,Year,2013,E38000069,,,38,,Male
721,Year,2013,E38000069,,,38,,Female
768,Year,2013,E38000069,,,39,,Male
814,Year,2013,E38000069,,,39,,Female
893,Year,2013,E38000069,,,40,,Male
941,Year,2013,E38000069,,,40,,Female
1002,Year,2013,E38000069,,,41,,Male
946,Year,2013,E38000069,,,41,,Female
1000,Year,2013,E38000069,,,42,,Male
1052,Year,2013,E38000069,,,42,,Female
1017,Year,2013,E38000069,,,43,,Male
1046,Year,2013,E38000069,,,43,,Female
968,Year,2013,E38000069,,,44,,Male
1139,Year,2013,E38000069,,,44,,Female
1108,Year,2013,E38000069,,,45,,Male
1142,Year,2013,E38000069,,,45,,Female
1094,Year,2013,E38000069,,,46,,Male
1096,Year,2013,E38000069,,,46,,Female
1107,Year,2013,E38000069,,,47,,Male
1138,Year,2013,E38000069,,,47,,Female
1172,Year,2013,E38000069,,,48,,Male
1288,Year,2013,E38000069,,,48,,Female
1168,Year,2013,E38000069,,,49,,Male
1156,Year,2013,E38000069,,,49,,Female
1225,Year,2013,E38000069,,,50,,Male
1214,Year,2013,E38000069,,,50,,Female
1129,Year,2013,E38000069,,,51,,Male
1160,Year,2013,E38000069,,,51,,Female
1138,Year,2013,E38000069,,,52,,Male
1193,Year,2013,E38000069,,,52,,Female
1112,Year,2013,E38000069,,,53,,Male
1128,Year,2013,E38000069,,,53,,Female
1041,Year,2013,E38000069,,,54,,Male
1081,Year,2013,E38000069,,,54,,Female
1053,Year,2013,E38000069,,,55,,Male
1066,Year,2013,E38000069,,,55,,Female
1035,Year,2013,E38000069,,,56,,Male
1016,Year,2013,E38000069,,,56,,Female
1011,Year,2013,E38000069,,,57,,Male
1069,Year,2013,E38000069,,,57,,Female
948,Year,2013,E38000069,,,58,,Male
1009,Year,2013,E38000069,,,58,,Female
994,Year,2013,E38000069,,,59,,Male
1026,Year,2013,E38000069,,,59,,Female
1048,Year,2013,E38000069,,,60,,Male
1064,Year,2013,E38000069,,,60,,Female
976,Year,2013,E38000069,,,61,,Male
1026,Year,2013,E38000069,,,61,,Female
1046,Year,2013,E38000069,,,62,,Male
1126,Year,2013,E38000069,,,62,,Female
1010,Year,2013,E38000069,,,63,,Male
1127,Year,2013,E38000069,,,63,,Female
1127,Year,2013,E38000069,,,64,,Male
1085,Year,2013,E38000069,,,64,,Female
1200,Year,2013,E38000069,,,65,,Male
1198,Year,2013,E38000069,,,65,,Female
1328,Year,2013,E38000069,,,66,,Male
1291,Year,2013,E38000069,,,66,,Female
987,Year,2013,E38000069,,,67,,Male
1093,Year,2013,E38000069,,,67,,Female
964,Year,2013,E38000069,,,68,,Male
1074,Year,2013,E38000069,,,68,,Female
976,Year,2013,E38000069,,,69,,Male
1010,Year,2013,E38000069,,,69,,Female
909,Year,2013,E38000069,,,70,,Male
873,Year,2013,E38000069,,,70,,Female
728,Year,2013,E38000069,,,71,,Male
843,Year,2013,E38000069,,,71,,Female
674,Year,2013,E38000069,,,72,,Male
715,Year,2013,E38000069,,,72,,Female
690,Year,2013,E38000069,,,73,,Male
784,Year,2013,E38000069,,,73,,Female
754,Year,2013,E38000069,,,74,,Male
826,Year,2013,E38000069,,,74,,Female
711,Year,2013,E38000069,,,75,,Male
763,Year,2013,E38000069,,,75,,Female
591,Year,2013,E38000069,,,76,,Male
718,Year,2013,E38000069,,,76,,Female
580,Year,2013,E38000069,,,77,,Male
712,Year,2013,E38000069,,,77,,Female
569,Year,2013,E38000069,,,78,,Male
672,Year,2013,E38000069,,,78,,Female
511,Year,2013,E38000069,,,79,,Male
619,Year,2013,E38000069,,,79,,Female
457,Year,2013,E38000069,,,80,,Male
575,Year,2013,E38000069,,,80,,Female
432,Year,2013,E38000069,,,81,,Male
485,Year,2013,E38000069,,,81,,Female
424,Year,2013,E38000069,,,82,,Male
538,Year,2013,E38000069,,,82,,Female
326,Year,2013,E38000069,,,83,,Male
513,Year,2013,E38000069,,,83,,Female
344,Year,2013,E38000069,,,84,,Male
419,Year,2013,E38000069,,,84,,Female
261,Year,2013,E38000069,,,85,,Male
389,Year,2013,E38000069,,,85,,Female
208,Year,2013,E38000069,,,86,,Male
383,Year,2013,E38000069,,,86,,Female
209,Year,2013,E38000069,,,87,,Male
347,Year,2013,E38000069,,,87,,Female
154,Year,2013,E38000069,,,88,,Male
265,Year,2013,E38000069,,,88,,Female
131,Year,2013,E38000069,,,89,,Male
269,Year,2013,E38000069,,,89,,Female
449,Year,2013,E38000069,,,90,,Male
1004,Year,2013,E38000069,,,90,,Female
1264,Year,2013,E38000070,,,0,,Male
1254,Year,2013,E38000070,,,0,,Female
1306,Year,2013,E38000070,,,1,,Male
1206,Year,2013,E38000070,,,1,,Female
1228,Year,2013,E38000070,,,2,,Male
1198,Year,2013,E38000070,,,2,,Female
1149,Year,2013,E38000070,,,3,,Male
1109,Year,2013,E38000070,,,3,,Female
1119,Year,2013,E38000070,,,4,,Male
1058,Year,2013,E38000070,,,4,,Female
1031,Year,2013,E38000070,,,5,,Male
1026,Year,2013,E38000070,,,5,,Female
1128,Year,2013,E38000070,,,6,,Male
1014,Year,2013,E38000070,,,6,,Female
986,Year,2013,E38000070,,,7,,Male
915,Year,2013,E38000070,,,7,,Female
860,Year,2013,E38000070,,,8,,Male
894,Year,2013,E38000070,,,8,,Female
803,Year,2013,E38000070,,,9,,Male
826,Year,2013,E38000070,,,9,,Female
787,Year,2013,E38000070,,,10,,Male
808,Year,2013,E38000070,,,10,,Female
776,Year,2013,E38000070,,,11,,Male
717,Year,2013,E38000070,,,11,,Female
794,Year,2013,E38000070,,,12,,Male
769,Year,2013,E38000070,,,12,,Female
772,Year,2013,E38000070,,,13,,Male
743,Year,2013,E38000070,,,13,,Female
742,Year,2013,E38000070,,,14,,Male
751,Year,2013,E38000070,,,14,,Female
644,Year,2013,E38000070,,,15,,Male
703,Year,2013,E38000070,,,15,,Female
706,Year,2013,E38000070,,,16,,Male
730,Year,2013,E38000070,,,16,,Female
740,Year,2013,E38000070,,,17,,Male
772,Year,2013,E38000070,,,17,,Female
710,Year,2013,E38000070,,,18,,Male
684,Year,2013,E38000070,,,18,,Female
694,Year,2013,E38000070,,,19,,Male
656,Year,2013,E38000070,,,19,,Female
907,Year,2013,E38000070,,,20,,Male
866,Year,2013,E38000070,,,20,,Female
1149,Year,2013,E38000070,,,21,,Male
999,Year,2013,E38000070,,,21,,Female
1481,Year,2013,E38000070,,,22,,Male
1284,Year,2013,E38000070,,,22,,Female
1466,Year,2013,E38000070,,,23,,Male
1748,Year,2013,E38000070,,,23,,Female
1769,Year,2013,E38000070,,,24,,Male
2079,Year,2013,E38000070,,,24,,Female
1998,Year,2013,E38000070,,,25,,Male
2440,Year,2013,E38000070,,,25,,Female
2211,Year,2013,E38000070,,,26,,Male
2572,Year,2013,E38000070,,,26,,Female
2275,Year,2013,E38000070,,,27,,Male
2562,Year,2013,E38000070,,,27,,Female
2452,Year,2013,E38000070,,,28,,Male
2487,Year,2013,E38000070,,,28,,Female
2399,Year,2013,E38000070,,,29,,Male
2447,Year,2013,E38000070,,,29,,Female
2383,Year,2013,E38000070,,,30,,Male
2391,Year,2013,E38000070,,,30,,Female
2334,Year,2013,E38000070,,,31,,Male
2178,Year,2013,E38000070,,,31,,Female
2150,Year,2013,E38000070,,,32,,Male
2201,Year,2013,E38000070,,,32,,Female
2181,Year,2013,E38000070,,,33,,Male
2034,Year,2013,E38000070,,,33,,Female
1893,Year,2013,E38000070,,,34,,Male
1955,Year,2013,E38000070,,,34,,Female
1848,Year,2013,E38000070,,,35,,Male
1684,Year,2013,E38000070,,,35,,Female
1749,Year,2013,E38000070,,,36,,Male
1583,Year,2013,E38000070,,,36,,Female
1763,Year,2013,E38000070,,,37,,Male
1555,Year,2013,E38000070,,,37,,Female
1658,Year,2013,E38000070,,,38,,Male
1559,Year,2013,E38000070,,,38,,Female
1600,Year,2013,E38000070,,,39,,Male
1602,Year,2013,E38000070,,,39,,Female
1505,Year,2013,E38000070,,,40,,Male
1481,Year,2013,E38000070,,,40,,Female
1484,Year,2013,E38000070,,,41,,Male
1442,Year,2013,E38000070,,,41,,Female
1361,Year,2013,E38000070,,,42,,Male
1370,Year,2013,E38000070,,,42,,Female
1276,Year,2013,E38000070,,,43,,Male
1329,Year,2013,E38000070,,,43,,Female
1235,Year,2013,E38000070,,,44,,Male
1294,Year,2013,E38000070,,,44,,Female
1238,Year,2013,E38000070,,,45,,Male
1261,Year,2013,E38000070,,,45,,Female
1207,Year,2013,E38000070,,,46,,Male
1303,Year,2013,E38000070,,,46,,Female
1174,Year,2013,E38000070,,,47,,Male
1207,Year,2013,E38000070,,,47,,Female
1100,Year,2013,E38000070,,,48,,Male
1195,Year,2013,E38000070,,,48,,Female
1178,Year,2013,E38000070,,,49,,Male
1174,Year,2013,E38000070,,,49,,Female
1044,Year,2013,E38000070,,,50,,Male
1068,Year,2013,E38000070,,,50,,Female
996,Year,2013,E38000070,,,51,,Male
1060,Year,2013,E38000070,,,51,,Female
944,Year,2013,E38000070,,,52,,Male
968,Year,2013,E38000070,,,52,,Female
902,Year,2013,E38000070,,,53,,Male
950,Year,2013,E38000070,,,53,,Female
784,Year,2013,E38000070,,,54,,Male
852,Year,2013,E38000070,,,54,,Female
798,Year,2013,E38000070,,,55,,Male
894,Year,2013,E38000070,,,55,,Female
742,Year,2013,E38000070,,,56,,Male
777,Year,2013,E38000070,,,56,,Female
660,Year,2013,E38000070,,,57,,Male
806,Year,2013,E38000070,,,57,,Female
665,Year,2013,E38000070,,,58,,Male
772,Year,2013,E38000070,,,58,,Female
633,Year,2013,E38000070,,,59,,Male
805,Year,2013,E38000070,,,59,,Female
608,Year,2013,E38000070,,,60,,Male
705,Year,2013,E38000070,,,60,,Female
549,Year,2013,E38000070,,,61,,Male
709,Year,2013,E38000070,,,61,,Female
592,Year,2013,E38000070,,,62,,Male
681,Year,2013,E38000070,,,62,,Female
523,Year,2013,E38000070,,,63,,Male
676,Year,2013,E38000070,,,63,,Female
566,Year,2013,E38000070,,,64,,Male
681,Year,2013,E38000070,,,64,,Female
584,Year,2013,E38000070,,,65,,Male
720,Year,2013,E38000070,,,65,,Female
611,Year,2013,E38000070,,,66,,Male
717,Year,2013,E38000070,,,66,,Female
508,Year,2013,E38000070,,,67,,Male
594,Year,2013,E38000070,,,67,,Female
471,Year,2013,E38000070,,,68,,Male
513,Year,2013,E38000070,,,68,,Female
487,Year,2013,E38000070,,,69,,Male
515,Year,2013,E38000070,,,69,,Female
397,Year,2013,E38000070,,,70,,Male
487,Year,2013,E38000070,,,70,,Female
360,Year,2013,E38000070,,,71,,Male
444,Year,2013,E38000070,,,71,,Female
358,Year,2013,E38000070,,,72,,Male
474,Year,2013,E38000070,,,72,,Female
394,Year,2013,E38000070,,,73,,Male
452,Year,2013,E38000070,,,73,,Female
352,Year,2013,E38000070,,,74,,Male
460,Year,2013,E38000070,,,74,,Female
347,Year,2013,E38000070,,,75,,Male
398,Year,2013,E38000070,,,75,,Female
303,Year,2013,E38000070,,,76,,Male
