V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
,x,99.0,Year,2016,K02000001,,,£100 - £200,,Male,,Construction ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Construction ,,Unknown pension provision
90.0,,2.3,Year,2016,K02000001,,,£100 - £200,,Male,,Construction ,,No pension provision
,x,36.0,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,Defined benefit
6.7,,20.0,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,Defined contribution
,x,26.0,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,Group self-invested personal pension
,x,51.0,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,Unknown pension provision
83.3,,2.7,Year,2016,K02000001,,,£200 - £300,,Male,,Construction ,,No pension provision
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,Defined benefit
12.9,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,Defined contribution
9.5,,14.0,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,Group personal pension
,x,36.0,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,Group self-invested personal pension
6.2,,17.0,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,Unknown pension provision
65.1,,3.3,Year,2016,K02000001,,,£300 - £400,,Male,,Construction ,,No pension provision
4.4,,16.0,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,Defined benefit
17.3,,7.8,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,Defined contribution
14.3,,8.8,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,Group personal pension
,x,36.0,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,Group self-invested personal pension
7.8,,12.0,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,Unknown pension provision
53.9,,3.3,Year,2016,K02000001,,,£400 - £500,,Male,,Construction ,,No pension provision
4.8,,16.0,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,Defined benefit
18.7,,7.6,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,Defined contribution
15.1,,8.6,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,Group personal pension
,x,39.0,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,Group self-invested personal pension
8.9,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,Unknown pension provision
48.9,,3.8,Year,2016,K02000001,,,£500 - £600,,Male,,Construction ,,No pension provision
6.8,,8.7,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,Defined benefit
20.4,,4.7,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,Defined contribution
24.2,,4.1,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,Group personal pension
2.0,,17.0,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,Group self-invested personal pension
10.4,,6.8,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,Group stakeholder pension
2.2,,16.0,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,Unknown pension provision
34.1,,3.3,Year,2016,K02000001,,,£600 and over,,Male,,Construction ,,No pension provision
5.6,,3.4,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
25.8,,1.4,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
17.0,,1.9,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
0.6,,11.0,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
8.5,,2.7,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.3,,7.5,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
41.3,,1.0,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
,x,22.0,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
6.7,,11.0,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
,x,23.0,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
88.4,,1.1,Year,2016,K02000001,,,Less than £100,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
3.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
16.9,,4.9,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
3.5,,13.0,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
4.7,,10.0,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,30.0,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
71.4,,1.4,Year,2016,K02000001,,,£100 - £200,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
3.5,,10.0,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
30.6,,3.0,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
9.1,,6.7,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
8.4,,6.5,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
47.7,,2.2,Year,2016,K02000001,,,£200 - £300,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
5.2,,7.1,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
28.0,,2.7,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
15.4,,4.1,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
9.6,,5.2,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.7,,13.0,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
39.8,,2.2,Year,2016,K02000001,,,£300 - £400,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
5.0,,9.2,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
27.1,,3.5,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
19.1,,4.5,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
1.2,,20.0,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
8.7,,6.8,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.4,,18.0,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
37.5,,2.9,Year,2016,K02000001,,,£400 - £500,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
5.4,,11.0,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
26.7,,4.4,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
25.2,,4.6,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
8.2,,8.7,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.9,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
32.2,,3.9,Year,2016,K02000001,,,£500 - £600,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
9.7,,5.7,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
28.1,,3.0,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
27.1,,3.1,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
1.2,,17.0,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
11.2,,5.3,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.4,,16.0,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
21.4,,3.7,Year,2016,K02000001,,,£600 and over,,Male,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
27.7,,2.0,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,Defined benefit
27.1,,2.0,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,Defined contribution
14.3,,3.2,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,Group personal pension
1.2,,12.0,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,Group self-invested personal pension
4.8,,5.8,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,Group stakeholder pension
1.8,,9.7,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,Unknown pension provision
23.1,,2.3,Year,2016,K02000001,,,Transportation and storage,,Male,,Transportation and storage ,,No pension provision
,x,72.0,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,Defined benefit
,x,32.0,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,Defined contribution
,x,56.0,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,Group personal pension
,x,99.0,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,Group stakeholder pension
,x,99.0,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,Unknown pension provision
77.0,,6.7,Year,2016,K02000001,,,Less than £100,,Male,,Transportation and storage ,,No pension provision
,x,30.0,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,Defined benefit
16.9,,17.0,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,Defined contribution
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,Group personal pension
,x,99.0,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,Unknown pension provision
74.8,,4.3,Year,2016,K02000001,,,£100 - £200,,Male,,Transportation and storage ,,No pension provision
7.3,,19.0,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,Defined benefit
26.5,,9.1,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,Defined contribution
8.8,,18.0,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,Unknown pension provision
52.0,,5.4,Year,2016,K02000001,,,£200 - £300,,Male,,Transportation and storage ,,No pension provision
10.7,,8.7,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,Defined benefit
33.7,,4.6,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,Defined contribution
15.1,,8.0,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,Group personal pension
,x,28.0,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,Group self-invested personal pension
5.3,,14.0,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,Unknown pension provision
32.0,,5.1,Year,2016,K02000001,,,£300 - £400,,Male,,Transportation and storage ,,No pension provision
25.2,,4.3,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,Defined benefit
31.4,,3.9,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,Defined contribution
15.8,,6.4,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,Group personal pension
,x,25.0,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,Group self-invested personal pension
4.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,Group stakeholder pension
2.2,,19.0,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,Unknown pension provision
20.1,,5.5,Year,2016,K02000001,,,£400 - £500,,Male,,Transportation and storage ,,No pension provision
22.9,,5.2,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,Defined benefit
29.5,,4.6,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,Defined contribution
14.1,,7.7,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,Group personal pension
,x,24.0,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,Group self-invested personal pension
5.7,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,Group stakeholder pension
2.4,,20.0,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,Unknown pension provision
23.6,,5.5,Year,2016,K02000001,,,£500 - £600,,Male,,Transportation and storage ,,No pension provision
40.9,,2.5,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,Defined benefit
22.9,,3.8,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,Defined contribution
15.1,,5.1,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,Group personal pension
,x,24.0,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,Group self-invested personal pension
5.2,,9.1,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,Group stakeholder pension
1.6,,17.0,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,Unknown pension provision
13.4,,5.4,Year,2016,K02000001,,,£600 and over,,Male,,Transportation and storage ,,No pension provision
2.2,,10.0,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,Defined benefit
30.9,,2.2,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,Defined contribution
7.3,,5.5,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,Group personal pension
,x,25.0,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
1.8,,12.0,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,Group stakeholder pension
1.5,,13.0,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,Unknown pension provision
56.1,,1.3,Year,2016,K02000001,,,Accommodation and food service activities,,Male,,Accommodation and food service activities ,,No pension provision
,x,58.0,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,Defined benefit
13.8,,8.8,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,Defined contribution
,x,32.0,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,Group personal pension
,x,52.0,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,52.0,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,Unknown pension provision
83.5,,1.6,Year,2016,K02000001,,,Less than £100,,Male,,Accommodation and food service activities ,,No pension provision
,x,28.0,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,Defined benefit
17.5,,6.7,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,Defined contribution
,x,25.0,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,51.0,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,Unknown pension provision
78.6,,1.6,Year,2016,K02000001,,,£100 - £200,,Male,,Accommodation and food service activities ,,No pension provision
2.3,,20.0,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,Defined benefit
33.8,,4.3,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,Defined contribution
4.9,,13.0,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,28.0,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,Unknown pension provision
56.3,,2.7,Year,2016,K02000001,,,£200 - £300,,Male,,Accommodation and food service activities ,,No pension provision
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,Defined benefit
40.4,,4.1,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,Defined contribution
9.5,,10.0,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,Unknown pension provision
43.7,,3.9,Year,2016,K02000001,,,£300 - £400,,Male,,Accommodation and food service activities ,,No pension provision
,x,24.0,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,Defined benefit
43.3,,5.2,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,Defined contribution
8.2,,15.0,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,Group personal pension
,x,,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,24.0,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,Unknown pension provision
38.7,,5.7,Year,2016,K02000001,,,£400 - £500,,Male,,Accommodation and food service activities ,,No pension provision
,x,37.0,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,Defined benefit
45.8,,7.7,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,Defined contribution
15.5,,16.0,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,Unknown pension provision
29.4,,11.0,Year,2016,K02000001,,,£500 - £600,,Male,,Accommodation and food service activities ,,No pension provision
,x,24.0,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,Defined benefit
35.2,,8.3,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,Defined contribution
29.1,,9.7,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,Group personal pension
,x,70.0,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,Group self-invested personal pension
,x,26.0,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,Unknown pension provision
21.8,,12.0,Year,2016,K02000001,,,£600 and over,,Male,,Accommodation and food service activities ,,No pension provision
9.8,,4.6,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,Defined benefit
25.3,,2.7,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,Defined contribution
28.8,,2.6,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,Group personal pension
1.7,,13.0,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,Group self-invested personal pension
4.4,,7.6,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,Group stakeholder pension
1.8,,12.0,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,Unknown pension provision
28.1,,2.6,Year,2016,K02000001,,,Information and communication,,Male,,Information and communication ,,No pension provision
,x,99.0,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,Defined benefit
,x,70.0,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,Defined contribution
,x,56.0,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,Unknown pension provision
89.1,,4.9,Year,2016,K02000001,,,Less than £100,,Male,,Information and communication ,,No pension provision
,x,70.0,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,Defined benefit
,x,30.0,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,Defined contribution
,x,38.0,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,Group personal pension
,x,70.0,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,Group stakeholder pension
,x,70.0,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,Unknown pension provision
80.4,,4.7,Year,2016,K02000001,,,£100 - £200,,Male,,Information and communication ,,No pension provision
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,Defined benefit
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,Defined contribution
15.3,,18.0,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,Group personal pension
,x,57.0,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,Unknown pension provision
65.4,,5.9,Year,2016,K02000001,,,£200 - £300,,Male,,Information and communication ,,No pension provision
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,Defined benefit
25.2,,9.1,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,Defined contribution
22.3,,10.0,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,Group self-invested personal pension
,x,29.0,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,Group stakeholder pension
,x,60.0,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,Unknown pension provision
46.9,,6.0,Year,2016,K02000001,,,£300 - £400,,Male,,Information and communication ,,No pension provision
,x,24.0,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,Defined benefit
26.6,,7.9,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,Defined contribution
29.2,,7.5,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,Group self-invested personal pension
5.6,,20.0,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,Unknown pension provision
31.1,,7.4,Year,2016,K02000001,,,£400 - £500,,Male,,Information and communication ,,No pension provision
9.3,,13.0,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,Defined benefit
