V4_0,Time_codelist,Time,Geography_codelist,Geography,RSI Industry_codelist,RSI Industry,Series type_codelist,Series type,Seasonal adjustment_codelist,Seasonal adjustment
48.9,Month,May-10,K03000001,,47.19,,XO1,,NSA,
48,Month,Jun-10,K03000001,,47.19,,XO1,,NSA,
45.3,Month,Jul-10,K03000001,,47.19,,XO1,,NSA,
40.6,Month,Aug-10,K03000001,,47.19,,XO1,,NSA,
46.6,Month,Sep-10,K03000001,,47.19,,XO1,,NSA,
53.4,Month,Oct-10,K03000001,,47.19,,XO1,,NSA,
79.6,Month,Nov-10,K03000001,,47.19,,XO1,,NSA,
90.5,Month,Dec-10,K03000001,,47.19,,XO1,,NSA,
60.3,Month,Jan-11,K03000001,,47.19,,XO1,,NSA,
44.3,Month,Feb-11,K03000001,,47.19,,XO1,,NSA,
53.1,Month,Mar-11,K03000001,,47.19,,XO1,,NSA,
51.6,Month,Apr-11,K03000001,,47.19,,XO1,,NSA,
55.4,Month,May-11,K03000001,,47.19,,XO1,,NSA,
60.8,Month,Jun-11,K03000001,,47.19,,XO1,,NSA,
55.6,Month,Jul-11,K03000001,,47.19,,XO1,,NSA,
50.4,Month,Aug-11,K03000001,,47.19,,XO1,,NSA,
56.9,Month,Sep-11,K03000001,,47.19,,XO1,,NSA,
62.8,Month,Oct-11,K03000001,,47.19,,XO1,,NSA,
87.7,Month,Nov-11,K03000001,,47.19,,XO1,,NSA,
109.3,Month,Dec-11,K03000001,,47.19,,XO1,,NSA,
68.3,Month,Jan-12,K03000001,,47.19,,XO1,,NSA,
53.3,Month,Feb-12,K03000001,,47.19,,XO1,,NSA,
60.9,Month,Mar-12,K03000001,,47.19,,XO1,,NSA,
65.7,Month,Apr-12,K03000001,,47.19,,XO1,,NSA,
65,Month,May-12,K03000001,,47.19,,XO1,,NSA,
70.7,Month,Jun-12,K03000001,,47.19,,XO1,,NSA,
68,Month,Jul-12,K03000001,,47.19,,XO1,,NSA,
60.6,Month,Aug-12,K03000001,,47.19,,XO1,,NSA,
67.8,Month,Sep-12,K03000001,,47.19,,XO1,,NSA,
75.2,Month,Oct-12,K03000001,,47.19,,XO1,,NSA,
111.2,Month,Nov-12,K03000001,,47.19,,XO1,,NSA,
147.2,Month,Dec-12,K03000001,,47.19,,XO1,,NSA,
91.1,Month,Jan-13,K03000001,,47.19,,XO1,,NSA,
67.8,Month,Feb-13,K03000001,,47.19,,XO1,,NSA,
72.9,Month,Mar-13,K03000001,,47.19,,XO1,,NSA,
76.8,Month,Apr-13,K03000001,,47.19,,XO1,,NSA,
75.9,Month,May-13,K03000001,,47.19,,XO1,,NSA,
94.4,Month,Jun-13,K03000001,,47.19,,XO1,,NSA,
84.4,Month,Jul-13,K03000001,,47.19,,XO1,,NSA,
78.6,Month,Aug-13,K03000001,,47.19,,XO1,,NSA,
88.2,Month,Sep-13,K03000001,,47.19,,XO1,,NSA,
105,Month,Oct-13,K03000001,,47.19,,XO1,,NSA,
146.7,Month,Nov-13,K03000001,,47.19,,XO1,,NSA,
203.5,Month,Dec-13,K03000001,,47.19,,XO1,,NSA,
99.5,Month,Jan-14,K03000001,,47.19,,XO1,,NSA,
81.9,Month,Feb-14,K03000001,,47.19,,XO1,,NSA,
88.5,Month,Mar-14,K03000001,,47.19,,XO1,,NSA,
100.6,Month,Apr-14,K03000001,,47.19,,XO1,,NSA,
94.2,Month,May-14,K03000001,,47.19,,XO1,,NSA,
101.9,Month,Jun-14,K03000001,,47.19,,XO1,,NSA,
98,Month,Jul-14,K03000001,,47.19,,XO1,,NSA,
94.2,Month,Aug-14,K03000001,,47.19,,XO1,,NSA,
92.3,Month,Sep-14,K03000001,,47.19,,XO1,,NSA,
106.8,Month,Oct-14,K03000001,,47.19,,XO1,,NSA,
175.3,Month,Nov-14,K03000001,,47.19,,XO1,,NSA,
196.4,Month,Dec-14,K03000001,,47.19,,XO1,,NSA,
111,Month,Jan-15,K03000001,,47.19,,XO1,,NSA,
89.5,Month,Feb-15,K03000001,,47.19,,XO1,,NSA,
99.5,Month,Mar-15,K03000001,,47.19,,XO1,,NSA,
104.4,Month,Apr-15,K03000001,,47.19,,XO1,,NSA,
105.2,Month,May-15,K03000001,,47.19,,XO1,,NSA,
117.3,Month,Jun-15,K03000001,,47.19,,XO1,,NSA,
109.5,Month,Jul-15,K03000001,,47.19,,XO1,,NSA,
100.7,Month,Aug-15,K03000001,,47.19,,XO1,,NSA,
110.2,Month,Sep-15,K03000001,,47.19,,XO1,,NSA,
128.6,Month,Oct-15,K03000001,,47.19,,XO1,,NSA,
221,Month,Nov-15,K03000001,,47.19,,XO1,,NSA,
252.5,Month,Dec-15,K03000001,,47.19,,XO1,,NSA,
140.2,Month,Jan-16,K03000001,,47.19,,XO1,,NSA,
111.4,Month,Feb-16,K03000001,,47.19,,XO1,,NSA,
119.5,Month,Mar-16,K03000001,,47.19,,XO1,,NSA,
127.6,Month,Apr-16,K03000001,,47.19,,XO1,,NSA,
133.5,Month,May-16,K03000001,,47.19,,XO1,,NSA,
137.8,Month,Jun-16,K03000001,,47.19,,XO1,,NSA,
133,Month,Jul-16,K03000001,,47.19,,XO1,,NSA,
118.7,Month,Aug-16,K03000001,,47.19,,XO1,,NSA,
132.1,Month,Sep-16,K03000001,,47.19,,XO1,,NSA,
152.6,Month,Oct-16,K03000001,,47.19,,XO1,,NSA,
262.1,Month,Nov-16,K03000001,,47.19,,XO1,,NSA,
288.8,Month,Dec-16,K03000001,,47.19,,XO1,,NSA,
167.9,Month,Jan-17,K03000001,,47.19,,XO1,,NSA,
130.7,Month,Feb-17,K03000001,,47.19,,XO1,,NSA,
135.6,Month,Mar-17,K03000001,,47.19,,XO1,,NSA,
141.2,Month,Apr-17,K03000001,,47.19,,XO1,,NSA,
139.1,Month,May-17,K03000001,,47.19,,XO1,,NSA,
159.3,Month,Jun-17,K03000001,,47.19,,XO1,,NSA,
146.1,Month,Jul-17,K03000001,,47.19,,XO1,,NSA,
148.8,Month,Aug-17,K03000001,,47.19,,XO1,,NSA,
63.5,Month,Nov-07,K03000001,,AGG1,,CPP,,NSA,
70.3,Month,Dec-07,K03000001,,AGG1,,CPP,,NSA,
69.4,Month,Jan-08,K03000001,,AGG1,,CPP,,NSA,
65.3,Month,Feb-08,K03000001,,AGG1,,CPP,,NSA,
57.2,Month,Mar-08,K03000001,,AGG1,,CPP,,NSA,
58.6,Month,Apr-08,K03000001,,AGG1,,CPP,,NSA,
52,Month,May-08,K03000001,,AGG1,,CPP,,NSA,
54.1,Month,Jun-08,K03000001,,AGG1,,CPP,,NSA,
47,Month,Jul-08,K03000001,,AGG1,,CPP,,NSA,
50.6,Month,Aug-08,K03000001,,AGG1,,CPP,,NSA,
47.8,Month,Sep-08,K03000001,,AGG1,,CPP,,NSA,
42.7,Month,Oct-08,K03000001,,AGG1,,CPP,,NSA,
39.3,Month,Nov-08,K03000001,,AGG1,,CPP,,NSA,
39.9,Month,Dec-08,K03000001,,AGG1,,CPP,,NSA,
39.5,Month,Jan-09,K03000001,,AGG1,,CPP,,NSA,
33,Month,Feb-09,K03000001,,AGG1,,CPP,,NSA,
40.5,Month,Mar-09,K03000001,,AGG1,,CPP,,NSA,
32.8,Month,Apr-09,K03000001,,AGG1,,CPP,,NSA,
41.4,Month,May-09,K03000001,,AGG1,,CPP,,NSA,
30.4,Month,Jun-09,K03000001,,AGG1,,CPP,,NSA,
33.3,Month,Jul-09,K03000001,,AGG1,,CPP,,NSA,
27.1,Month,Aug-09,K03000001,,AGG1,,CPP,,NSA,
22.4,Month,Sep-09,K03000001,,AGG1,,CPP,,NSA,
22.5,Month,Oct-09,K03000001,,AGG1,,CPP,,NSA,
6.1,Month,Nov-09,K03000001,,AGG1,,CPP,,NSA,
-11.2,Month,Dec-09,K03000001,,AGG1,,CPP,,NSA,
21.8,Month,Jan-10,K03000001,,AGG1,,CPP,,NSA,
47.7,Month,Feb-10,K03000001,,AGG1,,CPP,,NSA,
33,Month,Mar-10,K03000001,,AGG1,,CPP,,NSA,
46.8,Month,Apr-10,K03000001,,AGG1,,CPP,,NSA,
23.6,Month,May-10,K03000001,,AGG1,,CPP,,NSA,
26.5,Month,Jun-10,K03000001,,AGG1,,CPP,,NSA,
16.1,Month,Jul-10,K03000001,,AGG1,,CPP,,NSA,
19.7,Month,Aug-10,K03000001,,AGG1,,CPP,,NSA,
21.5,Month,Sep-10,K03000001,,AGG1,,CPP,,NSA,
19.5,Month,Oct-10,K03000001,,AGG1,,CPP,,NSA,
22.4,Month,Nov-10,K03000001,,AGG1,,CPP,,NSA,
16.1,Month,Dec-10,K03000001,,AGG1,,CPP,,NSA,
20.4,Month,Jan-11,K03000001,,AGG1,,CPP,,NSA,
-4.3,Month,Feb-11,K03000001,,AGG1,,CPP,,NSA,
-1.8,Month,Mar-11,K03000001,,AGG1,,CPP,,NSA,
-1.3,Month,Apr-11,K03000001,,AGG1,,CPP,,NSA,
-2.8,Month,May-11,K03000001,,AGG1,,CPP,,NSA,
6.3,Month,Jun-11,K03000001,,AGG1,,CPP,,NSA,
4.9,Month,Jul-11,K03000001,,AGG1,,CPP,,NSA,
1.2,Month,Aug-11,K03000001,,AGG1,,CPP,,NSA,
6.4,Month,Sep-11,K03000001,,AGG1,,CPP,,NSA,
6.6,Month,Oct-11,K03000001,,AGG1,,CPP,,NSA,
9.7,Month,Nov-11,K03000001,,AGG1,,CPP,,NSA,
17.2,Month,Dec-11,K03000001,,AGG1,,CPP,,NSA,
0.7,Month,Jan-12,K03000001,,AGG1,,CPP,,NSA,
25.3,Month,Feb-12,K03000001,,AGG1,,CPP,,NSA,
16.9,Month,Mar-12,K03000001,,AGG1,,CPP,,NSA,
13.4,Month,Apr-12,K03000001,,AGG1,,CPP,,NSA,
30.9,Month,May-12,K03000001,,AGG1,,CPP,,NSA,
10,Month,Jun-12,K03000001,,AGG1,,CPP,,NSA,
22.5,Month,Jul-12,K03000001,,AGG1,,CPP,,NSA,
18.6,Month,Aug-12,K03000001,,AGG1,,CPP,,NSA,
15.3,Month,Sep-12,K03000001,,AGG1,,CPP,,NSA,
13.8,Month,Oct-12,K03000001,,AGG1,,CPP,,NSA,
11.3,Month,Nov-12,K03000001,,AGG1,,CPP,,NSA,
23.6,Month,Dec-12,K03000001,,AGG1,,CPP,,NSA,
24.6,Month,Jan-13,K03000001,,AGG1,,CPP,,NSA,
7,Month,Feb-13,K03000001,,AGG1,,CPP,,NSA,
15.6,Month,Mar-13,K03000001,,AGG1,,CPP,,NSA,
5.6,Month,Apr-13,K03000001,,AGG1,,CPP,,NSA,
7.1,Month,May-13,K03000001,,AGG1,,CPP,,NSA,
16.8,Month,Jun-13,K03000001,,AGG1,,CPP,,NSA,
11.5,Month,Jul-13,K03000001,,AGG1,,CPP,,NSA,
10.8,Month,Aug-13,K03000001,,AGG1,,CPP,,NSA,
13.9,Month,Sep-13,K03000001,,AGG1,,CPP,,NSA,
14.4,Month,Oct-13,K03000001,,AGG1,,CPP,,NSA,
11.6,Month,Nov-13,K03000001,,AGG1,,CPP,,NSA,
12.7,Month,Dec-13,K03000001,,AGG1,,CPP,,NSA,
5.8,Month,Jan-14,K03000001,,AGG1,,CPP,,NSA,
14,Month,Feb-14,K03000001,,AGG1,,CPP,,NSA,
11.9,Month,Mar-14,K03000001,,AGG1,,CPP,,NSA,
14.9,Month,Apr-14,K03000001,,AGG1,,CPP,,NSA,
13.1,Month,May-14,K03000001,,AGG1,,CPP,,NSA,
14.6,Month,Jun-14,K03000001,,AGG1,,CPP,,NSA,
11.4,Month,Jul-14,K03000001,,AGG1,,CPP,,NSA,
13.3,Month,Aug-14,K03000001,,AGG1,,CPP,,NSA,
14.2,Month,Sep-14,K03000001,,AGG1,,CPP,,NSA,
12.4,Month,Oct-14,K03000001,,AGG1,,CPP,,NSA,
12.5,Month,Nov-14,K03000001,,AGG1,,CPP,,NSA,
5.3,Month,Dec-14,K03000001,,AGG1,,CPP,,NSA,
16.6,Month,Jan-15,K03000001,,AGG1,,CPP,,NSA,
9.6,Month,Feb-15,K03000001,,AGG1,,CPP,,NSA,
13.1,Month,Mar-15,K03000001,,AGG1,,CPP,,NSA,
8.7,Month,Apr-15,K03000001,,AGG1,,CPP,,NSA,
11.5,Month,May-15,K03000001,,AGG1,,CPP,,NSA,
13.3,Month,Jun-15,K03000001,,AGG1,,CPP,,NSA,
13.7,Month,Jul-15,K03000001,,AGG1,,CPP,,NSA,
18.4,Month,Aug-15,K03000001,,AGG1,,CPP,,NSA,
12.2,Month,Sep-15,K03000001,,AGG1,,CPP,,NSA,
8.5,Month,Oct-15,K03000001,,AGG1,,CPP,,NSA,
10.9,Month,Nov-15,K03000001,,AGG1,,CPP,,NSA,
11,Month,Dec-15,K03000001,,AGG1,,CPP,,NSA,
11.7,Month,Jan-16,K03000001,,AGG1,,CPP,,NSA,
8.6,Month,Feb-16,K03000001,,AGG1,,CPP,,NSA,
5.5,Month,Mar-16,K03000001,,AGG1,,CPP,,NSA,
11.9,Month,Apr-16,K03000001,,AGG1,,CPP,,NSA,
17.2,Month,May-16,K03000001,,AGG1,,CPP,,NSA,
13.4,Month,Jun-16,K03000001,,AGG1,,CPP,,NSA,
13.6,Month,Jul-16,K03000001,,AGG1,,CPP,,NSA,
10.9,Month,Aug-16,K03000001,,AGG1,,CPP,,NSA,
14.2,Month,Sep-16,K03000001,,AGG1,,CPP,,NSA,
23.1,Month,Oct-16,K03000001,,AGG1,,CPP,,NSA,
23.9,Month,Nov-16,K03000001,,AGG1,,CPP,,NSA,
26.7,Month,Dec-16,K03000001,,AGG1,,CPP,,NSA,
14.4,Month,Jan-17,K03000001,,AGG1,,CPP,,NSA,
12.8,Month,Feb-17,K03000001,,AGG1,,CPP,,NSA,
17.5,Month,Mar-17,K03000001,,AGG1,,CPP,,NSA,
17.5,Month,Apr-17,K03000001,,AGG1,,CPP,,NSA,
5.2,Month,May-17,K03000001,,AGG1,,CPP,,NSA,
5,Month,Jun-17,K03000001,,AGG1,,CPP,,NSA,
13.7,Month,Jul-17,K03000001,,AGG1,,CPP,,NSA,
14.6,Month,Aug-17,K03000001,,AGG1,,CPP,,NSA,
7.9,Month,Dec-06,K03000001,,AGG1,,MOM,,NSA,
-25,Month,Jan-07,K03000001,,AGG1,,MOM,,NSA,
5.3,Month,Feb-07,K03000001,,AGG1,,MOM,,NSA,
8.7,Month,Mar-07,K03000001,,AGG1,,MOM,,NSA,
2,Month,Apr-07,K03000001,,AGG1,,MOM,,NSA,
5.3,Month,May-07,K03000001,,AGG1,,MOM,,NSA,
2.8,Month,Jun-07,K03000001,,AGG1,,MOM,,NSA,
5,Month,Jul-07,K03000001,,AGG1,,MOM,,NSA,
-1.6,Month,Aug-07,K03000001,,AGG1,,MOM,,NSA,
9.6,Month,Sep-07,K03000001,,AGG1,,MOM,,NSA,
11.4,Month,Oct-07,K03000001,,AGG1,,MOM,,NSA,
26.7,Month,Nov-07,K03000001,,AGG1,,MOM,,NSA,
12.3,Month,Dec-07,K03000001,,AGG1,,MOM,,NSA,
-25.3,Month,Jan-08,K03000001,,AGG1,,MOM,,NSA,
2.8,Month,Feb-08,K03000001,,AGG1,,MOM,,NSA,
3.4,Month,Mar-08,K03000001,,AGG1,,MOM,,NSA,
2.9,Month,Apr-08,K03000001,,AGG1,,MOM,,NSA,
0.9,Month,May-08,K03000001,,AGG1,,MOM,,NSA,
4.3,Month,Jun-08,K03000001,,AGG1,,MOM,,NSA,
0.2,Month,Jul-08,K03000001,,AGG1,,MOM,,NSA,
0.8,Month,Aug-08,K03000001,,AGG1,,MOM,,NSA,
7.5,Month,Sep-08,K03000001,,AGG1,,MOM,,NSA,
7.6,Month,Oct-08,K03000001,,AGG1,,MOM,,NSA,
23.7,Month,Nov-08,K03000001,,AGG1,,MOM,,NSA,
12.8,Month,Dec-08,K03000001,,AGG1,,MOM,,NSA,
-25.6,Month,Jan-09,K03000001,,AGG1,,MOM,,NSA,
-2,Month,Feb-09,K03000001,,AGG1,,MOM,,NSA,
9.2,Month,Mar-09,K03000001,,AGG1,,MOM,,NSA,
-2.8,Month,Apr-09,K03000001,,AGG1,,MOM,,NSA,
7.4,Month,May-09,K03000001,,AGG1,,MOM,,NSA,
-3.8,Month,Jun-09,K03000001,,AGG1,,MOM,,NSA,
2.4,Month,Jul-09,K03000001,,AGG1,,MOM,,NSA,
-3.9,Month,Aug-09,K03000001,,AGG1,,MOM,,NSA,
3.6,Month,Sep-09,K03000001,,AGG1,,MOM,,NSA,
7.7,Month,Oct-09,K03000001,,AGG1,,MOM,,NSA,
7.1,Month,Nov-09,K03000001,,AGG1,,MOM,,NSA,
-5.6,Month,Dec-09,K03000001,,AGG1,,MOM,,NSA,
2,Month,Jan-10,K03000001,,AGG1,,MOM,,NSA,
18.9,Month,Feb-10,K03000001,,AGG1,,MOM,,NSA,
-1.7,Month,Mar-10,K03000001,,AGG1,,MOM,,NSA,
7.3,Month,Apr-10,K03000001,,AGG1,,MOM,,NSA,
-9.5,Month,May-10,K03000001,,AGG1,,MOM,,NSA,
-1.6,Month,Jun-10,K03000001,,AGG1,,MOM,,NSA,
-6,Month,Jul-10,K03000001,,AGG1,,MOM,,NSA,
-0.9,Month,Aug-10,K03000001,,AGG1,,MOM,,NSA,
5.1,Month,Sep-10,K03000001,,AGG1,,MOM,,NSA,
5.9,Month,Oct-10,K03000001,,AGG1,,MOM,,NSA,
9.7,Month,Nov-10,K03000001,,AGG1,,MOM,,NSA,
-10.4,Month,Dec-10,K03000001,,AGG1,,MOM,,NSA,
5.9,Month,Jan-11,K03000001,,AGG1,,MOM,,NSA,
-5.5,Month,Feb-11,K03000001,,AGG1,,MOM,,NSA,
0.8,Month,Mar-11,K03000001,,AGG1,,MOM,,NSA,
7.8,Month,Apr-11,K03000001,,AGG1,,MOM,,NSA,
-10.8,Month,May-11,K03000001,,AGG1,,MOM,,NSA,
7.6,Month,Jun-11,K03000001,,AGG1,,MOM,,NSA,
-7.2,Month,Jul-11,K03000001,,AGG1,,MOM,,NSA,
-4.4,Month,Aug-11,K03000001,,AGG1,,MOM,,NSA,
10.6,Month,Sep-11,K03000001,,AGG1,,MOM,,NSA,
6.1,Month,Oct-11,K03000001,,AGG1,,MOM,,NSA,
12.9,Month,Nov-11,K03000001,,AGG1,,MOM,,NSA,
-4.3,Month,Dec-11,K03000001,,AGG1,,MOM,,NSA,
-9,Month,Jan-12,K03000001,,AGG1,,MOM,,NSA,
17.6,Month,Feb-12,K03000001,,AGG1,,MOM,,NSA,
-5.9,Month,Mar-12,K03000001,,AGG1,,MOM,,NSA,
4.5,Month,Apr-12,K03000001,,AGG1,,MOM,,NSA,
2.9,Month,May-12,K03000001,,AGG1,,MOM,,NSA,
-9.5,Month,Jun-12,K03000001,,AGG1,,MOM,,NSA,
3.3,Month,Jul-12,K03000001,,AGG1,,MOM,,NSA,
-7.5,Month,Aug-12,K03000001,,AGG1,,MOM,,NSA,
7.5,Month,Sep-12,K03000001,,AGG1,,MOM,,NSA,
4.7,Month,Oct-12,K03000001,,AGG1,,MOM,,NSA,
10.5,Month,Nov-12,K03000001,,AGG1,,MOM,,NSA,
6.2,Month,Dec-12,K03000001,,AGG1,,MOM,,NSA,
-8.3,Month,Jan-13,K03000001,,AGG1,,MOM,,NSA,
0.9,Month,Feb-13,K03000001,,AGG1,,MOM,,NSA,
1.7,Month,Mar-13,K03000001,,AGG1,,MOM,,NSA,
-4.5,Month,Apr-13,K03000001,,AGG1,,MOM,,NSA,
4.4,Month,May-13,K03000001,,AGG1,,MOM,,NSA,
-1.3,Month,Jun-13,K03000001,,AGG1,,MOM,,NSA,
-1.4,Month,Jul-13,K03000001,,AGG1,,MOM,,NSA,
-8.2,Month,Aug-13,K03000001,,AGG1,,MOM,,NSA,
10.6,Month,Sep-13,K03000001,,AGG1,,MOM,,NSA,
5.2,Month,Oct-13,K03000001,,AGG1,,MOM,,NSA,
7.8,Month,Nov-13,K03000001,,AGG1,,MOM,,NSA,
7.2,Month,Dec-13,K03000001,,AGG1,,MOM,,NSA,
-13.9,Month,Jan-14,K03000001,,AGG1,,MOM,,NSA,
8.7,Month,Feb-14,K03000001,,AGG1,,MOM,,NSA,
-0.1,Month,Mar-14,K03000001,,AGG1,,MOM,,NSA,
-2,Month,Apr-14,K03000001,,AGG1,,MOM,,NSA,
2.7,Month,May-14,K03000001,,AGG1,,MOM,,NSA,
0,Month,Jun-14,K03000001,,AGG1,,MOM,,NSA,
-4.1,Month,Jul-14,K03000001,,AGG1,,MOM,,NSA,
-6.6,Month,Aug-14,K03000001,,AGG1,,MOM,,NSA,
11.5,Month,Sep-14,K03000001,,AGG1,,MOM,,NSA,
3.5,Month,Oct-14,K03000001,,AGG1,,MOM,,NSA,
7.9,Month,Nov-14,K03000001,,AGG1,,MOM,,NSA,
0.4,Month,Dec-14,K03000001,,AGG1,,MOM,,NSA,
-4.6,Month,Jan-15,K03000001,,AGG1,,MOM,,NSA,
2.2,Month,Feb-15,K03000001,,AGG1,,MOM,,NSA,
3,Month,Mar-15,K03000001,,AGG1,,MOM,,NSA,
-5.8,Month,Apr-15,K03000001,,AGG1,,MOM,,NSA,
5.4,Month,May-15,K03000001,,AGG1,,MOM,,NSA,
1.6,Month,Jun-15,K03000001,,AGG1,,MOM,,NSA,
-3.8,Month,Jul-15,K03000001,,AGG1,,MOM,,NSA,
-2.7,Month,Aug-15,K03000001,,AGG1,,MOM,,NSA,
5.7,Month,Sep-15,K03000001,,AGG1,,MOM,,NSA,
0.1,Month,Oct-15,K03000001,,AGG1,,MOM,,NSA,
10.2,Month,Nov-15,K03000001,,AGG1,,MOM,,NSA,
0.4,Month,Dec-15,K03000001,,AGG1,,MOM,,NSA,
-4,Month,Jan-16,K03000001,,AGG1,,MOM,,NSA,
-0.6,Month,Feb-16,K03000001,,AGG1,,MOM,,NSA,
0.1,Month,Mar-16,K03000001,,AGG1,,MOM,,NSA,
-0.1,Month,Apr-16,K03000001,,AGG1,,MOM,,NSA,
10.5,Month,May-16,K03000001,,AGG1,,MOM,,NSA,
-1.8,Month,Jun-16,K03000001,,AGG1,,MOM,,NSA,
-3.6,Month,Jul-16,K03000001,,AGG1,,MOM,,NSA,
-5.1,Month,Aug-16,K03000001,,AGG1,,MOM,,NSA,
8.9,Month,Sep-16,K03000001,,AGG1,,MOM,,NSA,
7.8,Month,Oct-16,K03000001,,AGG1,,MOM,,NSA,
10.9,Month,Nov-16,K03000001,,AGG1,,MOM,,NSA,
2.7,Month,Dec-16,K03000001,,AGG1,,MOM,,NSA,
-13.3,Month,Jan-17,K03000001,,AGG1,,MOM,,NSA,
-2,Month,Feb-17,K03000001,,AGG1,,MOM,,NSA,
4.3,Month,Mar-17,K03000001,,AGG1,,MOM,,NSA,
-0.1,Month,Apr-17,K03000001,,AGG1,,MOM,,NSA,
-1,Month,May-17,K03000001,,AGG1,,MOM,,NSA,
-2,Month,Jun-17,K03000001,,AGG1,,MOM,,NSA,
4.4,Month,Jul-17,K03000001,,AGG1,,MOM,,NSA,
-4.4,Month,Aug-17,K03000001,,AGG1,,MOM,,NSA,
1.2,Month,Nov-06,K03000001,,AGG1,,R,,NSA,
1.1,Month,Dec-06,K03000001,,AGG1,,R,,NSA,
1,Month,Jan-07,K03000001,,AGG1,,R,,NSA,
1,Month,Feb-07,K03000001,,AGG1,,R,,NSA,
1.1,Month,Mar-07,K03000001,,AGG1,,R,,NSA,
1.1,Month,Apr-07,K03000001,,AGG1,,R,,NSA,
1.2,Month,May-07,K03000001,,AGG1,,R,,NSA,
1.2,Month,Jun-07,K03000001,,AGG1,,R,,NSA,
1.3,Month,Jul-07,K03000001,,AGG1,,R,,NSA,
1.2,Month,Aug-07,K03000001,,AGG1,,R,,NSA,
1.4,Month,Sep-07,K03000001,,AGG1,,R,,NSA,
1.5,Month,Oct-07,K03000001,,AGG1,,R,,NSA,
1.8,Month,Nov-07,K03000001,,AGG1,,R,,NSA,
1.8,Month,Dec-07,K03000001,,AGG1,,R,,NSA,
1.7,Month,Jan-08,K03000001,,AGG1,,R,,NSA,
1.6,Month,Feb-08,K03000001,,AGG1,,R,,NSA,
1.7,Month,Mar-08,K03000001,,AGG1,,R,,NSA,
1.7,Month,Apr-08,K03000001,,AGG1,,R,,NSA,
1.6,Month,May-08,K03000001,,AGG1,,R,,NSA,
1.7,Month,Jun-08,K03000001,,AGG1,,R,,NSA,
1.7,Month,Jul-08,K03000001,,AGG1,,R,,NSA,
1.8,Month,Aug-08,K03000001,,AGG1,,R,,NSA,
1.9,Month,Sep-08,K03000001,,AGG1,,R,,NSA,
2,Month,Oct-08,K03000001,,AGG1,,R,,NSA,
2.4,Month,Nov-08,K03000001,,AGG1,,R,,NSA,
2.5,Month,Dec-08,K03000001,,AGG1,,R,,NSA,
2.2,Month,Jan-09,K03000001,,AGG1,,R,,NSA,
2,Month,Feb-09,K03000001,,AGG1,,R,,NSA,
2.2,Month,Mar-09,K03000001,,AGG1,,R,,NSA,
2.1,Month,Apr-09,K03000001,,AGG1,,R,,NSA,
2.2,Month,May-09,K03000001,,AGG1,,R,,NSA,
2.1,Month,Jun-09,K03000001,,AGG1,,R,,NSA,
2.2,Month,Jul-09,K03000001,,AGG1,,R,,NSA,
2.1,Month,Aug-09,K03000001,,AGG1,,R,,NSA,
2.2,Month,Sep-09,K03000001,,AGG1,,R,,NSA,
2.4,Month,Oct-09,K03000001,,AGG1,,R,,NSA,
2.4,Month,Nov-09,K03000001,,AGG1,,R,,NSA,
2.1,Month,Dec-09,K03000001,,AGG1,,R,,NSA,
2.6,Month,Jan-10,K03000001,,AGG1,,R,,NSA,
3,Month,Feb-10,K03000001,,AGG1,,R,,NSA,
2.8,Month,Mar-10,K03000001,,AGG1,,R,,NSA,
3.1,Month,Apr-10,K03000001,,AGG1,,R,,NSA,
2.7,Month,May-10,K03000001,,AGG1,,R,,NSA,
2.6,Month,Jun-10,K03000001,,AGG1,,R,,NSA,
2.5,Month,Jul-10,K03000001,,AGG1,,R,,NSA,
2.6,Month,Aug-10,K03000001,,AGG1,,R,,NSA,
2.7,Month,Sep-10,K03000001,,AGG1,,R,,NSA,
2.8,Month,Oct-10,K03000001,,AGG1,,R,,NSA,
2.9,Month,Nov-10,K03000001,,AGG1,,R,,NSA,
2.4,Month,Dec-10,K03000001,,AGG1,,R,,NSA,
3.1,Month,Jan-11,K03000001,,AGG1,,R,,NSA,
2.8,Month,Feb-11,K03000001,,AGG1,,R,,NSA,
2.8,Month,Mar-11,K03000001,,AGG1,,R,,NSA,
2.8,Month,Apr-11,K03000001,,AGG1,,R,,NSA,
2.6,Month,May-11,K03000001,,AGG1,,R,,NSA,
2.7,Month,Jun-11,K03000001,,AGG1,,R,,NSA,
2.5,Month,Jul-11,K03000001,,AGG1,,R,,NSA,
2.4,Month,Aug-11,K03000001,,AGG1,,R,,NSA,
2.7,Month,Sep-11,K03000001,,AGG1,,R,,NSA,
2.8,Month,Oct-11,K03000001,,AGG1,,R,,NSA,
3.1,Month,Nov-11,K03000001,,AGG1,,R,,NSA,
2.6,Month,Dec-11,K03000001,,AGG1,,R,,NSA,
3,Month,Jan-12,K03000001,,AGG1,,R,,NSA,
3.3,Month,Feb-12,K03000001,,AGG1,,R,,NSA,
3.1,Month,Mar-12,K03000001,,AGG1,,R,,NSA,
3.2,Month,Apr-12,K03000001,,AGG1,,R,,NSA,
3.2,Month,May-12,K03000001,,AGG1,,R,,NSA,
2.9,Month,Jun-12,K03000001,,AGG1,,R,,NSA,
3,Month,Jul-12,K03000001,,AGG1,,R,,NSA,
2.8,Month,Aug-12,K03000001,,AGG1,,R,,NSA,
3,Month,Sep-12,K03000001,,AGG1,,R,,NSA,
