V4_0,Time_codelist,Time,Geography_codelist,Geography,Age Group_codelist,Age Group
19.3733923908295,Deccenial,2011,J01000058,,,0-15
70.93599340206832,Deccenial,2011,J01000058,,,16-64
9.69061420710218,Deccenial,2011,J01000058,,,65+
1.2357408862150636,Deccenial,2011,J01000058,,,85+
18.47300486131707,Deccenial,2011,J01000059,,,0-15
64.98820131268455,Deccenial,2011,J01000059,,,16-64
16.538793825998376,Deccenial,2011,J01000059,,,65+
2.105711080450284,Deccenial,2011,J01000059,,,85+
19.86090440755581,Deccenial,2011,J01000060,,,0-15
64.46250715512308,Deccenial,2011,J01000060,,,16-64
15.67658843732112,Deccenial,2011,J01000060,,,65+
1.7864911276473956,Deccenial,2011,J01000060,,,85+
23.248326055312955,Deccenial,2011,J01000061,,,0-15
67.9947598253275,Deccenial,2011,J01000061,,,16-64
8.756914119359534,Deccenial,2011,J01000061,,,65+
1.0957787481804948,Deccenial,2011,J01000061,,,85+
17.082114718873104,Deccenial,2011,J01000062,,,0-15
69.348364569655,Deccenial,2011,J01000062,,,16-64
13.569520711471888,Deccenial,2011,J01000062,,,65+
1.9290169511758386,Deccenial,2011,J01000062,,,85+
17.733944220985055,Deccenial,2011,J01000063,,,0-15
64.10324711648597,Deccenial,2011,J01000063,,,16-64
18.162808662528967,Deccenial,2011,J01000063,,,65+
2.4892783889614023,Deccenial,2011,J01000063,,,85+
20.5481805403717,Deccenial,2011,J01000064,,,0-15
63.532719037950955,Deccenial,2011,J01000064,,,16-64
15.919100421677337,Deccenial,2011,J01000064,,,65+
2.12634702483211,Deccenial,2011,J01000064,,,85+
20.20188406537995,Deccenial,2011,J01000065,,,0-15
66.32012380735502,Deccenial,2011,J01000065,,,16-64
13.477992127265036,Deccenial,2011,J01000065,,,65+
1.9389049741370896,Deccenial,2011,J01000065,,,85+
16.169207529381517,Deccenial,2011,J01000066,,,0-15
66.64541841205902,Deccenial,2011,J01000066,,,16-64
17.185374058559475,Deccenial,2011,J01000066,,,65+
2.690671837670477,Deccenial,2011,J01000066,,,85+
18.23083916059744,Deccenial,2011,J01000067,,,0-15
70.70490596299356,Deccenial,2011,J01000067,,,16-64
11.064254876408999,Deccenial,2011,J01000067,,,65+
1.5813979211962628,Deccenial,2011,J01000067,,,85+
19.607865791662814,Deccenial,2011,J01000068,,,0-15
64.8846935946021,Deccenial,2011,J01000068,,,16-64
15.507440613735096,Deccenial,2011,J01000068,,,65+
1.7700341990941861,Deccenial,2011,J01000068,,,85+
26.1656494886742,Deccenial,2011,J01000069,,,0-15
62.49942983296386,Deccenial,2011,J01000069,,,16-64
11.334920678361932,Deccenial,2011,J01000069,,,65+
1.5873450285995787,Deccenial,2011,J01000069,,,85+
16.5331199919997,Deccenial,2011,J01000070,,,0-15
72.08707826543495,Deccenial,2011,J01000070,,,16-64
11.379801742565347,Deccenial,2011,J01000070,,,65+
1.820068252559471,Deccenial,2011,J01000070,,,85+
21.55936354023017,Deccenial,2011,J01000071,,,0-15
65.25320487053745,Deccenial,2011,J01000071,,,16-64
13.187431589232377,Deccenial,2011,J01000071,,,65+
1.8409840019294157,Deccenial,2011,J01000071,,,85+
17.543610181281537,Deccenial,2011,J01000072,,,0-15
66.2824794487381,Deccenial,2011,J01000072,,,16-64
16.173910369980362,Deccenial,2011,J01000072,,,65+
2.1802208275846167,Deccenial,2011,J01000072,,,85+
17.517677322612755,Deccenial,2011,J01000073,,,0-15
62.141444434390316,Deccenial,2011,J01000073,,,16-64
20.340878242996936,Deccenial,2011,J01000073,,,65+
3.2530151630708772,Deccenial,2011,J01000073,,,85+
18.19698967759538,Deccenial,2011,J01000074,,,0-15
67.72770678914101,Deccenial,2011,J01000074,,,16-64
14.07530353326361,Deccenial,2011,J01000074,,,65+
2.1963530535218956,Deccenial,2011,J01000074,,,85+
19.120374525112926,Deccenial,2011,J01000075,,,0-15
67.6052230099614,Deccenial,2011,J01000075,,,16-64
13.274402464925664,Deccenial,2011,J01000075,,,65+
1.7372640521702714,Deccenial,2011,J01000075,,,85+
19.535694361304877,Deccenial,2011,J01000076,,,0-15
67.83048486995614,Deccenial,2011,J01000076,,,16-64
12.633820768738978,Deccenial,2011,J01000076,,,65+
1.6508463947290193,Deccenial,2011,J01000076,,,85+
19.71825827952001,Deccenial,2011,J01000077,,,0-15
66.18488995226993,Deccenial,2011,J01000077,,,16-64
14.096851768210062,Deccenial,2011,J01000077,,,65+
1.7505096497759984,Deccenial,2011,J01000077,,,85+
23.18533068954654,Deccenial,2011,J01000078,,,0-15
63.299853603394915,Deccenial,2011,J01000078,,,16-64
13.514815707058538,Deccenial,2011,J01000078,,,65+
1.6974593703092862,Deccenial,2011,J01000078,,,85+
19.853953378125826,Deccenial,2011,J01000079,,,0-15
63.04163513870783,Deccenial,2011,J01000079,,,16-64
17.10441148316635,Deccenial,2011,J01000079,,,65+
