V4_1,CDID,Time_codelist,Time,Geography_codelist,Geography,Industry_codelist,Industry,Pay Type_codelist,Pay Type
133.54241562401907,K54V,Month,Feb 2009,K03000001,,,Private Sector,,AWE Total Pay
141.92908069796027,K54W,Month,Feb 2009,K03000001,,,Public Sector,,AWE Total Pay
137.55359258099742,K54X,Month,Feb 2009,K03000001,,,Services,,AWE Total Pay
129.75660181897268,K54Y,Month,Feb 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
141.88831420851034,K54Z,Month,Feb 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
133.4729444751786,K552,Month,Feb 2009,K03000001,,,Manufacturing,,AWE Total Pay
140.77421153888238,K553,Month,Feb 2009,K03000001,,,Construction,,AWE Total Pay
136.12992089231878,K554,Month,Feb 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
138.63791589326266,K54U,Month,Mar 2009,K03000001,,,Whole Economy,,AWE Total Pay
130.12460187069195,K54V,Month,Mar 2009,K03000001,,,Private Sector,,AWE Total Pay
140.68454003139783,K54W,Month,Mar 2009,K03000001,,,Public Sector,,AWE Total Pay
135.20572927028437,K54X,Month,Mar 2009,K03000001,,,Services,,AWE Total Pay
129.72545169915637,K54Y,Month,Mar 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
141.40249927821867,K54Z,Month,Mar 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
135.99646691914353,K552,Month,Mar 2009,K03000001,,,Manufacturing,,AWE Total Pay
141.82611547648202,K553,Month,Mar 2009,K03000001,,,Construction,,AWE Total Pay
134.02358928202085,K554,Month,Mar 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.31949686764082,K54U,Month,Apr 2009,K03000001,,,Whole Economy,,AWE Total Pay
139.1706121540671,K54V,Month,Apr 2009,K03000001,,,Private Sector,,AWE Total Pay
143.20930374762247,K54W,Month,Apr 2009,K03000001,,,Public Sector,,AWE Total Pay
142.17412308448917,K54X,Month,Apr 2009,K03000001,,,Services,,AWE Total Pay
145.60985403645336,K54Y,Month,Apr 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
143.17956755683278,K54Z,Month,Apr 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
136.11146131065595,K552,Month,Apr 2009,K03000001,,,Manufacturing,,AWE Total Pay
142.7450912614247,K553,Month,Apr 2009,K03000001,,,Construction,,AWE Total Pay
133.99176222761054,K554,Month,Apr 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.35873518456927,K54U,Month,May 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.66914996416585,K54V,Month,May 2009,K03000001,,,Private Sector,,AWE Total Pay
142.51090147326647,K54W,Month,May 2009,K03000001,,,Public Sector,,AWE Total Pay
142.04679757779684,K54X,Month,May 2009,K03000001,,,Services,,AWE Total Pay
142.6447947194193,K54Y,Month,May 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
142.36807819192774,K54Z,Month,May 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
135.51150883710557,K552,Month,May 2009,K03000001,,,Manufacturing,,AWE Total Pay
141.52808763461235,K553,Month,May 2009,K03000001,,,Construction,,AWE Total Pay
134.37211813428388,K554,Month,May 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.42176596123363,K54U,Month,Jun 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.58884180291355,K54V,Month,Jun 2009,K03000001,,,Private Sector,,AWE Total Pay
143.39637789330635,K54W,Month,Jun 2009,K03000001,,,Public Sector,,AWE Total Pay
141.42207450935743,K54X,Month,Jun 2009,K03000001,,,Services,,AWE Total Pay
142.14137645037138,K54Y,Month,Jun 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
143.27065924986837,K54Z,Month,Jun 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
136.26792175365392,K552,Month,Jun 2009,K03000001,,,Manufacturing,,AWE Total Pay
139.20081586510523,K553,Month,Jun 2009,K03000001,,,Construction,,AWE Total Pay
133.89810015722722,K554,Month,Jun 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.09003641780487,K54U,Month,Jul 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.00175120276162,K54V,Month,Jul 2009,K03000001,,,Private Sector,,AWE Total Pay
144.20970668595436,K54W,Month,Jul 2009,K03000001,,,Public Sector,,AWE Total Pay
141.6993809224677,K54X,Month,Jul 2009,K03000001,,,Services,,AWE Total Pay
143.38993790364398,K54Y,Month,Jul 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
142.9984187286435,K54Z,Month,Jul 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
134.1417001939625,K552,Month,Jul 2009,K03000001,,,Manufacturing,,AWE Total Pay
141.15650021111918,K553,Month,Jul 2009,K03000001,,,Construction,,AWE Total Pay
134.4131898550898,K554,Month,Jul 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.28479616129218,K54U,Month,Aug 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.23770066870495,K54V,Month,Aug 2009,K03000001,,,Private Sector,,AWE Total Pay
144.85710187158682,K54W,Month,Aug 2009,K03000001,,,Public Sector,,AWE Total Pay
141.9941962000773,K54X,Month,Aug 2009,K03000001,,,Services,,AWE Total Pay
144.120080438482,K54Y,Month,Aug 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
143.22250638948748,K54Z,Month,Aug 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
136.60063406822565,K552,Month,Aug 2009,K03000001,,,Manufacturing,,AWE Total Pay
142.47148238295003,K553,Month,Aug 2009,K03000001,,,Construction,,AWE Total Pay
135.01202288240088,K554,Month,Aug 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.4975174832475,K54U,Month,Sep 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.2174581988793,K54V,Month,Sep 2009,K03000001,,,Private Sector,,AWE Total Pay
145.39082557057088,K54W,Month,Sep 2009,K03000001,,,Public Sector,,AWE Total Pay
142.17691830658327,K54X,Month,Sep 2009,K03000001,,,Services,,AWE Total Pay
143.31722441920417,K54Y,Month,Sep 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
143.99358782786086,K54Z,Month,Sep 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
137.2043662007599,K552,Month,Sep 2009,K03000001,,,Manufacturing,,AWE Total Pay
141.48679563184422,K553,Month,Sep 2009,K03000001,,,Construction,,AWE Total Pay
134.96862589015518,K554,Month,Sep 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.51568233654547,K54U,Month,Oct 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.4989171233963,K54V,Month,Oct 2009,K03000001,,,Private Sector,,AWE Total Pay
145.6601896451238,K54W,Month,Oct 2009,K03000001,,,Public Sector,,AWE Total Pay
142.5343550074651,K54X,Month,Oct 2009,K03000001,,,Services,,AWE Total Pay
143.9275213194999,K54Y,Month,Oct 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
144.03906636826864,K54Z,Month,Oct 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
137.44216016195227,K552,Month,Oct 2009,K03000001,,,Manufacturing,,AWE Total Pay
143.46279995322598,K553,Month,Oct 2009,K03000001,,,Construction,,AWE Total Pay
135.82260601662904,K554,Month,Oct 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
139.84322349013405,K54U,Month,Nov 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.47693870619557,K54V,Month,Nov 2009,K03000001,,,Private Sector,,AWE Total Pay
146.18666281624434,K54W,Month,Nov 2009,K03000001,,,Public Sector,,AWE Total Pay
142.4193849796617,K54X,Month,Nov 2009,K03000001,,,Services,,AWE Total Pay
145.18401921127384,K54Y,Month,Nov 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
144.49822109026124,K54Z,Month,Nov 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
138.2950761580327,K552,Month,Nov 2009,K03000001,,,Manufacturing,,AWE Total Pay
143.6449192177418,K553,Month,Nov 2009,K03000001,,,Construction,,AWE Total Pay
135.99085440972897,K554,Month,Nov 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
140.0513300606749,K54U,Month,Dec 2009,K03000001,,,Whole Economy,,AWE Total Pay
138.93815018342022,K54V,Month,Dec 2009,K03000001,,,Private Sector,,AWE Total Pay
145.54757134628542,K54W,Month,Dec 2009,K03000001,,,Public Sector,,AWE Total Pay
143.08060725965447,K54X,Month,Dec 2009,K03000001,,,Services,,AWE Total Pay
146.37724892401883,K54Y,Month,Dec 2009,K03000001,,,Finance and Business Services,,AWE Total Pay
144.4024041099294,K54Z,Month,Dec 2009,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
139.7553569493182,K552,Month,Dec 2009,K03000001,,,Manufacturing,,AWE Total Pay
143.46879045878828,K553,Month,Dec 2009,K03000001,,,Construction,,AWE Total Pay
135.67582928502026,K554,Month,Dec 2009,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
140.11576868415497,K54U,Month,Jan 2010,K03000001,,,Whole Economy,,AWE Total Pay
138.63094315441154,K54V,Month,Jan 2010,K03000001,,,Private Sector,,AWE Total Pay
146.6473132700861,K54W,Month,Jan 2010,K03000001,,,Public Sector,,AWE Total Pay
143.24865408381686,K54X,Month,Jan 2010,K03000001,,,Services,,AWE Total Pay
142.49144907245594,K54Y,Month,Jan 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
145.21098228143305,K54Z,Month,Jan 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
140.3373422077471,K552,Month,Jan 2010,K03000001,,,Manufacturing,,AWE Total Pay
143.98121439236826,K553,Month,Jan 2010,K03000001,,,Construction,,AWE Total Pay
136.54729466298733,K554,Month,Jan 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
140.8610790536697,K54U,Month,Feb 2010,K03000001,,,Whole Economy,,AWE Total Pay
141.4714787621008,K54V,Month,Feb 2010,K03000001,,,Private Sector,,AWE Total Pay
147.49579137095265,K54W,Month,Feb 2010,K03000001,,,Public Sector,,AWE Total Pay
145.44981408154766,K54X,Month,Feb 2010,K03000001,,,Services,,AWE Total Pay
151.09231602482197,K54Y,Month,Feb 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
145.52456522597313,K54Z,Month,Feb 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
140.51032244473575,K552,Month,Feb 2010,K03000001,,,Manufacturing,,AWE Total Pay
143.37394252827565,K553,Month,Feb 2010,K03000001,,,Construction,,AWE Total Pay
138.40378405942042,K554,Month,Feb 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
140.85070422071163,K54U,Month,Mar 2010,K03000001,,,Whole Economy,,AWE Total Pay
139.49137953516887,K54V,Month,Mar 2010,K03000001,,,Private Sector,,AWE Total Pay
148.50345788464193,K54W,Month,Mar 2010,K03000001,,,Public Sector,,AWE Total Pay
143.61155314426463,K54X,Month,Mar 2010,K03000001,,,Services,,AWE Total Pay
144.21987653441488,K54Y,Month,Mar 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
145.84396654990766,K54Z,Month,Mar 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
143.95066361571176,K552,Month,Mar 2010,K03000001,,,Manufacturing,,AWE Total Pay
147.67764824244742,K553,Month,Mar 2010,K03000001,,,Construction,,AWE Total Pay
144.3656601167181,K554,Month,Mar 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
141.12160931748068,K54U,Month,Apr 2010,K03000001,,,Whole Economy,,AWE Total Pay
138.7301290073721,K54V,Month,Apr 2010,K03000001,,,Private Sector,,AWE Total Pay
148.02792301660577,K54W,Month,Apr 2010,K03000001,,,Public Sector,,AWE Total Pay
142.62436662505186,K54X,Month,Apr 2010,K03000001,,,Services,,AWE Total Pay
144.98555441800423,K54Y,Month,Apr 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
146.0762165467991,K54Z,Month,Apr 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
140.53200808578262,K552,Month,Apr 2010,K03000001,,,Manufacturing,,AWE Total Pay
142.4158876247964,K553,Month,Apr 2010,K03000001,,,Construction,,AWE Total Pay
137.09030896097474,K554,Month,Apr 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
141.82427315851783,K54U,Month,May 2010,K03000001,,,Whole Economy,,AWE Total Pay
139.8324131964159,K54V,Month,May 2010,K03000001,,,Private Sector,,AWE Total Pay
148.55211657680368,K54W,Month,May 2010,K03000001,,,Public Sector,,AWE Total Pay
143.81310324173202,K54X,Month,May 2010,K03000001,,,Services,,AWE Total Pay
148.75811526598673,K54Y,Month,May 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
146.31700842951284,K54Z,Month,May 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
141.0539660550703,K552,Month,May 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.88635779543088,K553,Month,May 2010,K03000001,,,Construction,,AWE Total Pay
135.45231561785207,K554,Month,May 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
141.7899269900528,K54U,Month,Jun 2010,K03000001,,,Whole Economy,,AWE Total Pay
138.58670141741038,K54V,Month,Jun 2010,K03000001,,,Private Sector,,AWE Total Pay
148.02780689289185,K54W,Month,Jun 2010,K03000001,,,Public Sector,,AWE Total Pay
144.2526811457288,K54X,Month,Jun 2010,K03000001,,,Services,,AWE Total Pay
147.77511189516045,K54Y,Month,Jun 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
145.84139584461576,K54Z,Month,Jun 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
140.41470473171591,K552,Month,Jun 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.21161436728588,K553,Month,Jun 2010,K03000001,,,Construction,,AWE Total Pay
137.41850750680246,K554,Month,Jun 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
141.50432347916535,K54U,Month,Jul 2010,K03000001,,,Whole Economy,,AWE Total Pay
139.8944154363654,K54V,Month,Jul 2010,K03000001,,,Private Sector,,AWE Total Pay
148.0045209358783,K54W,Month,Jul 2010,K03000001,,,Public Sector,,AWE Total Pay
144.1322441060174,K54X,Month,Jul 2010,K03000001,,,Services,,AWE Total Pay
147.23640172880795,K54Y,Month,Jul 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
146.17342887225038,K54Z,Month,Jul 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
141.6875400467998,K552,Month,Jul 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.18959511394024,K553,Month,Jul 2010,K03000001,,,Construction,,AWE Total Pay
137.07388277975343,K554,Month,Jul 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
142.00941524045132,K54U,Month,Aug 2010,K03000001,,,Whole Economy,,AWE Total Pay
140.528763685768,K54V,Month,Aug 2010,K03000001,,,Private Sector,,AWE Total Pay
148.7970337256916,K54W,Month,Aug 2010,K03000001,,,Public Sector,,AWE Total Pay
144.8699698375323,K54X,Month,Aug 2010,K03000001,,,Services,,AWE Total Pay
149.17771838538013,K54Y,Month,Aug 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
146.458661393437,K54Z,Month,Aug 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.29202626662632,K552,Month,Aug 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.06073893189122,K553,Month,Aug 2010,K03000001,,,Construction,,AWE Total Pay
137.4089154320014,K554,Month,Aug 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
142.4985538037654,K54U,Month,Sep 2010,K03000001,,,Whole Economy,,AWE Total Pay
140.94829530457577,K54V,Month,Sep 2010,K03000001,,,Private Sector,,AWE Total Pay
149.44714523586043,K54W,Month,Sep 2010,K03000001,,,Public Sector,,AWE Total Pay
145.50201297349184,K54X,Month,Sep 2010,K03000001,,,Services,,AWE Total Pay
150.62652246689598,K54Y,Month,Sep 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
146.8691126177617,K54Z,Month,Sep 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.29606153275446,K552,Month,Sep 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.82738685989605,K553,Month,Sep 2010,K03000001,,,Construction,,AWE Total Pay
138.3005419268872,K554,Month,Sep 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
142.5540735175885,K54U,Month,Oct 2010,K03000001,,,Whole Economy,,AWE Total Pay
141.00864974643045,K54V,Month,Oct 2010,K03000001,,,Private Sector,,AWE Total Pay
149.90363922295717,K54W,Month,Oct 2010,K03000001,,,Public Sector,,AWE Total Pay
145.59468637671782,K54X,Month,Oct 2010,K03000001,,,Services,,AWE Total Pay
150.910860907731,K54Y,Month,Oct 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
147.30718984636368,K54Z,Month,Oct 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.80458597074886,K552,Month,Oct 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.85619047097592,K553,Month,Oct 2010,K03000001,,,Construction,,AWE Total Pay
137.0754882363922,K554,Month,Oct 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
142.87505697827913,K54U,Month,Nov 2010,K03000001,,,Whole Economy,,AWE Total Pay
141.13748838178162,K54V,Month,Nov 2010,K03000001,,,Private Sector,,AWE Total Pay
150.39548117281672,K54W,Month,Nov 2010,K03000001,,,Public Sector,,AWE Total Pay
145.92152396672512,K54X,Month,Nov 2010,K03000001,,,Services,,AWE Total Pay
151.49207122874304,K54Y,Month,Nov 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
147.73411066807734,K54Z,Month,Nov 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.18037074693515,K552,Month,Nov 2010,K03000001,,,Manufacturing,,AWE Total Pay
140.909513986488,K553,Month,Nov 2010,K03000001,,,Construction,,AWE Total Pay
137.52954687009026,K554,Month,Nov 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
143.20125432471505,K54U,Month,Dec 2010,K03000001,,,Whole Economy,,AWE Total Pay
140.39922553417898,K54V,Month,Dec 2010,K03000001,,,Private Sector,,AWE Total Pay
151.15572448829002,K54W,Month,Dec 2010,K03000001,,,Public Sector,,AWE Total Pay
145.724817250635,K54X,Month,Dec 2010,K03000001,,,Services,,AWE Total Pay
149.64863559778792,K54Y,Month,Dec 2010,K03000001,,,Finance and Business Services,,AWE Total Pay
148.10789395461188,K54Z,Month,Dec 2010,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.93390174253005,K552,Month,Dec 2010,K03000001,,,Manufacturing,,AWE Total Pay
141.2733641868526,K553,Month,Dec 2010,K03000001,,,Construction,,AWE Total Pay
138.21181486029664,K554,Month,Dec 2010,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.4939725433109,K54U,Month,Jan 2011,K03000001,,,Whole Economy,,AWE Total Pay
145.10149344369657,K54V,Month,Jan 2011,K03000001,,,Private Sector,,AWE Total Pay
151.98267488883243,K54W,Month,Jan 2011,K03000001,,,Public Sector,,AWE Total Pay
150.04772640367565,K54X,Month,Jan 2011,K03000001,,,Services,,AWE Total Pay
161.10494525585915,K54Y,Month,Jan 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
148.6793117395121,K54Z,Month,Jan 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
143.57357045537802,K552,Month,Jan 2011,K03000001,,,Manufacturing,,AWE Total Pay
144.10808799142322,K553,Month,Jan 2011,K03000001,,,Construction,,AWE Total Pay
137.9071773065677,K554,Month,Jan 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.47688756004032,K54U,Month,Feb 2011,K03000001,,,Whole Economy,,AWE Total Pay
143.06625210221875,K54V,Month,Feb 2011,K03000001,,,Private Sector,,AWE Total Pay
151.69789131021392,K54W,Month,Feb 2011,K03000001,,,Public Sector,,AWE Total Pay
147.8522679834574,K54X,Month,Feb 2011,K03000001,,,Services,,AWE Total Pay
156.48231614896994,K54Y,Month,Feb 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
148.7190014906143,K54Z,Month,Feb 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.06674086548315,K552,Month,Feb 2011,K03000001,,,Manufacturing,,AWE Total Pay
145.9552212687587,K553,Month,Feb 2011,K03000001,,,Construction,,AWE Total Pay
138.27069600412975,K554,Month,Feb 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.59760327904792,K54U,Month,Mar 2011,K03000001,,,Whole Economy,,AWE Total Pay
142.76875583914813,K54V,Month,Mar 2011,K03000001,,,Private Sector,,AWE Total Pay
152.42445653630762,K54W,Month,Mar 2011,K03000001,,,Public Sector,,AWE Total Pay
147.89714984721851,K54X,Month,Mar 2011,K03000001,,,Services,,AWE Total Pay
156.14034282992017,K54Y,Month,Mar 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.09235404089705,K54Z,Month,Mar 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
144.67964617969122,K552,Month,Mar 2011,K03000001,,,Manufacturing,,AWE Total Pay
146.22377067894496,K553,Month,Mar 2011,K03000001,,,Construction,,AWE Total Pay
139.2301486594337,K554,Month,Mar 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.135395847167,K54U,Month,Apr 2011,K03000001,,,Whole Economy,,AWE Total Pay
141.81096873440237,K54V,Month,Apr 2011,K03000001,,,Private Sector,,AWE Total Pay
151.9760505127038,K54W,Month,Apr 2011,K03000001,,,Public Sector,,AWE Total Pay
146.58392893354787,K54X,Month,Apr 2011,K03000001,,,Services,,AWE Total Pay
152.07377041185507,K54Y,Month,Apr 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.09541976380936,K54Z,Month,Apr 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.63596558844907,K552,Month,Apr 2011,K03000001,,,Manufacturing,,AWE Total Pay
142.21688988424881,K553,Month,Apr 2011,K03000001,,,Construction,,AWE Total Pay
137.95066428241915,K554,Month,Apr 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.6726947189267,K54U,Month,May 2011,K03000001,,,Whole Economy,,AWE Total Pay
142.85309871150952,K54V,Month,May 2011,K03000001,,,Private Sector,,AWE Total Pay
151.7344610016134,K54W,Month,May 2011,K03000001,,,Public Sector,,AWE Total Pay
147.6886554159692,K54X,Month,May 2011,K03000001,,,Services,,AWE Total Pay
155.15146864736295,K54Y,Month,May 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.02170813503238,K54Z,Month,May 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.68815463007212,K552,Month,May 2011,K03000001,,,Manufacturing,,AWE Total Pay
142.51930490895023,K553,Month,May 2011,K03000001,,,Construction,,AWE Total Pay
138.7416782629894,K554,Month,May 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
146.00273790473636,K54U,Month,Jun 2011,K03000001,,,Whole Economy,,AWE Total Pay
143.14793516606403,K54V,Month,Jun 2011,K03000001,,,Private Sector,,AWE Total Pay
153.1792727360928,K54W,Month,Jun 2011,K03000001,,,Public Sector,,AWE Total Pay
149.31683155753885,K54X,Month,Jun 2011,K03000001,,,Services,,AWE Total Pay
159.8807390563283,K54Y,Month,Jun 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
148.40177592185827,K54Z,Month,Jun 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
142.96751969492374,K552,Month,Jun 2011,K03000001,,,Manufacturing,,AWE Total Pay
144.24767236252583,K553,Month,Jun 2011,K03000001,,,Construction,,AWE Total Pay
141.38224575976184,K554,Month,Jun 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
145.50364268734137,K54U,Month,Jul 2011,K03000001,,,Whole Economy,,AWE Total Pay
143.61474272301973,K54V,Month,Jul 2011,K03000001,,,Private Sector,,AWE Total Pay
153.30124893236206,K54W,Month,Jul 2011,K03000001,,,Public Sector,,AWE Total Pay
148.72989498150415,K54X,Month,Jul 2011,K03000001,,,Services,,AWE Total Pay
156.9220719020205,K54Y,Month,Jul 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.29259153039658,K54Z,Month,Jul 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
143.8667618063343,K552,Month,Jul 2011,K03000001,,,Manufacturing,,AWE Total Pay
143.51330629500836,K553,Month,Jul 2011,K03000001,,,Construction,,AWE Total Pay
139.63074141789681,K554,Month,Jul 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.74877142082082,K54U,Month,Aug 2011,K03000001,,,Whole Economy,,AWE Total Pay
143.19699772925242,K54V,Month,Aug 2011,K03000001,,,Private Sector,,AWE Total Pay
152.24667575339544,K54W,Month,Aug 2011,K03000001,,,Public Sector,,AWE Total Pay
147.9734803871739,K54X,Month,Aug 2011,K03000001,,,Services,,AWE Total Pay
153.95489068699004,K54Y,Month,Aug 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.58968931196043,K54Z,Month,Aug 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
143.73376275912244,K552,Month,Aug 2011,K03000001,,,Manufacturing,,AWE Total Pay
144.6043516053267,K553,Month,Aug 2011,K03000001,,,Construction,,AWE Total Pay
138.78935600639088,K554,Month,Aug 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
144.9495137802869,K54U,Month,Sep 2011,K03000001,,,Whole Economy,,AWE Total Pay
143.36289589643064,K54V,Month,Sep 2011,K03000001,,,Private Sector,,AWE Total Pay
152.56306292519045,K54W,Month,Sep 2011,K03000001,,,Public Sector,,AWE Total Pay
148.0946481431887,K54X,Month,Sep 2011,K03000001,,,Services,,AWE Total Pay
154.75189271733836,K54Y,Month,Sep 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.3883231263328,K54Z,Month,Sep 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
145.1068558737851,K552,Month,Sep 2011,K03000001,,,Manufacturing,,AWE Total Pay
144.5719541917594,K553,Month,Sep 2011,K03000001,,,Construction,,AWE Total Pay
139.34261409092358,K554,Month,Sep 2011,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Total Pay
145.45887260444863,K54U,Month,Oct 2011,K03000001,,,Whole Economy,,AWE Total Pay
143.90994117456754,K54V,Month,Oct 2011,K03000001,,,Private Sector,,AWE Total Pay
152.82105967691143,K54W,Month,Oct 2011,K03000001,,,Public Sector,,AWE Total Pay
148.8482772914877,K54X,Month,Oct 2011,K03000001,,,Services,,AWE Total Pay
155.94461008624774,K54Y,Month,Oct 2011,K03000001,,,Finance and Business Services,,AWE Total Pay
149.3992324619128,K54Z,Month,Oct 2011,K03000001,,,Public Sector excluding Financial Services,,AWE Total Pay
