V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
75.0,Year,2017,E14000555,,,Enterprise,45,45 : Motor trades
435.0,Year,2017,E14000555,,,Enterprise,46,46 : Wholesale
755.0,Year,2017,E14000555,,,Enterprise,47,47 : Retail
160.0,Year,2017,E14000555,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
590.0,Year,2017,E14000555,,,Enterprise,55-56,55-56 : Accommodation & food services
1385.0,Year,2017,E14000555,,,Enterprise,58-63,58-63 : Information & communication
190.0,Year,2017,E14000555,,,Enterprise,64-66,64-66 : Finance & insurance
325.0,Year,2017,E14000555,,,Enterprise,68,68 : Property
2270.0,Year,2017,E14000555,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
755.0,Year,2017,E14000555,,,Enterprise,77-82,77-82 : Business administration & support services
0.0,Year,2017,E14000555,,,Enterprise,84,84 : Public administration & defence
235.0,Year,2017,E14000555,,,Enterprise,85,85 : Education
380.0,Year,2017,E14000555,,,Enterprise,86-88,86-88 : Health
635.0,Year,2017,E14000555,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
8895.0,Year,2017,E14000555,,,Enterprise,Total,Total
5.0,Year,2017,E14000558,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
180.0,Year,2017,E14000558,,,Enterprise,05-39,05-39 : Production
650.0,Year,2017,E14000558,,,Enterprise,41-43,41-43 : Construction
90.0,Year,2017,E14000558,,,Enterprise,45,45 : Motor trades
105.0,Year,2017,E14000558,,,Enterprise,46,46 : Wholesale
185.0,Year,2017,E14000558,,,Enterprise,47,47 : Retail
130.0,Year,2017,E14000558,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
155.0,Year,2017,E14000558,,,Enterprise,55-56,55-56 : Accommodation & food services
355.0,Year,2017,E14000558,,,Enterprise,58-63,58-63 : Information & communication
50.0,Year,2017,E14000558,,,Enterprise,64-66,64-66 : Finance & insurance
60.0,Year,2017,E14000558,,,Enterprise,68,68 : Property
485.0,Year,2017,E14000558,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
230.0,Year,2017,E14000558,,,Enterprise,77-82,77-82 : Business administration & support services
0.0,Year,2017,E14000558,,,Enterprise,84,84 : Public administration & defence
65.0,Year,2017,E14000558,,,Enterprise,85,85 : Education
200.0,Year,2017,E14000558,,,Enterprise,86-88,86-88 : Health
165.0,Year,2017,E14000558,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
3110.0,Year,2017,E14000558,,,Enterprise,Total,Total
0.0,Year,2017,E14000591,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
280.0,Year,2017,E14000591,,,Enterprise,05-39,05-39 : Production
920.0,Year,2017,E14000591,,,Enterprise,41-43,41-43 : Construction
190.0,Year,2017,E14000591,,,Enterprise,45,45 : Motor trades
460.0,Year,2017,E14000591,,,Enterprise,46,46 : Wholesale
585.0,Year,2017,E14000591,,,Enterprise,47,47 : Retail
245.0,Year,2017,E14000591,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
320.0,Year,2017,E14000591,,,Enterprise,55-56,55-56 : Accommodation & food services
670.0,Year,2017,E14000591,,,Enterprise,58-63,58-63 : Information & communication
85.0,Year,2017,E14000591,,,Enterprise,64-66,64-66 : Finance & insurance
275.0,Year,2017,E14000591,,,Enterprise,68,68 : Property
950.0,Year,2017,E14000591,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
570.0,Year,2017,E14000591,,,Enterprise,77-82,77-82 : Business administration & support services
0.0,Year,2017,E14000591,,,Enterprise,84,84 : Public administration & defence
120.0,Year,2017,E14000591,,,Enterprise,85,85 : Education
315.0,Year,2017,E14000591,,,Enterprise,86-88,86-88 : Health
375.0,Year,2017,E14000591,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
6360.0,Year,2017,E14000591,,,Enterprise,Total,Total
0.0,Year,2017,E14000592,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
205.0,Year,2017,E14000592,,,Enterprise,05-39,05-39 : Production
960.0,Year,2017,E14000592,,,Enterprise,41-43,41-43 : Construction
180.0,Year,2017,E14000592,,,Enterprise,45,45 : Motor trades
375.0,Year,2017,E14000592,,,Enterprise,46,46 : Wholesale
610.0,Year,2017,E14000592,,,Enterprise,47,47 : Retail
290.0,Year,2017,E14000592,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
250.0,Year,2017,E14000592,,,Enterprise,55-56,55-56 : Accommodation & food services
745.0,Year,2017,E14000592,,,Enterprise,58-63,58-63 : Information & communication
85.0,Year,2017,E14000592,,,Enterprise,64-66,64-66 : Finance & insurance
310.0,Year,2017,E14000592,,,Enterprise,68,68 : Property
1005.0,Year,2017,E14000592,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
460.0,Year,2017,E14000592,,,Enterprise,77-82,77-82 : Business administration & support services
0.0,Year,2017,E14000592,,,Enterprise,84,84 : Public administration & defence
115.0,Year,2017,E14000592,,,Enterprise,85,85 : Education
320.0,Year,2017,E14000592,,,Enterprise,86-88,86-88 : Health
260.0,Year,2017,E14000592,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
6170.0,Year,2017,E14000592,,,Enterprise,Total,Total
10.0,Year,2017,E14000593,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
230.0,Year,2017,E14000593,,,Enterprise,05-39,05-39 : Production
695.0,Year,2017,E14000593,,,Enterprise,41-43,41-43 : Construction
125.0,Year,2017,E14000593,,,Enterprise,45,45 : Motor trades
340.0,Year,2017,E14000593,,,Enterprise,46,46 : Wholesale
560.0,Year,2017,E14000593,,,Enterprise,47,47 : Retail
235.0,Year,2017,E14000593,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
370.0,Year,2017,E14000593,,,Enterprise,55-56,55-56 : Accommodation & food services
1695.0,Year,2017,E14000593,,,Enterprise,58-63,58-63 : Information & communication
145.0,Year,2017,E14000593,,,Enterprise,64-66,64-66 : Finance & insurance
255.0,Year,2017,E14000593,,,Enterprise,68,68 : Property
1890.0,Year,2017,E14000593,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
710.0,Year,2017,E14000593,,,Enterprise,77-82,77-82 : Business administration & support services
0.0,Year,2017,E14000593,,,Enterprise,84,84 : Public administration & defence
145.0,Year,2017,E14000593,,,Enterprise,85,85 : Education
335.0,Year,2017,E14000593,,,Enterprise,86-88,86-88 : Health
645.0,Year,2017,E14000593,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
8385.0,Year,2017,E14000593,,,Enterprise,Total,Total
10.0,Year,2017,E14000604,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
125.0,Year,2017,E14000604,,,Enterprise,05-39,05-39 : Production
660.0,Year,2017,E14000604,,,Enterprise,41-43,41-43 : Construction
60.0,Year,2017,E14000604,,,Enterprise,45,45 : Motor trades
145.0,Year,2017,E14000604,,,Enterprise,46,46 : Wholesale
270.0,Year,2017,E14000604,,,Enterprise,47,47 : Retail
80.0,Year,2017,E14000604,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
180.0,Year,2017,E14000604,,,Enterprise,55-56,55-56 : Accommodation & food services
595.0,Year,2017,E14000604,,,Enterprise,58-63,58-63 : Information & communication
