V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Turnover Size Band_codelist,Turnover Size Band
1320.0,Year,2016,E07000141,,,Enterprise,,50-99
1830.0,Year,2016,E07000141,,,Enterprise,,100-249
715.0,Year,2016,E07000141,,,Enterprise,,250-499
455.0,Year,2016,E07000141,,,Enterprise,,500-999
250.0,Year,2016,E07000141,,,Enterprise,,1000-1999
165.0,Year,2016,E07000141,,,Enterprise,,2000-4999
55.0,Year,2016,E07000141,,,Enterprise,,5000-9999
50.0,Year,2016,E07000141,,,Enterprise,,10000-49999
5.0,Year,2016,E07000141,,,Enterprise,,50000+
5920.0,Year,2016,E07000141,,,Enterprise,,Total
705.0,Year,2016,E07000142,,,Enterprise,,0-49
920.0,Year,2016,E07000142,,,Enterprise,,50-99
1110.0,Year,2016,E07000142,,,Enterprise,,100-249
470.0,Year,2016,E07000142,,,Enterprise,,250-499
255.0,Year,2016,E07000142,,,Enterprise,,500-999
135.0,Year,2016,E07000142,,,Enterprise,,1000-1999
95.0,Year,2016,E07000142,,,Enterprise,,2000-4999
30.0,Year,2016,E07000142,,,Enterprise,,5000-9999
20.0,Year,2016,E07000142,,,Enterprise,,10000-49999
5.0,Year,2016,E07000142,,,Enterprise,,50000+
3745.0,Year,2016,E07000142,,,Enterprise,,Total
6840.0,Year,2016,E10000021,,,Enterprise,,0-49
7615.0,Year,2016,E10000021,,,Enterprise,,50-99
9255.0,Year,2016,E10000021,,,Enterprise,,100-249
3605.0,Year,2016,E10000021,,,Enterprise,,250-499
2105.0,Year,2016,E10000021,,,Enterprise,,500-999
1260.0,Year,2016,E10000021,,,Enterprise,,1000-1999
925.0,Year,2016,E10000021,,,Enterprise,,2000-4999
320.0,Year,2016,E10000021,,,Enterprise,,5000-9999
285.0,Year,2016,E10000021,,,Enterprise,,10000-49999
85.0,Year,2016,E10000021,,,Enterprise,,50000+
32295.0,Year,2016,E10000021,,,Enterprise,,Total
595.0,Year,2016,E07000150,,,Enterprise,,0-49
480.0,Year,2016,E07000150,,,Enterprise,,50-99
540.0,Year,2016,E07000150,,,Enterprise,,100-249
240.0,Year,2016,E07000150,,,Enterprise,,250-499
135.0,Year,2016,E07000150,,,Enterprise,,500-999
105.0,Year,2016,E07000150,,,Enterprise,,1000-1999
80.0,Year,2016,E07000150,,,Enterprise,,2000-4999
40.0,Year,2016,E07000150,,,Enterprise,,5000-9999
30.0,Year,2016,E07000150,,,Enterprise,,10000-49999
5.0,Year,2016,E07000150,,,Enterprise,,50000+
2250.0,Year,2016,E07000150,,,Enterprise,,Total
1060.0,Year,2016,E07000151,,,Enterprise,,0-49
1020.0,Year,2016,E07000151,,,Enterprise,,50-99
1270.0,Year,2016,E07000151,,,Enterprise,,100-249
510.0,Year,2016,E07000151,,,Enterprise,,250-499
315.0,Year,2016,E07000151,,,Enterprise,,500-999
180.0,Year,2016,E07000151,,,Enterprise,,1000-1999
125.0,Year,2016,E07000151,,,Enterprise,,2000-4999
45.0,Year,2016,E07000151,,,Enterprise,,5000-9999
30.0,Year,2016,E07000151,,,Enterprise,,10000-49999
5.0,Year,2016,E07000151,,,Enterprise,,50000+
4560.0,Year,2016,E07000151,,,Enterprise,,Total
785.0,Year,2016,E07000152,,,Enterprise,,0-49
970.0,Year,2016,E07000152,,,Enterprise,,50-99
1180.0,Year,2016,E07000152,,,Enterprise,,100-249
440.0,Year,2016,E07000152,,,Enterprise,,250-499
235.0,Year,2016,E07000152,,,Enterprise,,500-999
155.0,Year,2016,E07000152,,,Enterprise,,1000-1999
105.0,Year,2016,E07000152,,,Enterprise,,2000-4999
25.0,Year,2016,E07000152,,,Enterprise,,5000-9999
30.0,Year,2016,E07000152,,,Enterprise,,10000-49999
5.0,Year,2016,E07000152,,,Enterprise,,50000+
3930.0,Year,2016,E07000152,,,Enterprise,,Total
840.0,Year,2016,E07000153,,,Enterprise,,0-49
910.0,Year,2016,E07000153,,,Enterprise,,50-99
1125.0,Year,2016,E07000153,,,Enterprise,,100-249
405.0,Year,2016,E07000153,,,Enterprise,,250-499
235.0,Year,2016,E07000153,,,Enterprise,,500-999
135.0,Year,2016,E07000153,,,Enterprise,,1000-1999
100.0,Year,2016,E07000153,,,Enterprise,,2000-4999
30.0,Year,2016,E07000153,,,Enterprise,,5000-9999
35.0,Year,2016,E07000153,,,Enterprise,,10000-49999
10.0,Year,2016,E07000153,,,Enterprise,,50000+
3825.0,Year,2016,E07000153,,,Enterprise,,Total
1915.0,Year,2016,E07000154,,,Enterprise,,0-49
2200.0,Year,2016,E07000154,,,Enterprise,,50-99
2600.0,Year,2016,E07000154,,,Enterprise,,100-249
1015.0,Year,2016,E07000154,,,Enterprise,,250-499
595.0,Year,2016,E07000154,,,Enterprise,,500-999
320.0,Year,2016,E07000154,,,Enterprise,,1000-1999
275.0,Year,2016,E07000154,,,Enterprise,,2000-4999
95.0,Year,2016,E07000154,,,Enterprise,,5000-9999
90.0,Year,2016,E07000154,,,Enterprise,,10000-49999
35.0,Year,2016,E07000154,,,Enterprise,,50000+
9140.0,Year,2016,E07000154,,,Enterprise,,Total
975.0,Year,2016,E07000155,,,Enterprise,,0-49
1310.0,Year,2016,E07000155,,,Enterprise,,50-99
1615.0,Year,2016,E07000155,,,Enterprise,,100-249
615.0,Year,2016,E07000155,,,Enterprise,,250-499
370.0,Year,2016,E07000155,,,Enterprise,,500-999
210.0,Year,2016,E07000155,,,Enterprise,,1000-1999
130.0,Year,2016,E07000155,,,Enterprise,,2000-4999
45.0,Year,2016,E07000155,,,Enterprise,,5000-9999
25.0,Year,2016,E07000155,,,Enterprise,,10000-49999
15.0,Year,2016,E07000155,,,Enterprise,,50000+
5310.0,Year,2016,E07000155,,,Enterprise,,Total
670.0,Year,2016,E07000156,,,Enterprise,,0-49
725.0,Year,2016,E07000156,,,Enterprise,,50-99
925.0,Year,2016,E07000156,,,Enterprise,,100-249
380.0,Year,2016,E07000156,,,Enterprise,,250-499
220.0,Year,2016,E07000156,,,Enterprise,,500-999
155.0,Year,2016,E07000156,,,Enterprise,,1000-1999
110.0,Year,2016,E07000156,,,Enterprise,,2000-4999
40.0,Year,2016,E07000156,,,Enterprise,,5000-9999
45.0,Year,2016,E07000156,,,Enterprise,,10000-49999
10.0,Year,2016,E07000156,,,Enterprise,,50000+
3280.0,Year,2016,E07000156,,,Enterprise,,Total
4470.0,Year,2016,E10000024,,,Enterprise,,0-49
6370.0,Year,2016,E10000024,,,Enterprise,,50-99
8515.0,Year,2016,E10000024,,,Enterprise,,100-249
3355.0,Year,2016,E10000024,,,Enterprise,,250-499
1860.0,Year,2016,E10000024,,,Enterprise,,500-999
1025.0,Year,2016,E10000024,,,Enterprise,,1000-1999
675.0,Year,2016,E10000024,,,Enterprise,,2000-4999
260.0,Year,2016,E10000024,,,Enterprise,,5000-9999
220.0,Year,2016,E10000024,,,Enterprise,,10000-49999
50.0,Year,2016,E10000024,,,Enterprise,,50000+
26800.0,Year,2016,E10000024,,,Enterprise,,Total
440.0,Year,2016,E07000170,,,Enterprise,,0-49
670.0,Year,2016,E07000170,,,Enterprise,,50-99
890.0,Year,2016,E07000170,,,Enterprise,,100-249
370.0,Year,2016,E07000170,,,Enterprise,,250-499
205.0,Year,2016,E07000170,,,Enterprise,,500-999
135.0,Year,2016,E07000170,,,Enterprise,,1000-1999
85.0,Year,2016,E07000170,,,Enterprise,,2000-4999
40.0,Year,2016,E07000170,,,Enterprise,,5000-9999
45.0,Year,2016,E07000170,,,Enterprise,,10000-49999
10.0,Year,2016,E07000170,,,Enterprise,,50000+
2890.0,Year,2016,E07000170,,,Enterprise,,Total
710.0,Year,2016,E07000171,,,Enterprise,,0-49
860.0,Year,2016,E07000171,,,Enterprise,,50-99
1325.0,Year,2016,E07000171,,,Enterprise,,100-249
505.0,Year,2016,E07000171,,,Enterprise,,250-499
300.0,Year,2016,E07000171,,,Enterprise,,500-999
165.0,Year,2016,E07000171,,,Enterprise,,1000-1999
115.0,Year,2016,E07000171,,,Enterprise,,2000-4999
45.0,Year,2016,E07000171,,,Enterprise,,5000-9999
30.0,Year,2016,E07000171,,,Enterprise,,10000-49999
5.0,Year,2016,E07000171,,,Enterprise,,50000+
4060.0,Year,2016,E07000171,,,Enterprise,,Total
630.0,Year,2016,E07000172,,,Enterprise,,0-49
920.0,Year,2016,E07000172,,,Enterprise,,50-99
1030.0,Year,2016,E07000172,,,Enterprise,,100-249
385.0,Year,2016,E07000172,,,Enterprise,,250-499
200.0,Year,2016,E07000172,,,Enterprise,,500-999
115.0,Year,2016,E07000172,,,Enterprise,,1000-1999
65.0,Year,2016,E07000172,,,Enterprise,,2000-4999
35.0,Year,2016,E07000172,,,Enterprise,,5000-9999
25.0,Year,2016,E07000172,,,Enterprise,,10000-49999
10.0,Year,2016,E07000172,,,Enterprise,,50000+
3415.0,Year,2016,E07000172,,,Enterprise,,Total
535.0,Year,2016,E07000173,,,Enterprise,,0-49
875.0,Year,2016,E07000173,,,Enterprise,,50-99
1150.0,Year,2016,E07000173,,,Enterprise,,100-249
430.0,Year,2016,E07000173,,,Enterprise,,250-499
205.0,Year,2016,E07000173,,,Enterprise,,500-999
115.0,Year,2016,E07000173,,,Enterprise,,1000-1999
75.0,Year,2016,E07000173,,,Enterprise,,2000-4999
25.0,Year,2016,E07000173,,,Enterprise,,5000-9999
30.0,Year,2016,E07000173,,,Enterprise,,10000-49999
5.0,Year,2016,E07000173,,,Enterprise,,50000+
3445.0,Year,2016,E07000173,,,Enterprise,,Total
420.0,Year,2016,E07000174,,,Enterprise,,0-49
595.0,Year,2016,E07000174,,,Enterprise,,50-99
860.0,Year,2016,E07000174,,,Enterprise,,100-249
380.0,Year,2016,E07000174,,,Enterprise,,250-499
205.0,Year,2016,E07000174,,,Enterprise,,500-999
130.0,Year,2016,E07000174,,,Enterprise,,1000-1999
95.0,Year,2016,E07000174,,,Enterprise,,2000-4999
30.0,Year,2016,E07000174,,,Enterprise,,5000-9999
25.0,Year,2016,E07000174,,,Enterprise,,10000-49999
5.0,Year,2016,E07000174,,,Enterprise,,50000+
2745.0,Year,2016,E07000174,,,Enterprise,,Total
890.0,Year,2016,E07000175,,,Enterprise,,0-49
1060.0,Year,2016,E07000175,,,Enterprise,,50-99
1475.0,Year,2016,E07000175,,,Enterprise,,100-249
655.0,Year,2016,E07000175,,,Enterprise,,250-499
345.0,Year,2016,E07000175,,,Enterprise,,500-999
205.0,Year,2016,E07000175,,,Enterprise,,1000-1999
135.0,Year,2016,E07000175,,,Enterprise,,2000-4999
45.0,Year,2016,E07000175,,,Enterprise,,5000-9999
30.0,Year,2016,E07000175,,,Enterprise,,10000-49999
5.0,Year,2016,E07000175,,,Enterprise,,50000+
4845.0,Year,2016,E07000175,,,Enterprise,,Total
845.0,Year,2016,E07000176,,,Enterprise,,0-49
1390.0,Year,2016,E07000176,,,Enterprise,,50-99
1785.0,Year,2016,E07000176,,,Enterprise,,100-249
630.0,Year,2016,E07000176,,,Enterprise,,250-499
400.0,Year,2016,E07000176,,,Enterprise,,500-999
160.0,Year,2016,E07000176,,,Enterprise,,1000-1999
105.0,Year,2016,E07000176,,,Enterprise,,2000-4999
40.0,Year,2016,E07000176,,,Enterprise,,5000-9999
35.0,Year,2016,E07000176,,,Enterprise,,10000-49999
10.0,Year,2016,E07000176,,,Enterprise,,50000+
5400.0,Year,2016,E07000176,,,Enterprise,,Total
38740.0,Year,2016,E12000005,,,Enterprise,,0-49
51865.0,Year,2016,E12000005,,,Enterprise,,50-99
61265.0,Year,2016,E12000005,,,Enterprise,,100-249
25625.0,Year,2016,E12000005,,,Enterprise,,250-499
16130.0,Year,2016,E12000005,,,Enterprise,,500-999
9175.0,Year,2016,E12000005,,,Enterprise,,1000-1999
6010.0,Year,2016,E12000005,,,Enterprise,,2000-4999
2225.0,Year,2016,E12000005,,,Enterprise,,5000-9999
1860.0,Year,2016,E12000005,,,Enterprise,,10000-49999
560.0,Year,2016,E12000005,,,Enterprise,,50000+
213455.0,Year,2016,E12000005,,,Enterprise,,Total
2380.0,Year,2016,E06000019,,,Enterprise,,0-49
2190.0,Year,2016,E06000019,,,Enterprise,,50-99
2785.0,Year,2016,E06000019,,,Enterprise,,100-249
1215.0,Year,2016,E06000019,,,Enterprise,,250-499
750.0,Year,2016,E06000019,,,Enterprise,,500-999
395.0,Year,2016,E06000019,,,Enterprise,,1000-1999
250.0,Year,2016,E06000019,,,Enterprise,,2000-4999
95.0,Year,2016,E06000019,,,Enterprise,,5000-9999
70.0,Year,2016,E06000019,,,Enterprise,,10000-49999
10.0,Year,2016,E06000019,,,Enterprise,,50000+
10140.0,Year,2016,E06000019,,,Enterprise,,Total
3175.0,Year,2016,E06000051,,,Enterprise,,0-49
3370.0,Year,2016,E06000051,,,Enterprise,,50-99
4610.0,Year,2016,E06000051,,,Enterprise,,100-249
2090.0,Year,2016,E06000051,,,Enterprise,,250-499
1175.0,Year,2016,E06000051,,,Enterprise,,500-999
620.0,Year,2016,E06000051,,,Enterprise,,1000-1999
375.0,Year,2016,E06000051,,,Enterprise,,2000-4999
120.0,Year,2016,E06000051,,,Enterprise,,5000-9999
95.0,Year,2016,E06000051,,,Enterprise,,10000-49999
20.0,Year,2016,E06000051,,,Enterprise,,50000+
15650.0,Year,2016,E06000051,,,Enterprise,,Total
1040.0,Year,2016,E06000021,,,Enterprise,,0-49
1305.0,Year,2016,E06000021,,,Enterprise,,50-99
1795.0,Year,2016,E06000021,,,Enterprise,,100-249
780.0,Year,2016,E06000021,,,Enterprise,,250-499
510.0,Year,2016,E06000021,,,Enterprise,,500-999
340.0,Year,2016,E06000021,,,Enterprise,,1000-1999
215.0,Year,2016,E06000021,,,Enterprise,,2000-4999
80.0,Year,2016,E06000021,,,Enterprise,,5000-9999
70.0,Year,2016,E06000021,,,Enterprise,,10000-49999
20.0,Year,2016,E06000021,,,Enterprise,,50000+
6155.0,Year,2016,E06000021,,,Enterprise,,Total
760.0,Year,2016,E06000020,,,Enterprise,,0-49
1230.0,Year,2016,E06000020,,,Enterprise,,50-99
1485.0,Year,2016,E06000020,,,Enterprise,,100-249
600.0,Year,2016,E06000020,,,Enterprise,,250-499
325.0,Year,2016,E06000020,,,Enterprise,,500-999
230.0,Year,2016,E06000020,,,Enterprise,,1000-1999
195.0,Year,2016,E06000020,,,Enterprise,,2000-4999
55.0,Year,2016,E06000020,,,Enterprise,,5000-9999
75.0,Year,2016,E06000020,,,Enterprise,,10000-49999
30.0,Year,2016,E06000020,,,Enterprise,,50000+
4985.0,Year,2016,E06000020,,,Enterprise,,Total
6265.0,Year,2016,E10000028,,,Enterprise,,0-49
7555.0,Year,2016,E10000028,,,Enterprise,,50-99
9690.0,Year,2016,E10000028,,,Enterprise,,100-249
3990.0,Year,2016,E10000028,,,Enterprise,,250-499
2370.0,Year,2016,E10000028,,,Enterprise,,500-999
1400.0,Year,2016,E10000028,,,Enterprise,,1000-1999
905.0,Year,2016,E10000028,,,Enterprise,,2000-4999
305.0,Year,2016,E10000028,,,Enterprise,,5000-9999
275.0,Year,2016,E10000028,,,Enterprise,,10000-49999
60.0,Year,2016,E10000028,,,Enterprise,,50000+
32815.0,Year,2016,E10000028,,,Enterprise,,Total
575.0,Year,2016,E07000192,,,Enterprise,,0-49
750.0,Year,2016,E07000192,,,Enterprise,,50-99
1005.0,Year,2016,E07000192,,,Enterprise,,100-249
435.0,Year,2016,E07000192,,,Enterprise,,250-499
280.0,Year,2016,E07000192,,,Enterprise,,500-999
160.0,Year,2016,E07000192,,,Enterprise,,1000-1999
125.0,Year,2016,E07000192,,,Enterprise,,2000-4999
35.0,Year,2016,E07000192,,,Enterprise,,5000-9999
30.0,Year,2016,E07000192,,,Enterprise,,10000-49999
5.0,Year,2016,E07000192,,,Enterprise,,50000+
3400.0,Year,2016,E07000192,,,Enterprise,,Total
970.0,Year,2016,E07000193,,,Enterprise,,0-49
1075.0,Year,2016,E07000193,,,Enterprise,,50-99
1370.0,Year,2016,E07000193,,,Enterprise,,100-249
575.0,Year,2016,E07000193,,,Enterprise,,250-499
320.0,Year,2016,E07000193,,,Enterprise,,500-999
190.0,Year,2016,E07000193,,,Enterprise,,1000-1999
130.0,Year,2016,E07000193,,,Enterprise,,2000-4999
40.0,Year,2016,E07000193,,,Enterprise,,5000-9999
45.0,Year,2016,E07000193,,,Enterprise,,10000-49999
15.0,Year,2016,E07000193,,,Enterprise,,50000+
4730.0,Year,2016,E07000193,,,Enterprise,,Total
995.0,Year,2016,E07000194,,,Enterprise,,0-49
1140.0,Year,2016,E07000194,,,Enterprise,,50-99
1445.0,Year,2016,E07000194,,,Enterprise,,100-249
590.0,Year,2016,E07000194,,,Enterprise,,250-499
380.0,Year,2016,E07000194,,,Enterprise,,500-999
275.0,Year,2016,E07000194,,,Enterprise,,1000-1999
135.0,Year,2016,E07000194,,,Enterprise,,2000-4999
65.0,Year,2016,E07000194,,,Enterprise,,5000-9999
50.0,Year,2016,E07000194,,,Enterprise,,10000-49999
15.0,Year,2016,E07000194,,,Enterprise,,50000+
5090.0,Year,2016,E07000194,,,Enterprise,,Total
620.0,Year,2016,E07000195,,,Enterprise,,0-49
860.0,Year,2016,E07000195,,,Enterprise,,50-99
1050.0,Year,2016,E07000195,,,Enterprise,,100-249
465.0,Year,2016,E07000195,,,Enterprise,,250-499
250.0,Year,2016,E07000195,,,Enterprise,,500-999
160.0,Year,2016,E07000195,,,Enterprise,,1000-1999
100.0,Year,2016,E07000195,,,Enterprise,,2000-4999
35.0,Year,2016,E07000195,,,Enterprise,,5000-9999
45.0,Year,2016,E07000195,,,Enterprise,,10000-49999
5.0,Year,2016,E07000195,,,Enterprise,,50000+
3590.0,Year,2016,E07000195,,,Enterprise,,Total
715.0,Year,2016,E07000196,,,Enterprise,,0-49
975.0,Year,2016,E07000196,,,Enterprise,,50-99
1315.0,Year,2016,E07000196,,,Enterprise,,100-249
520.0,Year,2016,E07000196,,,Enterprise,,250-499
330.0,Year,2016,E07000196,,,Enterprise,,500-999
175.0,Year,2016,E07000196,,,Enterprise,,1000-1999
105.0,Year,2016,E07000196,,,Enterprise,,2000-4999
35.0,Year,2016,E07000196,,,Enterprise,,5000-9999
25.0,Year,2016,E07000196,,,Enterprise,,10000-49999
5.0,Year,2016,E07000196,,,Enterprise,,50000+
4200.0,Year,2016,E07000196,,,Enterprise,,Total
965.0,Year,2016,E07000197,,,Enterprise,,0-49
1230.0,Year,2016,E07000197,,,Enterprise,,50-99
1635.0,Year,2016,E07000197,,,Enterprise,,100-249
645.0,Year,2016,E07000197,,,Enterprise,,250-499
360.0,Year,2016,E07000197,,,Enterprise,,500-999
205.0,Year,2016,E07000197,,,Enterprise,,1000-1999
165.0,Year,2016,E07000197,,,Enterprise,,2000-4999
50.0,Year,2016,E07000197,,,Enterprise,,5000-9999
40.0,Year,2016,E07000197,,,Enterprise,,10000-49999
10.0,Year,2016,E07000197,,,Enterprise,,50000+
5305.0,Year,2016,E07000197,,,Enterprise,,Total
1005.0,Year,2016,E07000198,,,Enterprise,,0-49
965.0,Year,2016,E07000198,,,Enterprise,,50-99
1210.0,Year,2016,E07000198,,,Enterprise,,100-249
510.0,Year,2016,E07000198,,,Enterprise,,250-499
255.0,Year,2016,E07000198,,,Enterprise,,500-999
130.0,Year,2016,E07000198,,,Enterprise,,1000-1999
60.0,Year,2016,E07000198,,,Enterprise,,2000-4999
15.0,Year,2016,E07000198,,,Enterprise,,5000-9999
15.0,Year,2016,E07000198,,,Enterprise,,10000-49999
0.0,Year,2016,E07000198,,,Enterprise,,50000+
4165.0,Year,2016,E07000198,,,Enterprise,,Total
420.0,Year,2016,E07000199,,,Enterprise,,0-49
560.0,Year,2016,E07000199,,,Enterprise,,50-99
660.0,Year,2016,E07000199,,,Enterprise,,100-249
250.0,Year,2016,E07000199,,,Enterprise,,250-499
195.0,Year,2016,E07000199,,,Enterprise,,500-999
105.0,Year,2016,E07000199,,,Enterprise,,1000-1999
85.0,Year,2016,E07000199,,,Enterprise,,2000-4999
30.0,Year,2016,E07000199,,,Enterprise,,5000-9999
25.0,Year,2016,E07000199,,,Enterprise,,10000-49999
5.0,Year,2016,E07000199,,,Enterprise,,50000+
2335.0,Year,2016,E07000199,,,Enterprise,,Total
5440.0,Year,2016,E10000031,,,Enterprise,,0-49
6985.0,Year,2016,E10000031,,,Enterprise,,50-99
7775.0,Year,2016,E10000031,,,Enterprise,,100-249
2955.0,Year,2016,E10000031,,,Enterprise,,250-499
1880.0,Year,2016,E10000031,,,Enterprise,,500-999
1100.0,Year,2016,E10000031,,,Enterprise,,1000-1999
760.0,Year,2016,E10000031,,,Enterprise,,2000-4999
260.0,Year,2016,E10000031,,,Enterprise,,5000-9999
250.0,Year,2016,E10000031,,,Enterprise,,10000-49999
80.0,Year,2016,E10000031,,,Enterprise,,50000+
27485.0,Year,2016,E10000031,,,Enterprise,,Total
510.0,Year,2016,E07000218,,,Enterprise,,0-49
620.0,Year,2016,E07000218,,,Enterprise,,50-99
815.0,Year,2016,E07000218,,,Enterprise,,100-249
350.0,Year,2016,E07000218,,,Enterprise,,250-499
230.0,Year,2016,E07000218,,,Enterprise,,500-999
140.0,Year,2016,E07000218,,,Enterprise,,1000-1999
100.0,Year,2016,E07000218,,,Enterprise,,2000-4999
40.0,Year,2016,E07000218,,,Enterprise,,5000-9999
35.0,Year,2016,E07000218,,,Enterprise,,10000-49999
15.0,Year,2016,E07000218,,,Enterprise,,50000+
2855.0,Year,2016,E07000218,,,Enterprise,,Total
690.0,Year,2016,E07000219,,,Enterprise,,0-49
950.0,Year,2016,E07000219,,,Enterprise,,50-99
1055.0,Year,2016,E07000219,,,Enterprise,,100-249
390.0,Year,2016,E07000219,,,Enterprise,,250-499
265.0,Year,2016,E07000219,,,Enterprise,,500-999
130.0,Year,2016,E07000219,,,Enterprise,,1000-1999
115.0,Year,2016,E07000219,,,Enterprise,,2000-4999
30.0,Year,2016,E07000219,,,Enterprise,,5000-9999
35.0,Year,2016,E07000219,,,Enterprise,,10000-49999
5.0,Year,2016,E07000219,,,Enterprise,,50000+
3665.0,Year,2016,E07000219,,,Enterprise,,Total
1265.0,Year,2016,E07000220,,,Enterprise,,0-49
1360.0,Year,2016,E07000220,,,Enterprise,,50-99
1335.0,Year,2016,E07000220,,,Enterprise,,100-249
465.0,Year,2016,E07000220,,,Enterprise,,250-499
270.0,Year,2016,E07000220,,,Enterprise,,500-999
170.0,Year,2016,E07000220,,,Enterprise,,1000-1999
110.0,Year,2016,E07000220,,,Enterprise,,2000-4999
40.0,Year,2016,E07000220,,,Enterprise,,5000-9999
40.0,Year,2016,E07000220,,,Enterprise,,10000-49999
20.0,Year,2016,E07000220,,,Enterprise,,50000+
5075.0,Year,2016,E07000220,,,Enterprise,,Total
1635.0,Year,2016,E07000221,,,Enterprise,,0-49
1830.0,Year,2016,E07000221,,,Enterprise,,50-99
2415.0,Year,2016,E07000221,,,Enterprise,,100-249
925.0,Year,2016,E07000221,,,Enterprise,,250-499
605.0,Year,2016,E07000221,,,Enterprise,,500-999
345.0,Year,2016,E07000221,,,Enterprise,,1000-1999
235.0,Year,2016,E07000221,,,Enterprise,,2000-4999
85.0,Year,2016,E07000221,,,Enterprise,,5000-9999
65.0,Year,2016,E07000221,,,Enterprise,,10000-49999
10.0,Year,2016,E07000221,,,Enterprise,,50000+
8150.0,Year,2016,E07000221,,,Enterprise,,Total
1340.0,Year,2016,E07000222,,,Enterprise,,0-49
2225.0,Year,2016,E07000222,,,Enterprise,,50-99
2155.0,Year,2016,E07000222,,,Enterprise,,100-249
825.0,Year,2016,E07000222,,,Enterprise,,250-499
510.0,Year,2016,E07000222,,,Enterprise,,500-999
315.0,Year,2016,E07000222,,,Enterprise,,1000-1999
200.0,Year,2016,E07000222,,,Enterprise,,2000-4999
65.0,Year,2016,E07000222,,,Enterprise,,5000-9999
75.0,Year,2016,E07000222,,,Enterprise,,10000-49999
30.0,Year,2016,E07000222,,,Enterprise,,50000+
7740.0,Year,2016,E07000222,,,Enterprise,,Total
14800.0,Year,2016,E11000005,,,Enterprise,,0-49
21465.0,Year,2016,E11000005,,,Enterprise,,50-99
25575.0,Year,2016,E11000005,,,Enterprise,,100-249
10915.0,Year,2016,E11000005,,,Enterprise,,250-499
7315.0,Year,2016,E11000005,,,Enterprise,,500-999
4130.0,Year,2016,E11000005,,,Enterprise,,1000-1999
2595.0,Year,2016,E11000005,,,Enterprise,,2000-4999
1065.0,Year,2016,E11000005,,,Enterprise,,5000-9999
825.0,Year,2016,E11000005,,,Enterprise,,10000-49999
280.0,Year,2016,E11000005,,,Enterprise,,50000+
88965.0,Year,2016,E11000005,,,Enterprise,,Total
5565.0,Year,2016,E08000025,,,Enterprise,,0-49
8495.0,Year,2016,E08000025,,,Enterprise,,50-99
10645.0,Year,2016,E08000025,,,Enterprise,,100-249
4915.0,Year,2016,E08000025,,,Enterprise,,250-499
3750.0,Year,2016,E08000025,,,Enterprise,,500-999
1955.0,Year,2016,E08000025,,,Enterprise,,1000-1999
1000.0,Year,2016,E08000025,,,Enterprise,,2000-4999
400.0,Year,2016,E08000025,,,Enterprise,,5000-9999
285.0,Year,2016,E08000025,,,Enterprise,,10000-49999
105.0,Year,2016,E08000025,,,Enterprise,,50000+
37115.0,Year,2016,E08000025,,,Enterprise,,Total
1930.0,Year,2016,E08000026,,,Enterprise,,0-49
2865.0,Year,2016,E08000026,,,Enterprise,,50-99
2795.0,Year,2016,E08000026,,,Enterprise,,100-249
1025.0,Year,2016,E08000026,,,Enterprise,,250-499
610.0,Year,2016,E08000026,,,Enterprise,,500-999
350.0,Year,2016,E08000026,,,Enterprise,,1000-1999
260.0,Year,2016,E08000026,,,Enterprise,,2000-4999
105.0,Year,2016,E08000026,,,Enterprise,,5000-9999
90.0,Year,2016,E08000026,,,Enterprise,,10000-49999
35.0,Year,2016,E08000026,,,Enterprise,,50000+
10065.0,Year,2016,E08000026,,,Enterprise,,Total
1560.0,Year,2016,E08000027,,,Enterprise,,0-49
2215.0,Year,2016,E08000027,,,Enterprise,,50-99
2835.0,Year,2016,E08000027,,,Enterprise,,100-249
1200.0,Year,2016,E08000027,,,Enterprise,,250-499
775.0,Year,2016,E08000027,,,Enterprise,,500-999
455.0,Year,2016,E08000027,,,Enterprise,,1000-1999
320.0,Year,2016,E08000027,,,Enterprise,,2000-4999
120.0,Year,2016,E08000027,,,Enterprise,,5000-9999
95.0,Year,2016,E08000027,,,Enterprise,,10000-49999
20.0,Year,2016,E08000027,,,Enterprise,,50000+
9595.0,Year,2016,E08000027,,,Enterprise,,Total
1580.0,Year,2016,E08000028,,,Enterprise,,0-49
2030.0,Year,2016,E08000028,,,Enterprise,,50-99
2390.0,Year,2016,E08000028,,,Enterprise,,100-249
1100.0,Year,2016,E08000028,,,Enterprise,,250-499
620.0,Year,2016,E08000028,,,Enterprise,,500-999
420.0,Year,2016,E08000028,,,Enterprise,,1000-1999
310.0,Year,2016,E08000028,,,Enterprise,,2000-4999
160.0,Year,2016,E08000028,,,Enterprise,,5000-9999
115.0,Year,2016,E08000028,,,Enterprise,,10000-49999
30.0,Year,2016,E08000028,,,Enterprise,,50000+
8755.0,Year,2016,E08000028,,,Enterprise,,Total
1395.0,Year,2016,E08000029,,,Enterprise,,0-49
2135.0,Year,2016,E08000029,,,Enterprise,,50-99
2580.0,Year,2016,E08000029,,,Enterprise,,100-249
870.0,Year,2016,E08000029,,,Enterprise,,250-499
515.0,Year,2016,E08000029,,,Enterprise,,500-999
310.0,Year,2016,E08000029,,,Enterprise,,1000-1999
215.0,Year,2016,E08000029,,,Enterprise,,2000-4999
80.0,Year,2016,E08000029,,,Enterprise,,5000-9999
