V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Turnover size Band_codelist,Turnover size Band
165.0,Year,2017,E14000607,,,Enterprise,,500-999
95.0,Year,2017,E14000607,,,Enterprise,,1000-1999
60.0,Year,2017,E14000607,,,Enterprise,,2000-4999
30.0,Year,2017,E14000607,,,Enterprise,,5000-9999
20.0,Year,2017,E14000607,,,Enterprise,,10000-49999
5.0,Year,2017,E14000607,,,Enterprise,,50000+
2995.0,Year,2017,E14000607,,,Enterprise,,Total
665.0,Year,2017,E14000625,,,Enterprise,,0-49
970.0,Year,2017,E14000625,,,Enterprise,,50-99
1180.0,Year,2017,E14000625,,,Enterprise,,100-249
465.0,Year,2017,E14000625,,,Enterprise,,250-499
270.0,Year,2017,E14000625,,,Enterprise,,500-999
160.0,Year,2017,E14000625,,,Enterprise,,1000-1999
95.0,Year,2017,E14000625,,,Enterprise,,2000-4999
25.0,Year,2017,E14000625,,,Enterprise,,5000-9999
25.0,Year,2017,E14000625,,,Enterprise,,10000-49999
5.0,Year,2017,E14000625,,,Enterprise,,50000+
3860.0,Year,2017,E14000625,,,Enterprise,,Total
440.0,Year,2017,E14000632,,,Enterprise,,0-49
700.0,Year,2017,E14000632,,,Enterprise,,50-99
935.0,Year,2017,E14000632,,,Enterprise,,100-249
415.0,Year,2017,E14000632,,,Enterprise,,250-499
230.0,Year,2017,E14000632,,,Enterprise,,500-999
125.0,Year,2017,E14000632,,,Enterprise,,1000-1999
125.0,Year,2017,E14000632,,,Enterprise,,2000-4999
60.0,Year,2017,E14000632,,,Enterprise,,5000-9999
40.0,Year,2017,E14000632,,,Enterprise,,10000-49999
15.0,Year,2017,E14000632,,,Enterprise,,50000+
3085.0,Year,2017,E14000632,,,Enterprise,,Total
1100.0,Year,2017,E14000648,,,Enterprise,,0-49
1090.0,Year,2017,E14000648,,,Enterprise,,50-99
1325.0,Year,2017,E14000648,,,Enterprise,,100-249
525.0,Year,2017,E14000648,,,Enterprise,,250-499
300.0,Year,2017,E14000648,,,Enterprise,,500-999
205.0,Year,2017,E14000648,,,Enterprise,,1000-1999
145.0,Year,2017,E14000648,,,Enterprise,,2000-4999
50.0,Year,2017,E14000648,,,Enterprise,,5000-9999
45.0,Year,2017,E14000648,,,Enterprise,,10000-49999
10.0,Year,2017,E14000648,,,Enterprise,,50000+
4795.0,Year,2017,E14000648,,,Enterprise,,Total
1210.0,Year,2017,E14000660,,,Enterprise,,0-49
1250.0,Year,2017,E14000660,,,Enterprise,,50-99
1525.0,Year,2017,E14000660,,,Enterprise,,100-249
610.0,Year,2017,E14000660,,,Enterprise,,250-499
385.0,Year,2017,E14000660,,,Enterprise,,500-999
220.0,Year,2017,E14000660,,,Enterprise,,1000-1999
145.0,Year,2017,E14000660,,,Enterprise,,2000-4999
50.0,Year,2017,E14000660,,,Enterprise,,5000-9999
45.0,Year,2017,E14000660,,,Enterprise,,10000-49999
5.0,Year,2017,E14000660,,,Enterprise,,50000+
5445.0,Year,2017,E14000660,,,Enterprise,,Total
535.0,Year,2017,E14000662,,,Enterprise,,0-49
765.0,Year,2017,E14000662,,,Enterprise,,50-99
865.0,Year,2017,E14000662,,,Enterprise,,100-249
340.0,Year,2017,E14000662,,,Enterprise,,250-499
190.0,Year,2017,E14000662,,,Enterprise,,500-999
110.0,Year,2017,E14000662,,,Enterprise,,1000-1999
100.0,Year,2017,E14000662,,,Enterprise,,2000-4999
35.0,Year,2017,E14000662,,,Enterprise,,5000-9999
25.0,Year,2017,E14000662,,,Enterprise,,10000-49999
10.0,Year,2017,E14000662,,,Enterprise,,50000+
2975.0,Year,2017,E14000662,,,Enterprise,,Total
600.0,Year,2017,E14000663,,,Enterprise,,0-49
810.0,Year,2017,E14000663,,,Enterprise,,50-99
915.0,Year,2017,E14000663,,,Enterprise,,100-249
425.0,Year,2017,E14000663,,,Enterprise,,250-499
250.0,Year,2017,E14000663,,,Enterprise,,500-999
150.0,Year,2017,E14000663,,,Enterprise,,1000-1999
125.0,Year,2017,E14000663,,,Enterprise,,2000-4999
30.0,Year,2017,E14000663,,,Enterprise,,5000-9999
40.0,Year,2017,E14000663,,,Enterprise,,10000-49999
10.0,Year,2017,E14000663,,,Enterprise,,50000+
3355.0,Year,2017,E14000663,,,Enterprise,,Total
1140.0,Year,2017,E14000664,,,Enterprise,,0-49
1140.0,Year,2017,E14000664,,,Enterprise,,50-99
1620.0,Year,2017,E14000664,,,Enterprise,,100-249
655.0,Year,2017,E14000664,,,Enterprise,,250-499
335.0,Year,2017,E14000664,,,Enterprise,,500-999
180.0,Year,2017,E14000664,,,Enterprise,,1000-1999
100.0,Year,2017,E14000664,,,Enterprise,,2000-4999
30.0,Year,2017,E14000664,,,Enterprise,,5000-9999
25.0,Year,2017,E14000664,,,Enterprise,,10000-49999
5.0,Year,2017,E14000664,,,Enterprise,,50000+
5230.0,Year,2017,E14000664,,,Enterprise,,Total
510.0,Year,2017,E14000695,,,Enterprise,,0-49
680.0,Year,2017,E14000695,,,Enterprise,,50-99
895.0,Year,2017,E14000695,,,Enterprise,,100-249
380.0,Year,2017,E14000695,,,Enterprise,,250-499
230.0,Year,2017,E14000695,,,Enterprise,,500-999
155.0,Year,2017,E14000695,,,Enterprise,,1000-1999
95.0,Year,2017,E14000695,,,Enterprise,,2000-4999
45.0,Year,2017,E14000695,,,Enterprise,,5000-9999
35.0,Year,2017,E14000695,,,Enterprise,,10000-49999
5.0,Year,2017,E14000695,,,Enterprise,,50000+
3030.0,Year,2017,E14000695,,,Enterprise,,Total
725.0,Year,2017,E14000707,,,Enterprise,,0-49
945.0,Year,2017,E14000707,,,Enterprise,,50-99
1140.0,Year,2017,E14000707,,,Enterprise,,100-249
485.0,Year,2017,E14000707,,,Enterprise,,250-499
265.0,Year,2017,E14000707,,,Enterprise,,500-999
140.0,Year,2017,E14000707,,,Enterprise,,1000-1999
100.0,Year,2017,E14000707,,,Enterprise,,2000-4999
25.0,Year,2017,E14000707,,,Enterprise,,5000-9999
20.0,Year,2017,E14000707,,,Enterprise,,10000-49999
5.0,Year,2017,E14000707,,,Enterprise,,50000+
3850.0,Year,2017,E14000707,,,Enterprise,,Total
395.0,Year,2017,E14000710,,,Enterprise,,0-49
650.0,Year,2017,E14000710,,,Enterprise,,50-99
895.0,Year,2017,E14000710,,,Enterprise,,100-249
315.0,Year,2017,E14000710,,,Enterprise,,250-499
145.0,Year,2017,E14000710,,,Enterprise,,500-999
85.0,Year,2017,E14000710,,,Enterprise,,1000-1999
60.0,Year,2017,E14000710,,,Enterprise,,2000-4999
20.0,Year,2017,E14000710,,,Enterprise,,5000-9999
20.0,Year,2017,E14000710,,,Enterprise,,10000-49999
0.0,Year,2017,E14000710,,,Enterprise,,50000+
2585.0,Year,2017,E14000710,,,Enterprise,,Total
800.0,Year,2017,E14000714,,,Enterprise,,0-49
995.0,Year,2017,E14000714,,,Enterprise,,50-99
1345.0,Year,2017,E14000714,,,Enterprise,,100-249
545.0,Year,2017,E14000714,,,Enterprise,,250-499
340.0,Year,2017,E14000714,,,Enterprise,,500-999
190.0,Year,2017,E14000714,,,Enterprise,,1000-1999
120.0,Year,2017,E14000714,,,Enterprise,,2000-4999
45.0,Year,2017,E14000714,,,Enterprise,,5000-9999
40.0,Year,2017,E14000714,,,Enterprise,,10000-49999
5.0,Year,2017,E14000714,,,Enterprise,,50000+
4425.0,Year,2017,E14000714,,,Enterprise,,Total
820.0,Year,2017,E14000728,,,Enterprise,,0-49
1090.0,Year,2017,E14000728,,,Enterprise,,50-99
1400.0,Year,2017,E14000728,,,Enterprise,,100-249
520.0,Year,2017,E14000728,,,Enterprise,,250-499
340.0,Year,2017,E14000728,,,Enterprise,,500-999
190.0,Year,2017,E14000728,,,Enterprise,,1000-1999
125.0,Year,2017,E14000728,,,Enterprise,,2000-4999
50.0,Year,2017,E14000728,,,Enterprise,,5000-9999
25.0,Year,2017,E14000728,,,Enterprise,,10000-49999
5.0,Year,2017,E14000728,,,Enterprise,,50000+
4565.0,Year,2017,E14000728,,,Enterprise,,Total
685.0,Year,2017,E14000748,,,Enterprise,,0-49
985.0,Year,2017,E14000748,,,Enterprise,,50-99
1255.0,Year,2017,E14000748,,,Enterprise,,100-249
485.0,Year,2017,E14000748,,,Enterprise,,250-499
235.0,Year,2017,E14000748,,,Enterprise,,500-999
140.0,Year,2017,E14000748,,,Enterprise,,1000-1999
85.0,Year,2017,E14000748,,,Enterprise,,2000-4999
25.0,Year,2017,E14000748,,,Enterprise,,5000-9999
20.0,Year,2017,E14000748,,,Enterprise,,10000-49999
5.0,Year,2017,E14000748,,,Enterprise,,50000+
3920.0,Year,2017,E14000748,,,Enterprise,,Total
835.0,Year,2017,E14000769,,,Enterprise,,0-49
910.0,Year,2017,E14000769,,,Enterprise,,50-99
1125.0,Year,2017,E14000769,,,Enterprise,,100-249
405.0,Year,2017,E14000769,,,Enterprise,,250-499
235.0,Year,2017,E14000769,,,Enterprise,,500-999
135.0,Year,2017,E14000769,,,Enterprise,,1000-1999
100.0,Year,2017,E14000769,,,Enterprise,,2000-4999
35.0,Year,2017,E14000769,,,Enterprise,,5000-9999
35.0,Year,2017,E14000769,,,Enterprise,,10000-49999
10.0,Year,2017,E14000769,,,Enterprise,,50000+
3825.0,Year,2017,E14000769,,,Enterprise,,Total
545.0,Year,2017,E14000782,,,Enterprise,,0-49
915.0,Year,2017,E14000782,,,Enterprise,,50-99
1245.0,Year,2017,E14000782,,,Enterprise,,100-249
515.0,Year,2017,E14000782,,,Enterprise,,250-499
300.0,Year,2017,E14000782,,,Enterprise,,500-999
170.0,Year,2017,E14000782,,,Enterprise,,1000-1999
125.0,Year,2017,E14000782,,,Enterprise,,2000-4999
40.0,Year,2017,E14000782,,,Enterprise,,5000-9999
30.0,Year,2017,E14000782,,,Enterprise,,10000-49999
5.0,Year,2017,E14000782,,,Enterprise,,50000+
3890.0,Year,2017,E14000782,,,Enterprise,,Total
1215.0,Year,2017,E14000783,,,Enterprise,,0-49
1135.0,Year,2017,E14000783,,,Enterprise,,50-99
1400.0,Year,2017,E14000783,,,Enterprise,,100-249
625.0,Year,2017,E14000783,,,Enterprise,,250-499
400.0,Year,2017,E14000783,,,Enterprise,,500-999
190.0,Year,2017,E14000783,,,Enterprise,,1000-1999
155.0,Year,2017,E14000783,,,Enterprise,,2000-4999
45.0,Year,2017,E14000783,,,Enterprise,,5000-9999
30.0,Year,2017,E14000783,,,Enterprise,,10000-49999
15.0,Year,2017,E14000783,,,Enterprise,,50000+
5210.0,Year,2017,E14000783,,,Enterprise,,Total
690.0,Year,2017,E14000784,,,Enterprise,,0-49
650.0,Year,2017,E14000784,,,Enterprise,,50-99
720.0,Year,2017,E14000784,,,Enterprise,,100-249
345.0,Year,2017,E14000784,,,Enterprise,,250-499
215.0,Year,2017,E14000784,,,Enterprise,,500-999
110.0,Year,2017,E14000784,,,Enterprise,,1000-1999
80.0,Year,2017,E14000784,,,Enterprise,,2000-4999
30.0,Year,2017,E14000784,,,Enterprise,,5000-9999
35.0,Year,2017,E14000784,,,Enterprise,,10000-49999
5.0,Year,2017,E14000784,,,Enterprise,,50000+
2880.0,Year,2017,E14000784,,,Enterprise,,Total
450.0,Year,2017,E14000792,,,Enterprise,,0-49
640.0,Year,2017,E14000792,,,Enterprise,,50-99
875.0,Year,2017,E14000792,,,Enterprise,,100-249
365.0,Year,2017,E14000792,,,Enterprise,,250-499
205.0,Year,2017,E14000792,,,Enterprise,,500-999
135.0,Year,2017,E14000792,,,Enterprise,,1000-1999
85.0,Year,2017,E14000792,,,Enterprise,,2000-4999
35.0,Year,2017,E14000792,,,Enterprise,,5000-9999
30.0,Year,2017,E14000792,,,Enterprise,,10000-49999
5.0,Year,2017,E14000792,,,Enterprise,,50000+
2825.0,Year,2017,E14000792,,,Enterprise,,Total
755.0,Year,2017,E14000797,,,Enterprise,,0-49
885.0,Year,2017,E14000797,,,Enterprise,,50-99
1560.0,Year,2017,E14000797,,,Enterprise,,100-249
830.0,Year,2017,E14000797,,,Enterprise,,250-499
285.0,Year,2017,E14000797,,,Enterprise,,500-999
175.0,Year,2017,E14000797,,,Enterprise,,1000-1999
120.0,Year,2017,E14000797,,,Enterprise,,2000-4999
55.0,Year,2017,E14000797,,,Enterprise,,5000-9999
35.0,Year,2017,E14000797,,,Enterprise,,10000-49999
10.0,Year,2017,E14000797,,,Enterprise,,50000+
4710.0,Year,2017,E14000797,,,Enterprise,,Total
685.0,Year,2017,E14000798,,,Enterprise,,0-49
830.0,Year,2017,E14000798,,,Enterprise,,50-99
1260.0,Year,2017,E14000798,,,Enterprise,,100-249
535.0,Year,2017,E14000798,,,Enterprise,,250-499
295.0,Year,2017,E14000798,,,Enterprise,,500-999
170.0,Year,2017,E14000798,,,Enterprise,,1000-1999
100.0,Year,2017,E14000798,,,Enterprise,,2000-4999
40.0,Year,2017,E14000798,,,Enterprise,,5000-9999
15.0,Year,2017,E14000798,,,Enterprise,,10000-49999
0.0,Year,2017,E14000798,,,Enterprise,,50000+
3930.0,Year,2017,E14000798,,,Enterprise,,Total
420.0,Year,2017,E14000810,,,Enterprise,,0-49
595.0,Year,2017,E14000810,,,Enterprise,,50-99
860.0,Year,2017,E14000810,,,Enterprise,,100-249
380.0,Year,2017,E14000810,,,Enterprise,,250-499
200.0,Year,2017,E14000810,,,Enterprise,,500-999
130.0,Year,2017,E14000810,,,Enterprise,,1000-1999
95.0,Year,2017,E14000810,,,Enterprise,,2000-4999
30.0,Year,2017,E14000810,,,Enterprise,,5000-9999
30.0,Year,2017,E14000810,,,Enterprise,,10000-49999
5.0,Year,2017,E14000810,,,Enterprise,,50000+
2745.0,Year,2017,E14000810,,,Enterprise,,Total
515.0,Year,2017,E14000814,,,Enterprise,,0-49
745.0,Year,2017,E14000814,,,Enterprise,,50-99
905.0,Year,2017,E14000814,,,Enterprise,,100-249
290.0,Year,2017,E14000814,,,Enterprise,,250-499
125.0,Year,2017,E14000814,,,Enterprise,,500-999
60.0,Year,2017,E14000814,,,Enterprise,,1000-1999
35.0,Year,2017,E14000814,,,Enterprise,,2000-4999
15.0,Year,2017,E14000814,,,Enterprise,,5000-9999
10.0,Year,2017,E14000814,,,Enterprise,,10000-49999
5.0,Year,2017,E14000814,,,Enterprise,,50000+
2705.0,Year,2017,E14000814,,,Enterprise,,Total
920.0,Year,2017,E14000829,,,Enterprise,,0-49
1065.0,Year,2017,E14000829,,,Enterprise,,50-99
1485.0,Year,2017,E14000829,,,Enterprise,,100-249
635.0,Year,2017,E14000829,,,Enterprise,,250-499
365.0,Year,2017,E14000829,,,Enterprise,,500-999
200.0,Year,2017,E14000829,,,Enterprise,,1000-1999
135.0,Year,2017,E14000829,,,Enterprise,,2000-4999
45.0,Year,2017,E14000829,,,Enterprise,,5000-9999
30.0,Year,2017,E14000829,,,Enterprise,,10000-49999
5.0,Year,2017,E14000829,,,Enterprise,,50000+
4885.0,Year,2017,E14000829,,,Enterprise,,Total
590.0,Year,2017,E14000843,,,Enterprise,,0-49
670.0,Year,2017,E14000843,,,Enterprise,,50-99
890.0,Year,2017,E14000843,,,Enterprise,,100-249
385.0,Year,2017,E14000843,,,Enterprise,,250-499
195.0,Year,2017,E14000843,,,Enterprise,,500-999
125.0,Year,2017,E14000843,,,Enterprise,,1000-1999
75.0,Year,2017,E14000843,,,Enterprise,,2000-4999
25.0,Year,2017,E14000843,,,Enterprise,,5000-9999
25.0,Year,2017,E14000843,,,Enterprise,,10000-49999
0.0,Year,2017,E14000843,,,Enterprise,,50000+
2980.0,Year,2017,E14000843,,,Enterprise,,Total
745.0,Year,2017,E14000858,,,Enterprise,,0-49
925.0,Year,2017,E14000858,,,Enterprise,,50-99
1180.0,Year,2017,E14000858,,,Enterprise,,100-249
535.0,Year,2017,E14000858,,,Enterprise,,250-499
300.0,Year,2017,E14000858,,,Enterprise,,500-999
205.0,Year,2017,E14000858,,,Enterprise,,1000-1999
150.0,Year,2017,E14000858,,,Enterprise,,2000-4999
70.0,Year,2017,E14000858,,,Enterprise,,5000-9999
70.0,Year,2017,E14000858,,,Enterprise,,10000-49999
20.0,Year,2017,E14000858,,,Enterprise,,50000+
4200.0,Year,2017,E14000858,,,Enterprise,,Total
640.0,Year,2017,E14000861,,,Enterprise,,0-49
655.0,Year,2017,E14000861,,,Enterprise,,50-99
815.0,Year,2017,E14000861,,,Enterprise,,100-249
320.0,Year,2017,E14000861,,,Enterprise,,250-499
215.0,Year,2017,E14000861,,,Enterprise,,500-999
115.0,Year,2017,E14000861,,,Enterprise,,1000-1999
115.0,Year,2017,E14000861,,,Enterprise,,2000-4999
30.0,Year,2017,E14000861,,,Enterprise,,5000-9999
25.0,Year,2017,E14000861,,,Enterprise,,10000-49999
10.0,Year,2017,E14000861,,,Enterprise,,50000+
2940.0,Year,2017,E14000861,,,Enterprise,,Total
960.0,Year,2017,E14000862,,,Enterprise,,0-49
1090.0,Year,2017,E14000862,,,Enterprise,,50-99
1290.0,Year,2017,E14000862,,,Enterprise,,100-249
555.0,Year,2017,E14000862,,,Enterprise,,250-499
285.0,Year,2017,E14000862,,,Enterprise,,500-999
150.0,Year,2017,E14000862,,,Enterprise,,1000-1999
90.0,Year,2017,E14000862,,,Enterprise,,2000-4999
40.0,Year,2017,E14000862,,,Enterprise,,5000-9999
30.0,Year,2017,E14000862,,,Enterprise,,10000-49999
15.0,Year,2017,E14000862,,,Enterprise,,50000+
4505.0,Year,2017,E14000862,,,Enterprise,,Total
680.0,Year,2017,E14000865,,,Enterprise,,0-49
715.0,Year,2017,E14000865,,,Enterprise,,50-99
910.0,Year,2017,E14000865,,,Enterprise,,100-249
420.0,Year,2017,E14000865,,,Enterprise,,250-499
260.0,Year,2017,E14000865,,,Enterprise,,500-999
165.0,Year,2017,E14000865,,,Enterprise,,1000-1999
90.0,Year,2017,E14000865,,,Enterprise,,2000-4999
35.0,Year,2017,E14000865,,,Enterprise,,5000-9999
20.0,Year,2017,E14000865,,,Enterprise,,10000-49999
10.0,Year,2017,E14000865,,,Enterprise,,50000+
3305.0,Year,2017,E14000865,,,Enterprise,,Total
290.0,Year,2017,E14000866,,,Enterprise,,0-49
370.0,Year,2017,E14000866,,,Enterprise,,50-99
455.0,Year,2017,E14000866,,,Enterprise,,100-249
205.0,Year,2017,E14000866,,,Enterprise,,250-499
150.0,Year,2017,E14000866,,,Enterprise,,500-999
90.0,Year,2017,E14000866,,,Enterprise,,1000-1999
50.0,Year,2017,E14000866,,,Enterprise,,2000-4999
30.0,Year,2017,E14000866,,,Enterprise,,5000-9999
20.0,Year,2017,E14000866,,,Enterprise,,10000-49999
0.0,Year,2017,E14000866,,,Enterprise,,50000+
1660.0,Year,2017,E14000866,,,Enterprise,,Total
615.0,Year,2017,E14000867,,,Enterprise,,0-49
845.0,Year,2017,E14000867,,,Enterprise,,50-99
1110.0,Year,2017,E14000867,,,Enterprise,,100-249
540.0,Year,2017,E14000867,,,Enterprise,,250-499
325.0,Year,2017,E14000867,,,Enterprise,,500-999
195.0,Year,2017,E14000867,,,Enterprise,,1000-1999
160.0,Year,2017,E14000867,,,Enterprise,,2000-4999
55.0,Year,2017,E14000867,,,Enterprise,,5000-9999
50.0,Year,2017,E14000867,,,Enterprise,,10000-49999
30.0,Year,2017,E14000867,,,Enterprise,,50000+
3925.0,Year,2017,E14000867,,,Enterprise,,Total
715.0,Year,2017,E14000908,,,Enterprise,,0-49
1200.0,Year,2017,E14000908,,,Enterprise,,50-99
1560.0,Year,2017,E14000908,,,Enterprise,,100-249
535.0,Year,2017,E14000908,,,Enterprise,,250-499
340.0,Year,2017,E14000908,,,Enterprise,,500-999
130.0,Year,2017,E14000908,,,Enterprise,,1000-1999
90.0,Year,2017,E14000908,,,Enterprise,,2000-4999
35.0,Year,2017,E14000908,,,Enterprise,,5000-9999
30.0,Year,2017,E14000908,,,Enterprise,,10000-49999
10.0,Year,2017,E14000908,,,Enterprise,,50000+
4645.0,Year,2017,E14000908,,,Enterprise,,Total
995.0,Year,2017,E14000909,,,Enterprise,,0-49
1200.0,Year,2017,E14000909,,,Enterprise,,50-99
1700.0,Year,2017,E14000909,,,Enterprise,,100-249
670.0,Year,2017,E14000909,,,Enterprise,,250-499
380.0,Year,2017,E14000909,,,Enterprise,,500-999
200.0,Year,2017,E14000909,,,Enterprise,,1000-1999
110.0,Year,2017,E14000909,,,Enterprise,,2000-4999
45.0,Year,2017,E14000909,,,Enterprise,,5000-9999
30.0,Year,2017,E14000909,,,Enterprise,,10000-49999
5.0,Year,2017,E14000909,,,Enterprise,,50000+
5335.0,Year,2017,E14000909,,,Enterprise,,Total
455.0,Year,2017,E14000924,,,Enterprise,,0-49
715.0,Year,2017,E14000924,,,Enterprise,,50-99
915.0,Year,2017,E14000924,,,Enterprise,,100-249
385.0,Year,2017,E14000924,,,Enterprise,,250-499
220.0,Year,2017,E14000924,,,Enterprise,,500-999
135.0,Year,2017,E14000924,,,Enterprise,,1000-1999
65.0,Year,2017,E14000924,,,Enterprise,,2000-4999
20.0,Year,2017,E14000924,,,Enterprise,,5000-9999
20.0,Year,2017,E14000924,,,Enterprise,,10000-49999
5.0,Year,2017,E14000924,,,Enterprise,,50000+
2935.0,Year,2017,E14000924,,,Enterprise,,Total
990.0,Year,2017,E14000929,,,Enterprise,,0-49
1120.0,Year,2017,E14000929,,,Enterprise,,50-99
1435.0,Year,2017,E14000929,,,Enterprise,,100-249
565.0,Year,2017,E14000929,,,Enterprise,,250-499
330.0,Year,2017,E14000929,,,Enterprise,,500-999
200.0,Year,2017,E14000929,,,Enterprise,,1000-1999
125.0,Year,2017,E14000929,,,Enterprise,,2000-4999
50.0,Year,2017,E14000929,,,Enterprise,,5000-9999
40.0,Year,2017,E14000929,,,Enterprise,,10000-49999
15.0,Year,2017,E14000929,,,Enterprise,,50000+
4870.0,Year,2017,E14000929,,,Enterprise,,Total
745.0,Year,2017,E14000935,,,Enterprise,,0-49
945.0,Year,2017,E14000935,,,Enterprise,,50-99
1080.0,Year,2017,E14000935,,,Enterprise,,100-249
410.0,Year,2017,E14000935,,,Enterprise,,250-499
210.0,Year,2017,E14000935,,,Enterprise,,500-999
145.0,Year,2017,E14000935,,,Enterprise,,1000-1999
85.0,Year,2017,E14000935,,,Enterprise,,2000-4999
25.0,Year,2017,E14000935,,,Enterprise,,5000-9999
30.0,Year,2017,E14000935,,,Enterprise,,10000-49999
10.0,Year,2017,E14000935,,,Enterprise,,50000+
3685.0,Year,2017,E14000935,,,Enterprise,,Total
1195.0,Year,2017,E14000939,,,Enterprise,,0-49
1000.0,Year,2017,E14000939,,,Enterprise,,50-99
1215.0,Year,2017,E14000939,,,Enterprise,,100-249
495.0,Year,2017,E14000939,,,Enterprise,,250-499
305.0,Year,2017,E14000939,,,Enterprise,,500-999
185.0,Year,2017,E14000939,,,Enterprise,,1000-1999
135.0,Year,2017,E14000939,,,Enterprise,,2000-4999
40.0,Year,2017,E14000939,,,Enterprise,,5000-9999
30.0,Year,2017,E14000939,,,Enterprise,,10000-49999
15.0,Year,2017,E14000939,,,Enterprise,,50000+
4615.0,Year,2017,E14000939,,,Enterprise,,Total
1450.0,Year,2017,E14000940,,,Enterprise,,0-49
1120.0,Year,2017,E14000940,,,Enterprise,,50-99
1370.0,Year,2017,E14000940,,,Enterprise,,100-249
590.0,Year,2017,E14000940,,,Enterprise,,250-499
345.0,Year,2017,E14000940,,,Enterprise,,500-999
190.0,Year,2017,E14000940,,,Enterprise,,1000-1999
160.0,Year,2017,E14000940,,,Enterprise,,2000-4999
65.0,Year,2017,E14000940,,,Enterprise,,5000-9999
55.0,Year,2017,E14000940,,,Enterprise,,10000-49999
20.0,Year,2017,E14000940,,,Enterprise,,50000+
5365.0,Year,2017,E14000940,,,Enterprise,,Total
1210.0,Year,2017,E14000942,,,Enterprise,,0-49
1635.0,Year,2017,E14000942,,,Enterprise,,50-99
1970.0,Year,2017,E14000942,,,Enterprise,,100-249
710.0,Year,2017,E14000942,,,Enterprise,,250-499
425.0,Year,2017,E14000942,,,Enterprise,,500-999
250.0,Year,2017,E14000942,,,Enterprise,,1000-1999
195.0,Year,2017,E14000942,,,Enterprise,,2000-4999
75.0,Year,2017,E14000942,,,Enterprise,,5000-9999
60.0,Year,2017,E14000942,,,Enterprise,,10000-49999
25.0,Year,2017,E14000942,,,Enterprise,,50000+
6555.0,Year,2017,E14000942,,,Enterprise,,Total
880.0,Year,2017,E14001025,,,Enterprise,,0-49
980.0,Year,2017,E14001025,,,Enterprise,,50-99
1205.0,Year,2017,E14001025,,,Enterprise,,100-249
480.0,Year,2017,E14001025,,,Enterprise,,250-499
265.0,Year,2017,E14001025,,,Enterprise,,500-999
175.0,Year,2017,E14001025,,,Enterprise,,1000-1999
135.0,Year,2017,E14001025,,,Enterprise,,2000-4999
45.0,Year,2017,E14001025,,,Enterprise,,5000-9999
50.0,Year,2017,E14001025,,,Enterprise,,10000-49999
15.0,Year,2017,E14001025,,,Enterprise,,50000+
4230.0,Year,2017,E14001025,,,Enterprise,,Total
38740.0,Year,2017,E12000005,,,Enterprise,,0-49
51865.0,Year,2017,E12000005,,,Enterprise,,50-99
61265.0,Year,2017,E12000005,,,Enterprise,,100-249
25625.0,Year,2017,E12000005,,,Enterprise,,250-499
16130.0,Year,2017,E12000005,,,Enterprise,,500-999
9170.0,Year,2017,E12000005,,,Enterprise,,1000-1999
6010.0,Year,2017,E12000005,,,Enterprise,,2000-4999
2225.0,Year,2017,E12000005,,,Enterprise,,5000-9999
1865.0,Year,2017,E12000005,,,Enterprise,,10000-49999
560.0,Year,2017,E12000005,,,Enterprise,,50000+
213455.0,Year,2017,E12000005,,,Enterprise,,Total
400.0,Year,2017,E14000531,,,Enterprise,,0-49
610.0,Year,2017,E14000531,,,Enterprise,,50-99
740.0,Year,2017,E14000531,,,Enterprise,,100-249
295.0,Year,2017,E14000531,,,Enterprise,,250-499
165.0,Year,2017,E14000531,,,Enterprise,,500-999
95.0,Year,2017,E14000531,,,Enterprise,,1000-1999
95.0,Year,2017,E14000531,,,Enterprise,,2000-4999
40.0,Year,2017,E14000531,,,Enterprise,,5000-9999
20.0,Year,2017,E14000531,,,Enterprise,,10000-49999
5.0,Year,2017,E14000531,,,Enterprise,,50000+
2465.0,Year,2017,E14000531,,,Enterprise,,Total
505.0,Year,2017,E14000560,,,Enterprise,,0-49
825.0,Year,2017,E14000560,,,Enterprise,,50-99
875.0,Year,2017,E14000560,,,Enterprise,,100-249
300.0,Year,2017,E14000560,,,Enterprise,,250-499
180.0,Year,2017,E14000560,,,Enterprise,,500-999
125.0,Year,2017,E14000560,,,Enterprise,,1000-1999
70.0,Year,2017,E14000560,,,Enterprise,,2000-4999
25.0,Year,2017,E14000560,,,Enterprise,,5000-9999
30.0,Year,2017,E14000560,,,Enterprise,,10000-49999
5.0,Year,2017,E14000560,,,Enterprise,,50000+
2940.0,Year,2017,E14000560,,,Enterprise,,Total
490.0,Year,2017,E14000561,,,Enterprise,,0-49
590.0,Year,2017,E14000561,,,Enterprise,,50-99
590.0,Year,2017,E14000561,,,Enterprise,,100-249
255.0,Year,2017,E14000561,,,Enterprise,,250-499
150.0,Year,2017,E14000561,,,Enterprise,,500-999
95.0,Year,2017,E14000561,,,Enterprise,,1000-1999
60.0,Year,2017,E14000561,,,Enterprise,,2000-4999
30.0,Year,2017,E14000561,,,Enterprise,,5000-9999
20.0,Year,2017,E14000561,,,Enterprise,,10000-49999
5.0,Year,2017,E14000561,,,Enterprise,,50000+
2285.0,Year,2017,E14000561,,,Enterprise,,Total
540.0,Year,2017,E14000562,,,Enterprise,,0-49
990.0,Year,2017,E14000562,,,Enterprise,,50-99
1150.0,Year,2017,E14000562,,,Enterprise,,100-249
