V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,Size Band_codelist,Size Band
37090.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,0-4
4650.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,5-9
1020.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,10-19
195.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,20-49
15.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,250+
42975.0,Year,2017,E12000002,,,Enterprise,2,2 - Sole Proprietor,,Total
14310.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,0-4
3575.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,5-9
1445.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,10-19
765.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,20-49
80.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,50-99
20.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,100-249
5.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,250+
20200.0,Year,2017,E12000002,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
5.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
10.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
20.0,Year,2017,E12000002,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
5.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,0-4
5.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,5-9
10.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,10-19
70.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,20-49
100.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,50-99
155.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,100-249
70.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,250+
415.0,Year,2017,E12000002,,,Enterprise,5,5 - Central Government,,Total
445.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,0-4
35.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,5-9
25.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,10-19
45.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,20-49
20.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,50-99
30.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,100-249
50.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,250+
650.0,Year,2017,E12000002,,,Enterprise,6,6 - Local Authority,,Total
5990.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1400.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
850.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
495.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
155.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
145.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
130.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
9165.0,Year,2017,E12000002,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
200610.0,Year,2017,E12000002,,,Enterprise,Total,Total,,0-4
30055.0,Year,2017,E12000002,,,Enterprise,Total,Total,,5-9
15555.0,Year,2017,E12000002,,,Enterprise,Total,Total,,10-19
8600.0,Year,2017,E12000002,,,Enterprise,Total,Total,,20-49
2765.0,Year,2017,E12000002,,,Enterprise,Total,Total,,50-99
1500.0,Year,2017,E12000002,,,Enterprise,Total,Total,,100-249
975.0,Year,2017,E12000002,,,Enterprise,Total,Total,,250+
260060.0,Year,2017,E12000002,,,Enterprise,Total,Total,,Total
92590.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
14550.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
8845.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
5045.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
1775.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
900.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
505.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,250+
124210.0,Year,2017,E12000003,,,Enterprise,1,1 - Company (incl. Building Society),,Total
31010.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,0-4
3605.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,5-9
760.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,10-19
155.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,20-49
15.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,250+
35550.0,Year,2017,E12000003,,,Enterprise,2,2 - Sole Proprietor,,Total
13060.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,0-4
3240.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,5-9
1235.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,10-19
670.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,20-49
90.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,50-99
15.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,100-249
0.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,250+
18310.0,Year,2017,E12000003,,,Enterprise,3,3 - Partnership,,Total
5.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
10.0,Year,2017,E12000003,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
0.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,0-4
5.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,5-9
5.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,10-19
90.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,20-49
80.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,50-99
90.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,100-249
80.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,250+
350.0,Year,2017,E12000003,,,Enterprise,5,5 - Central Government,,Total
550.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,0-4
45.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,5-9
15.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,10-19
10.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,20-49
10.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,50-99
10.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,100-249
35.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,250+
675.0,Year,2017,E12000003,,,Enterprise,6,6 - Local Authority,,Total
3375.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1190.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
790.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
380.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
130.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
90.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
75.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
6030.0,Year,2017,E12000003,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
140590.0,Year,2017,E12000003,,,Enterprise,Total,Total,,0-4
22635.0,Year,2017,E12000003,,,Enterprise,Total,Total,,5-9
11650.0,Year,2017,E12000003,,,Enterprise,Total,Total,,10-19
6350.0,Year,2017,E12000003,,,Enterprise,Total,Total,,20-49
2100.0,Year,2017,E12000003,,,Enterprise,Total,Total,,50-99
1110.0,Year,2017,E12000003,,,Enterprise,Total,Total,,100-249
700.0,Year,2017,E12000003,,,Enterprise,Total,Total,,250+
185135.0,Year,2017,E12000003,,,Enterprise,Total,Total,,Total
92835.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
13665.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
8055.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
4635.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
1550.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
795.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
470.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,250+
122005.0,Year,2017,E12000004,,,Enterprise,1,1 - Company (incl. Building Society),,Total
27705.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,0-4
3010.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,5-9
730.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,10-19
140.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,20-49
15.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,50-99
0.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,250+
31600.0,Year,2017,E12000004,,,Enterprise,2,2 - Sole Proprietor,,Total
11485.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,0-4
2750.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,5-9
1010.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,10-19
575.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,20-49
80.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,50-99
25.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,100-249
5.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,250+
15930.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
10.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
10.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,0-4
0.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,5-9
15.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,10-19
120.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,20-49
90.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,50-99
125.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,100-249
55.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,250+
415.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,Total
735.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,0-4
80.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,5-9
25.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,10-19
35.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,20-49
25.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,50-99
20.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,100-249
50.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,250+
970.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,Total
4400.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
935.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
565.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
315.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
105.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
70.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
65.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
6455.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
137170.0,Year,2017,E12000004,,,Enterprise,Total,Total,,0-4
20440.0,Year,2017,E12000004,,,Enterprise,Total,Total,,5-9
10400.0,Year,2017,E12000004,,,Enterprise,Total,Total,,10-19
5820.0,Year,2017,E12000004,,,Enterprise,Total,Total,,20-49
1865.0,Year,2017,E12000004,,,Enterprise,Total,Total,,50-99
1040.0,Year,2017,E12000004,,,Enterprise,Total,Total,,100-249
650.0,Year,2017,E12000004,,,Enterprise,Total,Total,,250+
177385.0,Year,2017,E12000004,,,Enterprise,Total,Total,,Total
115395.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
18195.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
9965.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
5440.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
1775.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
905.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
620.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,250+
152295.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,Total
31390.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,0-4
3495.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,5-9
765.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,10-19
175.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,20-49
10.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,250+
35840.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,Total
13370.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,0-4
3225.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,5-9
1180.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,10-19
575.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,20-49
60.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,50-99
15.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,100-249
5.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,250+
18430.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
5.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
5.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
10.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,0-4
5.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,5-9
15.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,10-19
80.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,20-49
105.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,50-99
155.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,100-249
75.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,250+
445.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,Total
540.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,0-4
40.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,5-9
25.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,10-19
10.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,20-49
0.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,50-99
5.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,100-249
40.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,250+
660.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,Total
3410.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1030.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
625.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
355.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
150.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
115.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
95.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
5780.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
164115.0,Year,2017,E12000005,,,Enterprise,Total,Total,,0-4
25990.0,Year,2017,E12000005,,,Enterprise,Total,Total,,5-9
12575.0,Year,2017,E12000005,,,Enterprise,Total,Total,,10-19
6640.0,Year,2017,E12000005,,,Enterprise,Total,Total,,20-49
2100.0,Year,2017,E12000005,,,Enterprise,Total,Total,,50-99
1200.0,Year,2017,E12000005,,,Enterprise,Total,Total,,100-249
835.0,Year,2017,E12000005,,,Enterprise,Total,Total,,250+
213455.0,Year,2017,E12000005,,,Enterprise,Total,Total,,Total
157595.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
21220.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
11400.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
6125.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
2010.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
1020.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
685.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,250+
200055.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,Total
37650.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,0-4
4105.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,5-9
1040.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,10-19
205.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,20-49
10.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,250+
43015.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,Total
13585.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,0-4
3620.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,5-9
1355.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,10-19
765.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,20-49
115.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,50-99
25.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,100-249
5.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,250+
19470.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
10.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
5.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,0-4
5.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,5-9
15.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,10-19
70.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,20-49
130.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,50-99
175.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,100-249
85.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,250+
485.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,Total
1125.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,0-4
75.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,5-9
55.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,10-19
65.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,20-49
40.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,50-99
20.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,100-249
55.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,250+
1435.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,Total
4055.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1260.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
745.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
420.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
160.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
120.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
110.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
6870.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
214015.0,Year,2017,E12000006,,,Enterprise,Total,Total,,0-4
30285.0,Year,2017,E12000006,,,Enterprise,Total,Total,,5-9
14610.0,Year,2017,E12000006,,,Enterprise,Total,Total,,10-19
7650.0,Year,2017,E12000006,,,Enterprise,Total,Total,,20-49
2465.0,Year,2017,E12000006,,,Enterprise,Total,Total,,50-99
1370.0,Year,2017,E12000006,,,Enterprise,Total,Total,,100-249
945.0,Year,2017,E12000006,,,Enterprise,Total,Total,,250+
271340.0,Year,2017,E12000006,,,Enterprise,Total,Total,,Total
337910.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
36780.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
20575.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
10650.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
3725.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
2045.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
1530.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,250+
413215.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,Total
55245.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,0-4
4810.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,5-9
1080.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,10-19
185.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,20-49
15.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,250+
61340.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,Total
8675.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,0-4
2610.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,5-9
1310.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,10-19
610.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,20-49
100.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,50-99
30.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,100-249
5.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,250+
13340.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,Total
