V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Age Group_codelist,Age Group,Earnings_codelist,Earnings,Gender_codelist,Gender,Pension Type_codelist,Pension Type
50.0,,5.8,Year,2016,K02000001,,,22 - 29,,£500 - £600,,Female,,No pension provisiond
117.0,,3.7,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,Defined benefit
58.0,,5.3,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,Defined contribution
66.0,,5.0,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,Group personal pension
,x,25.0,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,Group self-invested personal pension
13.0,,11.0,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,Unknown pension provision
44.0,,6.2,Year,2016,K02000001,,,22 - 29,,£600 and over,,Female,,No pension provisiond
1063.0,,1.1,Year,2016,K02000001,,,30 - 39,,Total,,Female,,Defined benefit
531.0,,1.6,Year,2016,K02000001,,,30 - 39,,Total,,Female,,Defined contribution
403.0,,1.9,Year,2016,K02000001,,,30 - 39,,Total,,Female,,Group personal pension
15.0,,10.0,Year,2016,K02000001,,,30 - 39,,Total,,Female,,Group self-invested personal pension
127.0,,3.4,Year,2016,K02000001,,,30 - 39,,Total,,Female,,Group stakeholder pension
37.0,,6.5,Year,2016,K02000001,,,30 - 39,,Total,,Female,,Unknown pension provision
839.0,,1.2,Year,2016,K02000001,,,30 - 39,,Total,,Female,,No pension provisiond
35.0,,6.0,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,Defined benefit
14.0,,9.7,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,Defined contribution
5.0,,18.0,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,Group personal pension
,-,0.0,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,Unknown pension provision
111.0,,3.4,Year,2016,K02000001,,,30 - 39,,Less than £100,,Female,,No pension provisiond
106.0,,3.6,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,Defined benefit
75.0,,4.1,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,Defined contribution
35.0,,6.4,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,Group personal pension
,x,28.0,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,Group self-invested personal pension
17.0,,9.0,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,Unknown pension provision
261.0,,2.2,Year,2016,K02000001,,,30 - 39,,£100 - £200,,Female,,No pension provisiond
127.0,,3.3,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,Defined benefit
97.0,,3.7,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,Defined contribution
45.0,,5.5,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,Group personal pension
,x,41.0,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,Group self-invested personal pension
19.0,,8.5,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,Group stakeholder pension
6.0,,16.0,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,Unknown pension provision
145.0,,3.1,Year,2016,K02000001,,,30 - 39,,£200 - £300,,Female,,No pension provisiond
143.0,,3.2,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,Defined benefit
103.0,,3.6,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,Defined contribution
64.0,,4.7,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,Group personal pension
,x,22.0,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,Group self-invested personal pension
21.0,,8.1,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,Group stakeholder pension
7.0,,15.0,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,Unknown pension provision
105.0,,3.7,Year,2016,K02000001,,,30 - 39,,£300 - £400,,Female,,No pension provisiond
151.0,,3.1,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,Defined benefit
70.0,,4.6,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,Defined contribution
65.0,,4.9,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,Group personal pension
,x,32.0,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,Group self-invested personal pension
17.0,,9.4,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,Group stakeholder pension
6.0,,17.0,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,Unknown pension provision
74.0,,4.6,Year,2016,K02000001,,,30 - 39,,£400 - £500,,Female,,No pension provisiond
131.0,,3.4,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,Defined benefit
46.0,,5.8,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,Defined contribution
48.0,,5.8,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,Group personal pension
,x,30.0,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,Group self-invested personal pension
15.0,,10.0,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,Unknown pension provision
48.0,,5.8,Year,2016,K02000001,,,30 - 39,,£500 - £600,,Female,,No pension provisiond
371.0,,2.0,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,Defined benefit
127.0,,3.5,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,Defined contribution
141.0,,3.4,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,Group personal pension
6.0,,17.0,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,Group self-invested personal pension
36.0,,6.8,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,Group stakeholder pension
10.0,,14.0,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,Unknown pension provision
95.0,,4.2,Year,2016,K02000001,,,30 - 39,,£600 and over,,Female,,No pension provisiond
1371.0,,0.9,Year,2016,K02000001,,,40 - 49,,Total,,Female,,Defined benefit
516.0,,1.6,Year,2016,K02000001,,,40 - 49,,Total,,Female,,Defined contribution
349.0,,2.0,Year,2016,K02000001,,,40 - 49,,Total,,Female,,Group personal pension
12.0,,11.0,Year,2016,K02000001,,,40 - 49,,Total,,Female,,Group self-invested personal pension
118.0,,3.5,Year,2016,K02000001,,,40 - 49,,Total,,Female,,Group stakeholder pension
38.0,,6.3,Year,2016,K02000001,,,40 - 49,,Total,,Female,,Unknown pension provision
845.0,,1.2,Year,2016,K02000001,,,40 - 49,,Total,,Female,,No pension provisiond
57.0,,4.6,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,Defined benefit
12.0,,10.0,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,Defined contribution
5.0,,17.0,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,Group personal pension
,x,,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,Group self-invested personal pension
3.0,,20.0,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,Unknown pension provision
139.0,,3.0,Year,2016,K02000001,,,40 - 49,,Less than £100,,Female,,No pension provisiond
127.0,,3.2,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,Defined benefit
63.0,,4.4,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,Defined contribution
21.0,,8.0,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,Group personal pension
,x,38.0,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,Group self-invested personal pension
12.0,,10.0,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,Unknown pension provision
257.0,,2.3,Year,2016,K02000001,,,40 - 49,,£100 - £200,,Female,,No pension provisiond
205.0,,2.5,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,Defined benefit
111.0,,3.4,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,Defined contribution
53.0,,5.1,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,Group personal pension
,x,30.0,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,Group self-invested personal pension
22.0,,7.6,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,Group stakeholder pension
7.0,,14.0,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,Unknown pension provision
165.0,,2.9,Year,2016,K02000001,,,40 - 49,,£200 - £300,,Female,,No pension provisiond
209.0,,2.6,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,Defined benefit
104.0,,3.6,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,Defined contribution
62.0,,4.8,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,Group personal pension
,x,36.0,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,Group self-invested personal pension
23.0,,7.7,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,Group stakeholder pension
8.0,,13.0,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,Unknown pension provision
106.0,,3.7,Year,2016,K02000001,,,40 - 49,,£300 - £400,,Female,,No pension provisiond
183.0,,2.8,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,Defined benefit
62.0,,4.8,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,Defined contribution
55.0,,5.2,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,Group personal pension
,x,30.0,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,Group self-invested personal pension
15.0,,9.9,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,Group stakeholder pension
6.0,,16.0,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,Unknown pension provision
64.0,,4.9,Year,2016,K02000001,,,40 - 49,,£400 - £500,,Female,,No pension provisiond
138.0,,3.3,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,Defined benefit
46.0,,5.9,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,Defined contribution
38.0,,6.5,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,Group personal pension
,x,32.0,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,Group self-invested personal pension
13.0,,11.0,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,Unknown pension provision
37.0,,6.5,Year,2016,K02000001,,,40 - 49,,£500 - £600,,Female,,No pension provisiond
453.0,,1.8,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,Defined benefit
118.0,,3.6,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,Defined contribution
115.0,,3.8,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,Group personal pension
5.0,,17.0,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,Group self-invested personal pension
29.0,,7.5,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,Group stakeholder pension
7.0,,15.0,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,Unknown pension provision
78.0,,4.6,Year,2016,K02000001,,,40 - 49,,£600 and over,,Female,,No pension provisiond
780.0,,1.2,Year,2016,K02000001,,,50 - 54,,Total,,Female,,Defined benefit
257.0,,2.2,Year,2016,K02000001,,,50 - 54,,Total,,Female,,Defined contribution
171.0,,2.9,Year,2016,K02000001,,,50 - 54,,Total,,Female,,Group personal pension
6.0,,17.0,Year,2016,K02000001,,,50 - 54,,Total,,Female,,Group self-invested personal pension
58.0,,4.9,Year,2016,K02000001,,,50 - 54,,Total,,Female,,Group stakeholder pension
25.0,,7.9,Year,2016,K02000001,,,50 - 54,,Total,,Female,,Unknown pension provision
429.0,,1.7,Year,2016,K02000001,,,50 - 54,,Total,,Female,,No pension provisiond
22.0,,7.2,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,Defined benefit
7.0,,13.0,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,Defined contribution
,x,24.0,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,Group personal pension
,x,,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,Group self-invested personal pension
,x,39.0,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,Group stakeholder pension
,x,42.0,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,Unknown pension provision
75.0,,4.1,Year,2016,K02000001,,,50 - 54,,Less than £100,,Female,,No pension provisiond
70.0,,4.2,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,Defined benefit
34.0,,5.7,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,Defined contribution
11.0,,11.0,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,Group personal pension
,x,,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,Group self-invested personal pension
7.0,,13.0,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,Unknown pension provision
134.0,,3.0,Year,2016,K02000001,,,50 - 54,,£100 - £200,,Female,,No pension provisiond
110.0,,3.5,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,Defined benefit
64.0,,4.3,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,Defined contribution
27.0,,7.0,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,Group personal pension
,x,41.0,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,Group self-invested personal pension
10.0,,11.0,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,Group stakeholder pension
4.0,,18.0,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,Unknown pension provision
82.0,,4.1,Year,2016,K02000001,,,50 - 54,,£200 - £300,,Female,,No pension provisiond
126.0,,3.3,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,Defined benefit
57.0,,4.8,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,Defined contribution
35.0,,6.3,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,Group personal pension
,x,38.0,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,Group self-invested personal pension
13.0,,10.0,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,Group stakeholder pension
6.0,,16.0,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,Unknown pension provision
55.0,,5.0,Year,2016,K02000001,,,50 - 54,,£300 - £400,,Female,,No pension provisiond
108.0,,3.7,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,Defined benefit
32.0,,6.6,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,Defined contribution
30.0,,7.0,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,Group personal pension
,x,45.0,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,Group self-invested personal pension
9.0,,13.0,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,Unknown pension provision
35.0,,6.6,Year,2016,K02000001,,,50 - 54,,£400 - £500,,Female,,No pension provisiond
83.0,,4.3,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,Defined benefit
15.0,,9.8,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,Defined contribution
17.0,,9.8,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,Group personal pension
,x,71.0,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,Group self-invested personal pension
4.0,,20.0,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,Unknown pension provision
18.0,,9.5,Year,2016,K02000001,,,50 - 54,,£500 - £600,,Female,,No pension provisiond
262.0,,2.3,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,Defined benefit
47.0,,5.9,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,Defined contribution
49.0,,5.9,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,Group personal pension
,x,26.0,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,Group self-invested personal pension
14.0,,11.0,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,Group stakeholder pension
6.0,,17.0,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,Unknown pension provision
31.0,,7.4,Year,2016,K02000001,,,50 - 54,,£600 and over,,Female,,No pension provisiond
571.0,,1.5,Year,2016,K02000001,,,55 - 59,,Total,,Female,,Defined benefit
194.0,,2.6,Year,2016,K02000001,,,55 - 59,,Total,,Female,,Defined contribution
125.0,,3.4,Year,2016,K02000001,,,55 - 59,,Total,,Female,,Group personal pension
5.0,,17.0,Year,2016,K02000001,,,55 - 59,,Total,,Female,,Group self-invested personal pension
46.0,,5.4,Year,2016,K02000001,,,55 - 59,,Total,,Female,,Group stakeholder pension
14.0,,10.0,Year,2016,K02000001,,,55 - 59,,Total,,Female,,Unknown pension provision
351.0,,1.9,Year,2016,K02000001,,,55 - 59,,Total,,Female,,No pension provisiond
21.0,,7.7,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,Defined benefit
6.0,,13.0,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,Defined contribution
,x,28.0,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,Group personal pension
,x,,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,Group self-invested personal pension
,x,28.0,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,Group stakeholder pension
,x,73.0,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,Unknown pension provision
65.0,,4.3,Year,2016,K02000001,,,55 - 59,,Less than £100,,Female,,No pension provisiond
52.0,,4.9,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,Defined benefit
31.0,,6.1,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,Defined contribution
10.0,,11.0,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,Group personal pension
,x,50.0,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,Group self-invested personal pension
8.0,,12.0,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,Unknown pension provision
108.0,,3.4,Year,2016,K02000001,,,55 - 59,,£100 - £200,,Female,,No pension provisiond
87.0,,3.9,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,Defined benefit
53.0,,4.8,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,Defined contribution
21.0,,8.0,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,Group personal pension
,x,58.0,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,Group self-invested personal pension
12.0,,10.0,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,Group stakeholder pension
4.0,,20.0,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,Unknown pension provision
72.0,,4.4,Year,2016,K02000001,,,55 - 59,,£200 - £300,,Female,,No pension provisiond
97.0,,3.8,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,Defined benefit
36.0,,6.0,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,Defined contribution
32.0,,6.8,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,Group personal pension
,x,41.0,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,Group self-invested personal pension
9.0,,12.0,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,Group stakeholder pension
4.0,,20.0,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,Unknown pension provision
46.0,,5.6,Year,2016,K02000001,,,55 - 59,,£300 - £400,,Female,,No pension provisiond
84.0,,4.1,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,Defined benefit
26.0,,7.6,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,Defined contribution
16.0,,9.7,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,Group personal pension
,x,42.0,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,Group self-invested personal pension
6.0,,16.0,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,Unknown pension provision
26.0,,7.6,Year,2016,K02000001,,,55 - 59,,£400 - £500,,Female,,No pension provisiond
56.0,,5.2,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,Defined benefit
12.0,,12.0,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,Defined contribution
15.0,,10.0,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,Group personal pension
,x,42.0,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,Group self-invested personal pension
4.0,,20.0,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,Unknown pension provision
13.0,,11.0,Year,2016,K02000001,,,55 - 59,,£500 - £600,,Female,,No pension provisiond
174.0,,3.0,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,Defined benefit
30.0,,7.5,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,Defined contribution
29.0,,7.8,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,Group personal pension
,x,34.0,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,Group self-invested personal pension
7.0,,16.0,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,Unknown pension provision
21.0,,9.1,Year,2016,K02000001,,,55 - 59,,£600 and over,,Female,,No pension provisiond
232.0,,2.4,Year,2016,K02000001,,,60 - 64,,Total,,Female,,Defined benefit
88.0,,3.9,Year,2016,K02000001,,,60 - 64,,Total,,Female,,Defined contribution
62.0,,4.9,Year,2016,K02000001,,,60 - 64,,Total,,Female,,Group personal pension
,x,28.0,Year,2016,K02000001,,,60 - 64,,Total,,Female,,Group self-invested personal pension
24.0,,7.4,Year,2016,K02000001,,,60 - 64,,Total,,Female,,Group stakeholder pension
6.0,,16.0,Year,2016,K02000001,,,60 - 64,,Total,,Female,,Unknown pension provision
259.0,,2.2,Year,2016,K02000001,,,60 - 64,,Total,,Female,,No pension provisiond
12.0,,10.0,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,Defined benefit
3.0,,19.0,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,Defined contribution
,x,29.0,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,Group personal pension
,-,0.0,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,Group stakeholder pension
,x,,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,Unknown pension provision
53.0,,4.8,Year,2016,K02000001,,,60 - 64,,Less than £100,,Female,,No pension provisiond
30.0,,6.5,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,Defined benefit
19.0,,7.8,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,Defined contribution
7.0,,14.0,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,Group personal pension
,x,71.0,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,Group self-invested personal pension
5.0,,15.0,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,Unknown pension provision
83.0,,3.9,Year,2016,K02000001,,,60 - 64,,£100 - £200,,Female,,No pension provisiond
47.0,,5.3,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,Defined benefit
26.0,,7.1,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,Defined contribution
13.0,,11.0,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,Group personal pension
,x,75.0,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,Group self-invested personal pension
5.0,,16.0,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,Unknown pension provision
50.0,,5.3,Year,2016,K02000001,,,60 - 64,,£200 - £300,,Female,,No pension provisiond
41.0,,5.9,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,Defined benefit
19.0,,8.7,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,Defined contribution
16.0,,9.5,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,Group personal pension
,x,,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,Group self-invested personal pension
5.0,,16.0,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,Group stakeholder pension
,x,35.0,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,Unknown pension provision
34.0,,6.6,Year,2016,K02000001,,,60 - 64,,£300 - £400,,Female,,No pension provisiond
35.0,,6.4,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,Defined benefit
10.0,,12.0,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,Defined contribution
10.0,,12.0,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,Group personal pension
,x,58.0,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,Unknown pension provision
19.0,,8.9,Year,2016,K02000001,,,60 - 64,,£400 - £500,,Female,,No pension provisiond
21.0,,8.7,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,Defined benefit
4.0,,19.0,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,Defined contribution
6.0,,17.0,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,Group personal pension
,x,71.0,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,Group stakeholder pension
,x,51.0,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,Unknown pension provision
9.0,,13.0,Year,2016,K02000001,,,60 - 64,,£500 - £600,,Female,,No pension provisiond
47.0,,6.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,Defined benefit
7.0,,15.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,Defined contribution
8.0,,14.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,Group personal pension
,x,58.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,Unknown pension provision
11.0,,12.0,Year,2016,K02000001,,,60 - 64,,£600 and over,,Female,,No pension provisiond
