V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
783,Year,2015,E14000530,,,0,,Male
758,Year,2015,E14000530,,,1,,Male
742,Year,2015,E14000530,,,2,,Male
766,Year,2015,E14000530,,,3,,Male
724,Year,2015,E14000530,,,4,,Male
719,Year,2015,E14000530,,,5,,Male
658,Year,2015,E14000530,,,6,,Male
673,Year,2015,E14000530,,,7,,Male
641,Year,2015,E14000530,,,8,,Male
700,Year,2015,E14000530,,,9,,Male
669,Year,2015,E14000530,,,10,,Male
592,Year,2015,E14000530,,,11,,Male
557,Year,2015,E14000530,,,12,,Male
593,Year,2015,E14000530,,,13,,Male
605,Year,2015,E14000530,,,14,,Male
585,Year,2015,E14000530,,,15,,Male
596,Year,2015,E14000530,,,16,,Male
615,Year,2015,E14000530,,,17,,Male
656,Year,2015,E14000530,,,18,,Male
578,Year,2015,E14000530,,,19,,Male
650,Year,2015,E14000530,,,20,,Male
568,Year,2015,E14000530,,,21,,Male
623,Year,2015,E14000530,,,22,,Male
682,Year,2015,E14000530,,,23,,Male
776,Year,2015,E14000530,,,24,,Male
859,Year,2015,E14000530,,,25,,Male
782,Year,2015,E14000530,,,26,,Male
822,Year,2015,E14000530,,,27,,Male
848,Year,2015,E14000530,,,28,,Male
777,Year,2015,E14000530,,,29,,Male
770,Year,2015,E14000530,,,30,,Male
804,Year,2015,E14000530,,,31,,Male
827,Year,2015,E14000530,,,32,,Male
808,Year,2015,E14000530,,,33,,Male
836,Year,2015,E14000530,,,34,,Male
816,Year,2015,E14000530,,,35,,Male
797,Year,2015,E14000530,,,36,,Male
718,Year,2015,E14000530,,,37,,Male
709,Year,2015,E14000530,,,38,,Male
755,Year,2015,E14000530,,,39,,Male
834,Year,2015,E14000530,,,40,,Male
818,Year,2015,E14000530,,,41,,Male
795,Year,2015,E14000530,,,42,,Male
820,Year,2015,E14000530,,,43,,Male
827,Year,2015,E14000530,,,44,,Male
796,Year,2015,E14000530,,,45,,Male
793,Year,2015,E14000530,,,46,,Male
827,Year,2015,E14000530,,,47,,Male
804,Year,2015,E14000530,,,48,,Male
845,Year,2015,E14000530,,,49,,Male
775,Year,2015,E14000530,,,50,,Male
799,Year,2015,E14000530,,,51,,Male
796,Year,2015,E14000530,,,52,,Male
744,Year,2015,E14000530,,,53,,Male
751,Year,2015,E14000530,,,54,,Male
689,Year,2015,E14000530,,,55,,Male
630,Year,2015,E14000530,,,56,,Male
618,Year,2015,E14000530,,,57,,Male
612,Year,2015,E14000530,,,58,,Male
531,Year,2015,E14000530,,,59,,Male
493,Year,2015,E14000530,,,60,,Male
491,Year,2015,E14000530,,,61,,Male
475,Year,2015,E14000530,,,62,,Male
402,Year,2015,E14000530,,,63,,Male
502,Year,2015,E14000530,,,64,,Male
443,Year,2015,E14000530,,,65,,Male
478,Year,2015,E14000530,,,66,,Male
500,Year,2015,E14000530,,,67,,Male
594,Year,2015,E14000530,,,68,,Male
398,Year,2015,E14000530,,,69,,Male
402,Year,2015,E14000530,,,70,,Male
442,Year,2015,E14000530,,,71,,Male
394,Year,2015,E14000530,,,72,,Male
307,Year,2015,E14000530,,,73,,Male
309,Year,2015,E14000530,,,74,,Male
284,Year,2015,E14000530,,,75,,Male
274,Year,2015,E14000530,,,76,,Male
275,Year,2015,E14000530,,,77,,Male
255,Year,2015,E14000530,,,78,,Male
225,Year,2015,E14000530,,,79,,Male
193,Year,2015,E14000530,,,80,,Male
196,Year,2015,E14000530,,,81,,Male
132,Year,2015,E14000530,,,82,,Male
141,Year,2015,E14000530,,,83,,Male
129,Year,2015,E14000530,,,84,,Male
130,Year,2015,E14000530,,,85,,Male
110,Year,2015,E14000530,,,86,,Male
98,Year,2015,E14000530,,,87,,Male
61,Year,2015,E14000530,,,88,,Male
62,Year,2015,E14000530,,,89,,Male
195,Year,2015,E14000530,,,90,,Male
726,Year,2015,E14000530,,,0,,Female
687,Year,2015,E14000530,,,1,,Female
718,Year,2015,E14000530,,,2,,Female
691,Year,2015,E14000530,,,3,,Female
684,Year,2015,E14000530,,,4,,Female
685,Year,2015,E14000530,,,5,,Female
665,Year,2015,E14000530,,,6,,Female
651,Year,2015,E14000530,,,7,,Female
634,Year,2015,E14000530,,,8,,Female
615,Year,2015,E14000530,,,9,,Female
611,Year,2015,E14000530,,,10,,Female
570,Year,2015,E14000530,,,11,,Female
514,Year,2015,E14000530,,,12,,Female
503,Year,2015,E14000530,,,13,,Female
549,Year,2015,E14000530,,,14,,Female
562,Year,2015,E14000530,,,15,,Female
623,Year,2015,E14000530,,,16,,Female
618,Year,2015,E14000530,,,17,,Female
643,Year,2015,E14000530,,,18,,Female
495,Year,2015,E14000530,,,19,,Female
513,Year,2015,E14000530,,,20,,Female
542,Year,2015,E14000530,,,21,,Female
621,Year,2015,E14000530,,,22,,Female
636,Year,2015,E14000530,,,23,,Female
733,Year,2015,E14000530,,,24,,Female
796,Year,2015,E14000530,,,25,,Female
746,Year,2015,E14000530,,,26,,Female
757,Year,2015,E14000530,,,27,,Female
868,Year,2015,E14000530,,,28,,Female
778,Year,2015,E14000530,,,29,,Female
812,Year,2015,E14000530,,,30,,Female
775,Year,2015,E14000530,,,31,,Female
792,Year,2015,E14000530,,,32,,Female
793,Year,2015,E14000530,,,33,,Female
835,Year,2015,E14000530,,,34,,Female
810,Year,2015,E14000530,,,35,,Female
800,Year,2015,E14000530,,,36,,Female
741,Year,2015,E14000530,,,37,,Female
741,Year,2015,E14000530,,,38,,Female
788,Year,2015,E14000530,,,39,,Female
781,Year,2015,E14000530,,,40,,Female
806,Year,2015,E14000530,,,41,,Female
825,Year,2015,E14000530,,,42,,Female
794,Year,2015,E14000530,,,43,,Female
765,Year,2015,E14000530,,,44,,Female
754,Year,2015,E14000530,,,45,,Female
846,Year,2015,E14000530,,,46,,Female
794,Year,2015,E14000530,,,47,,Female
802,Year,2015,E14000530,,,48,,Female
830,Year,2015,E14000530,,,49,,Female
831,Year,2015,E14000530,,,50,,Female
771,Year,2015,E14000530,,,51,,Female
769,Year,2015,E14000530,,,52,,Female
701,Year,2015,E14000530,,,53,,Female
663,Year,2015,E14000530,,,54,,Female
612,Year,2015,E14000530,,,55,,Female
639,Year,2015,E14000530,,,56,,Female
558,Year,2015,E14000530,,,57,,Female
560,Year,2015,E14000530,,,58,,Female
524,Year,2015,E14000530,,,59,,Female
515,Year,2015,E14000530,,,60,,Female
516,Year,2015,E14000530,,,61,,Female
518,Year,2015,E14000530,,,62,,Female
490,Year,2015,E14000530,,,63,,Female
485,Year,2015,E14000530,,,64,,Female
465,Year,2015,E14000530,,,65,,Female
505,Year,2015,E14000530,,,66,,Female
539,Year,2015,E14000530,,,67,,Female
556,Year,2015,E14000530,,,68,,Female
434,Year,2015,E14000530,,,69,,Female
456,Year,2015,E14000530,,,70,,Female
394,Year,2015,E14000530,,,71,,Female
413,Year,2015,E14000530,,,72,,Female
350,Year,2015,E14000530,,,73,,Female
333,Year,2015,E14000530,,,74,,Female
297,Year,2015,E14000530,,,75,,Female
346,Year,2015,E14000530,,,76,,Female
301,Year,2015,E14000530,,,77,,Female
308,Year,2015,E14000530,,,78,,Female
226,Year,2015,E14000530,,,79,,Female
263,Year,2015,E14000530,,,80,,Female
237,Year,2015,E14000530,,,81,,Female
212,Year,2015,E14000530,,,82,,Female
193,Year,2015,E14000530,,,83,,Female
170,Year,2015,E14000530,,,84,,Female
180,Year,2015,E14000530,,,85,,Female
163,Year,2015,E14000530,,,86,,Female
138,Year,2015,E14000530,,,87,,Female
142,Year,2015,E14000530,,,88,,Female
122,Year,2015,E14000530,,,89,,Female
509,Year,2015,E14000530,,,90,,Female
421,Year,2015,E14000531,,,0,,Male
395,Year,2015,E14000531,,,1,,Male
408,Year,2015,E14000531,,,2,,Male
405,Year,2015,E14000531,,,3,,Male
431,Year,2015,E14000531,,,4,,Male
439,Year,2015,E14000531,,,5,,Male
443,Year,2015,E14000531,,,6,,Male
440,Year,2015,E14000531,,,7,,Male
448,Year,2015,E14000531,,,8,,Male
453,Year,2015,E14000531,,,9,,Male
440,Year,2015,E14000531,,,10,,Male
446,Year,2015,E14000531,,,11,,Male
434,Year,2015,E14000531,,,12,,Male
445,Year,2015,E14000531,,,13,,Male
438,Year,2015,E14000531,,,14,,Male
477,Year,2015,E14000531,,,15,,Male
437,Year,2015,E14000531,,,16,,Male
458,Year,2015,E14000531,,,17,,Male
457,Year,2015,E14000531,,,18,,Male
403,Year,2015,E14000531,,,19,,Male
367,Year,2015,E14000531,,,20,,Male
415,Year,2015,E14000531,,,21,,Male
429,Year,2015,E14000531,,,22,,Male
406,Year,2015,E14000531,,,23,,Male
424,Year,2015,E14000531,,,24,,Male
450,Year,2015,E14000531,,,25,,Male
416,Year,2015,E14000531,,,26,,Male
439,Year,2015,E14000531,,,27,,Male
400,Year,2015,E14000531,,,28,,Male
402,Year,2015,E14000531,,,29,,Male
436,Year,2015,E14000531,,,30,,Male
377,Year,2015,E14000531,,,31,,Male
426,Year,2015,E14000531,,,32,,Male
399,Year,2015,E14000531,,,33,,Male
372,Year,2015,E14000531,,,34,,Male
435,Year,2015,E14000531,,,35,,Male
434,Year,2015,E14000531,,,36,,Male
370,Year,2015,E14000531,,,37,,Male
363,Year,2015,E14000531,,,38,,Male
399,Year,2015,E14000531,,,39,,Male
441,Year,2015,E14000531,,,40,,Male
444,Year,2015,E14000531,,,41,,Male
514,Year,2015,E14000531,,,42,,Male
570,Year,2015,E14000531,,,43,,Male
546,Year,2015,E14000531,,,44,,Male
617,Year,2015,E14000531,,,45,,Male
584,Year,2015,E14000531,,,46,,Male
591,Year,2015,E14000531,,,47,,Male
606,Year,2015,E14000531,,,48,,Male
599,Year,2015,E14000531,,,49,,Male
631,Year,2015,E14000531,,,50,,Male
578,Year,2015,E14000531,,,51,,Male
567,Year,2015,E14000531,,,52,,Male
608,Year,2015,E14000531,,,53,,Male
564,Year,2015,E14000531,,,54,,Male
494,Year,2015,E14000531,,,55,,Male
518,Year,2015,E14000531,,,56,,Male
503,Year,2015,E14000531,,,57,,Male
518,Year,2015,E14000531,,,58,,Male
457,Year,2015,E14000531,,,59,,Male
443,Year,2015,E14000531,,,60,,Male
412,Year,2015,E14000531,,,61,,Male
435,Year,2015,E14000531,,,62,,Male
414,Year,2015,E14000531,,,63,,Male
416,Year,2015,E14000531,,,64,,Male
448,Year,2015,E14000531,,,65,,Male
492,Year,2015,E14000531,,,66,,Male
474,Year,2015,E14000531,,,67,,Male
544,Year,2015,E14000531,,,68,,Male
411,Year,2015,E14000531,,,69,,Male
455,Year,2015,E14000531,,,70,,Male
431,Year,2015,E14000531,,,71,,Male
398,Year,2015,E14000531,,,72,,Male
393,Year,2015,E14000531,,,73,,Male
353,Year,2015,E14000531,,,74,,Male
363,Year,2015,E14000531,,,75,,Male
348,Year,2015,E14000531,,,76,,Male
351,Year,2015,E14000531,,,77,,Male
332,Year,2015,E14000531,,,78,,Male
283,Year,2015,E14000531,,,79,,Male
270,Year,2015,E14000531,,,80,,Male
223,Year,2015,E14000531,,,81,,Male
211,Year,2015,E14000531,,,82,,Male
221,Year,2015,E14000531,,,83,,Male
183,Year,2015,E14000531,,,84,,Male
146,Year,2015,E14000531,,,85,,Male
125,Year,2015,E14000531,,,86,,Male
108,Year,2015,E14000531,,,87,,Male
91,Year,2015,E14000531,,,88,,Male
86,Year,2015,E14000531,,,89,,Male
275,Year,2015,E14000531,,,90,,Male
393,Year,2015,E14000531,,,0,,Female
385,Year,2015,E14000531,,,1,,Female
398,Year,2015,E14000531,,,2,,Female
383,Year,2015,E14000531,,,3,,Female
390,Year,2015,E14000531,,,4,,Female
408,Year,2015,E14000531,,,5,,Female
470,Year,2015,E14000531,,,6,,Female
419,Year,2015,E14000531,,,7,,Female
405,Year,2015,E14000531,,,8,,Female
427,Year,2015,E14000531,,,9,,Female
385,Year,2015,E14000531,,,10,,Female
404,Year,2015,E14000531,,,11,,Female
398,Year,2015,E14000531,,,12,,Female
388,Year,2015,E14000531,,,13,,Female
411,Year,2015,E14000531,,,14,,Female
436,Year,2015,E14000531,,,15,,Female
470,Year,2015,E14000531,,,16,,Female
463,Year,2015,E14000531,,,17,,Female
466,Year,2015,E14000531,,,18,,Female
374,Year,2015,E14000531,,,19,,Female
324,Year,2015,E14000531,,,20,,Female
369,Year,2015,E14000531,,,21,,Female
382,Year,2015,E14000531,,,22,,Female
424,Year,2015,E14000531,,,23,,Female
410,Year,2015,E14000531,,,24,,Female
451,Year,2015,E14000531,,,25,,Female
406,Year,2015,E14000531,,,26,,Female
444,Year,2015,E14000531,,,27,,Female
404,Year,2015,E14000531,,,28,,Female
428,Year,2015,E14000531,,,29,,Female
401,Year,2015,E14000531,,,30,,Female
405,Year,2015,E14000531,,,31,,Female
418,Year,2015,E14000531,,,32,,Female
424,Year,2015,E14000531,,,33,,Female
433,Year,2015,E14000531,,,34,,Female
437,Year,2015,E14000531,,,35,,Female
412,Year,2015,E14000531,,,36,,Female
380,Year,2015,E14000531,,,37,,Female
390,Year,2015,E14000531,,,38,,Female
413,Year,2015,E14000531,,,39,,Female
432,Year,2015,E14000531,,,40,,Female
471,Year,2015,E14000531,,,41,,Female
478,Year,2015,E14000531,,,42,,Female
577,Year,2015,E14000531,,,43,,Female
605,Year,2015,E14000531,,,44,,Female
563,Year,2015,E14000531,,,45,,Female
578,Year,2015,E14000531,,,46,,Female
628,Year,2015,E14000531,,,47,,Female
643,Year,2015,E14000531,,,48,,Female
653,Year,2015,E14000531,,,49,,Female
559,Year,2015,E14000531,,,50,,Female
639,Year,2015,E14000531,,,51,,Female
626,Year,2015,E14000531,,,52,,Female
609,Year,2015,E14000531,,,53,,Female
588,Year,2015,E14000531,,,54,,Female
537,Year,2015,E14000531,,,55,,Female
493,Year,2015,E14000531,,,56,,Female
547,Year,2015,E14000531,,,57,,Female
494,Year,2015,E14000531,,,58,,Female
475,Year,2015,E14000531,,,59,,Female
423,Year,2015,E14000531,,,60,,Female
434,Year,2015,E14000531,,,61,,Female
400,Year,2015,E14000531,,,62,,Female
414,Year,2015,E14000531,,,63,,Female
412,Year,2015,E14000531,,,64,,Female
482,Year,2015,E14000531,,,65,,Female
517,Year,2015,E14000531,,,66,,Female
527,Year,2015,E14000531,,,67,,Female
558,Year,2015,E14000531,,,68,,Female
509,Year,2015,E14000531,,,69,,Female
508,Year,2015,E14000531,,,70,,Female
534,Year,2015,E14000531,,,71,,Female
503,Year,2015,E14000531,,,72,,Female
475,Year,2015,E14000531,,,73,,Female
397,Year,2015,E14000531,,,74,,Female
389,Year,2015,E14000531,,,75,,Female
444,Year,2015,E14000531,,,76,,Female
459,Year,2015,E14000531,,,77,,Female
391,Year,2015,E14000531,,,78,,Female
375,Year,2015,E14000531,,,79,,Female
311,Year,2015,E14000531,,,80,,Female
292,Year,2015,E14000531,,,81,,Female
304,Year,2015,E14000531,,,82,,Female
293,Year,2015,E14000531,,,83,,Female
265,Year,2015,E14000531,,,84,,Female
262,Year,2015,E14000531,,,85,,Female
203,Year,2015,E14000531,,,86,,Female
186,Year,2015,E14000531,,,87,,Female
165,Year,2015,E14000531,,,88,,Female
146,Year,2015,E14000531,,,89,,Female
507,Year,2015,E14000531,,,90,,Female
555,Year,2015,E14000532,,,0,,Male
610,Year,2015,E14000532,,,1,,Male
586,Year,2015,E14000532,,,2,,Male
725,Year,2015,E14000532,,,3,,Male
696,Year,2015,E14000532,,,4,,Male
670,Year,2015,E14000532,,,5,,Male
698,Year,2015,E14000532,,,6,,Male
746,Year,2015,E14000532,,,7,,Male
662,Year,2015,E14000532,,,8,,Male
687,Year,2015,E14000532,,,9,,Male
722,Year,2015,E14000532,,,10,,Male
669,Year,2015,E14000532,,,11,,Male
725,Year,2015,E14000532,,,12,,Male
631,Year,2015,E14000532,,,13,,Male
620,Year,2015,E14000532,,,14,,Male
628,Year,2015,E14000532,,,15,,Male
677,Year,2015,E14000532,,,16,,Male
673,Year,2015,E14000532,,,17,,Male
644,Year,2015,E14000532,,,18,,Male
378,Year,2015,E14000532,,,19,,Male
389,Year,2015,E14000532,,,20,,Male
406,Year,2015,E14000532,,,21,,Male
445,Year,2015,E14000532,,,22,,Male
488,Year,2015,E14000532,,,23,,Male
480,Year,2015,E14000532,,,24,,Male
483,Year,2015,E14000532,,,25,,Male
479,Year,2015,E14000532,,,26,,Male
548,Year,2015,E14000532,,,27,,Male
464,Year,2015,E14000532,,,28,,Male
510,Year,2015,E14000532,,,29,,Male
542,Year,2015,E14000532,,,30,,Male
581,Year,2015,E14000532,,,31,,Male
566,Year,2015,E14000532,,,32,,Male
574,Year,2015,E14000532,,,33,,Male
646,Year,2015,E14000532,,,34,,Male
646,Year,2015,E14000532,,,35,,Male
634,Year,2015,E14000532,,,36,,Male
638,Year,2015,E14000532,,,37,,Male
627,Year,2015,E14000532,,,38,,Male
653,Year,2015,E14000532,,,39,,Male
728,Year,2015,E14000532,,,40,,Male
712,Year,2015,E14000532,,,41,,Male
720,Year,2015,E14000532,,,42,,Male
783,Year,2015,E14000532,,,43,,Male
753,Year,2015,E14000532,,,44,,Male
791,Year,2015,E14000532,,,45,,Male
805,Year,2015,E14000532,,,46,,Male
781,Year,2015,E14000532,,,47,,Male
742,Year,2015,E14000532,,,48,,Male
732,Year,2015,E14000532,,,49,,Male
741,Year,2015,E14000532,,,50,,Male
750,Year,2015,E14000532,,,51,,Male
789,Year,2015,E14000532,,,52,,Male
778,Year,2015,E14000532,,,53,,Male
618,Year,2015,E14000532,,,54,,Male
649,Year,2015,E14000532,,,55,,Male
606,Year,2015,E14000532,,,56,,Male
655,Year,2015,E14000532,,,57,,Male
569,Year,2015,E14000532,,,58,,Male
562,Year,2015,E14000532,,,59,,Male
562,Year,2015,E14000532,,,60,,Male
581,Year,2015,E14000532,,,61,,Male
484,Year,2015,E14000532,,,62,,Male
508,Year,2015,E14000532,,,63,,Male
518,Year,2015,E14000532,,,64,,Male
522,Year,2015,E14000532,,,65,,Male
515,Year,2015,E14000532,,,66,,Male
582,Year,2015,E14000532,,,67,,Male
563,Year,2015,E14000532,,,68,,Male
441,Year,2015,E14000532,,,69,,Male
408,Year,2015,E14000532,,,70,,Male
475,Year,2015,E14000532,,,71,,Male
394,Year,2015,E14000532,,,72,,Male
347,Year,2015,E14000532,,,73,,Male
312,Year,2015,E14000532,,,74,,Male
337,Year,2015,E14000532,,,75,,Male
339,Year,2015,E14000532,,,76,,Male
331,Year,2015,E14000532,,,77,,Male
313,Year,2015,E14000532,,,78,,Male
285,Year,2015,E14000532,,,79,,Male
230,Year,2015,E14000532,,,80,,Male
237,Year,2015,E14000532,,,81,,Male
225,Year,2015,E14000532,,,82,,Male
211,Year,2015,E14000532,,,83,,Male
183,Year,2015,E14000532,,,84,,Male
191,Year,2015,E14000532,,,85,,Male
148,Year,2015,E14000532,,,86,,Male
139,Year,2015,E14000532,,,87,,Male
100,Year,2015,E14000532,,,88,,Male
89,Year,2015,E14000532,,,89,,Male
318,Year,2015,E14000532,,,90,,Male
524,Year,2015,E14000532,,,0,,Female
585,Year,2015,E14000532,,,1,,Female
580,Year,2015,E14000532,,,2,,Female
621,Year,2015,E14000532,,,3,,Female
685,Year,2015,E14000532,,,4,,Female
661,Year,2015,E14000532,,,5,,Female
694,Year,2015,E14000532,,,6,,Female
659,Year,2015,E14000532,,,7,,Female
658,Year,2015,E14000532,,,8,,Female
671,Year,2015,E14000532,,,9,,Female
669,Year,2015,E14000532,,,10,,Female
668,Year,2015,E14000532,,,11,,Female
657,Year,2015,E14000532,,,12,,Female
640,Year,2015,E14000532,,,13,,Female
564,Year,2015,E14000532,,,14,,Female
594,Year,2015,E14000532,,,15,,Female
596,Year,2015,E14000532,,,16,,Female
642,Year,2015,E14000532,,,17,,Female
555,Year,2015,E14000532,,,18,,Female
350,Year,2015,E14000532,,,19,,Female
344,Year,2015,E14000532,,,20,,Female
343,Year,2015,E14000532,,,21,,Female
374,Year,2015,E14000532,,,22,,Female
427,Year,2015,E14000532,,,23,,Female
488,Year,2015,E14000532,,,24,,Female
471,Year,2015,E14000532,,,25,,Female
438,Year,2015,E14000532,,,26,,Female
485,Year,2015,E14000532,,,27,,Female
502,Year,2015,E14000532,,,28,,Female
549,Year,2015,E14000532,,,29,,Female
609,Year,2015,E14000532,,,30,,Female
609,Year,2015,E14000532,,,31,,Female
555,Year,2015,E14000532,,,32,,Female
659,Year,2015,E14000532,,,33,,Female
724,Year,2015,E14000532,,,34,,Female
643,Year,2015,E14000532,,,35,,Female
749,Year,2015,E14000532,,,36,,Female
713,Year,2015,E14000532,,,37,,Female
670,Year,2015,E14000532,,,38,,Female
714,Year,2015,E14000532,,,39,,Female
769,Year,2015,E14000532,,,40,,Female
754,Year,2015,E14000532,,,41,,Female
767,Year,2015,E14000532,,,42,,Female
925,Year,2015,E14000532,,,43,,Female
833,Year,2015,E14000532,,,44,,Female
787,Year,2015,E14000532,,,45,,Female
755,Year,2015,E14000532,,,46,,Female
810,Year,2015,E14000532,,,47,,Female
755,Year,2015,E14000532,,,48,,Female
823,Year,2015,E14000532,,,49,,Female
833,Year,2015,E14000532,,,50,,Female
802,Year,2015,E14000532,,,51,,Female
777,Year,2015,E14000532,,,52,,Female
720,Year,2015,E14000532,,,53,,Female
702,Year,2015,E14000532,,,54,,Female
619,Year,2015,E14000532,,,55,,Female
652,Year,2015,E14000532,,,56,,Female
657,Year,2015,E14000532,,,57,,Female
582,Year,2015,E14000532,,,58,,Female
552,Year,2015,E14000532,,,59,,Female
567,Year,2015,E14000532,,,60,,Female
509,Year,2015,E14000532,,,61,,Female
496,Year,2015,E14000532,,,62,,Female
487,Year,2015,E14000532,,,63,,Female
537,Year,2015,E14000532,,,64,,Female
556,Year,2015,E14000532,,,65,,Female
543,Year,2015,E14000532,,,66,,Female
573,Year,2015,E14000532,,,67,,Female
578,Year,2015,E14000532,,,68,,Female
486,Year,2015,E14000532,,,69,,Female
536,Year,2015,E14000532,,,70,,Female
514,Year,2015,E14000532,,,71,,Female
455,Year,2015,E14000532,,,72,,Female
399,Year,2015,E14000532,,,73,,Female
364,Year,2015,E14000532,,,74,,Female
398,Year,2015,E14000532,,,75,,Female
396,Year,2015,E14000532,,,76,,Female
388,Year,2015,E14000532,,,77,,Female
351,Year,2015,E14000532,,,78,,Female
342,Year,2015,E14000532,,,79,,Female
345,Year,2015,E14000532,,,80,,Female
318,Year,2015,E14000532,,,81,,Female
268,Year,2015,E14000532,,,82,,Female
299,Year,2015,E14000532,,,83,,Female
290,Year,2015,E14000532,,,84,,Female
280,Year,2015,E14000532,,,85,,Female
246,Year,2015,E14000532,,,86,,Female
217,Year,2015,E14000532,,,87,,Female
204,Year,2015,E14000532,,,88,,Female
160,Year,2015,E14000532,,,89,,Female
702,Year,2015,E14000532,,,90,,Female
457,Year,2015,E14000533,,,0,,Male
455,Year,2015,E14000533,,,1,,Male
531,Year,2015,E14000533,,,2,,Male
485,Year,2015,E14000533,,,3,,Male
515,Year,2015,E14000533,,,4,,Male
564,Year,2015,E14000533,,,5,,Male
453,Year,2015,E14000533,,,6,,Male
489,Year,2015,E14000533,,,7,,Male
484,Year,2015,E14000533,,,8,,Male
488,Year,2015,E14000533,,,9,,Male
514,Year,2015,E14000533,,,10,,Male
492,Year,2015,E14000533,,,11,,Male
450,Year,2015,E14000533,,,12,,Male
455,Year,2015,E14000533,,,13,,Male
452,Year,2015,E14000533,,,14,,Male
507,Year,2015,E14000533,,,15,,Male
500,Year,2015,E14000533,,,16,,Male
492,Year,2015,E14000533,,,17,,Male
489,Year,2015,E14000533,,,18,,Male
455,Year,2015,E14000533,,,19,,Male
379,Year,2015,E14000533,,,20,,Male
474,Year,2015,E14000533,,,21,,Male
519,Year,2015,E14000533,,,22,,Male
503,Year,2015,E14000533,,,23,,Male
548,Year,2015,E14000533,,,24,,Male
511,Year,2015,E14000533,,,25,,Male
476,Year,2015,E14000533,,,26,,Male
518,Year,2015,E14000533,,,27,,Male
463,Year,2015,E14000533,,,28,,Male
478,Year,2015,E14000533,,,29,,Male
485,Year,2015,E14000533,,,30,,Male
463,Year,2015,E14000533,,,31,,Male
515,Year,2015,E14000533,,,32,,Male
499,Year,2015,E14000533,,,33,,Male
507,Year,2015,E14000533,,,34,,Male
545,Year,2015,E14000533,,,35,,Male
497,Year,2015,E14000533,,,36,,Male
423,Year,2015,E14000533,,,37,,Male
489,Year,2015,E14000533,,,38,,Male
495,Year,2015,E14000533,,,39,,Male
542,Year,2015,E14000533,,,40,,Male
608,Year,2015,E14000533,,,41,,Male
584,Year,2015,E14000533,,,42,,Male
685,Year,2015,E14000533,,,43,,Male
707,Year,2015,E14000533,,,44,,Male
657,Year,2015,E14000533,,,45,,Male
722,Year,2015,E14000533,,,46,,Male
664,Year,2015,E14000533,,,47,,Male
721,Year,2015,E14000533,,,48,,Male
651,Year,2015,E14000533,,,49,,Male
717,Year,2015,E14000533,,,50,,Male
685,Year,2015,E14000533,,,51,,Male
695,Year,2015,E14000533,,,52,,Male
648,Year,2015,E14000533,,,53,,Male
589,Year,2015,E14000533,,,54,,Male
603,Year,2015,E14000533,,,55,,Male
592,Year,2015,E14000533,,,56,,Male
585,Year,2015,E14000533,,,57,,Male
581,Year,2015,E14000533,,,58,,Male
613,Year,2015,E14000533,,,59,,Male
556,Year,2015,E14000533,,,60,,Male
542,Year,2015,E14000533,,,61,,Male
539,Year,2015,E14000533,,,62,,Male
597,Year,2015,E14000533,,,63,,Male
577,Year,2015,E14000533,,,64,,Male
584,Year,2015,E14000533,,,65,,Male
629,Year,2015,E14000533,,,66,,Male
682,Year,2015,E14000533,,,67,,Male
718,Year,2015,E14000533,,,68,,Male
509,Year,2015,E14000533,,,69,,Male
502,Year,2015,E14000533,,,70,,Male
506,Year,2015,E14000533,,,71,,Male
458,Year,2015,E14000533,,,72,,Male
403,Year,2015,E14000533,,,73,,Male
383,Year,2015,E14000533,,,74,,Male
336,Year,2015,E14000533,,,75,,Male
355,Year,2015,E14000533,,,76,,Male
310,Year,2015,E14000533,,,77,,Male
255,Year,2015,E14000533,,,78,,Male
230,Year,2015,E14000533,,,79,,Male
229,Year,2015,E14000533,,,80,,Male
181,Year,2015,E14000533,,,81,,Male
203,Year,2015,E14000533,,,82,,Male
169,Year,2015,E14000533,,,83,,Male
153,Year,2015,E14000533,,,84,,Male
141,Year,2015,E14000533,,,85,,Male
134,Year,2015,E14000533,,,86,,Male
76,Year,2015,E14000533,,,87,,Male
95,Year,2015,E14000533,,,88,,Male
84,Year,2015,E14000533,,,89,,Male
224,Year,2015,E14000533,,,90,,Male
459,Year,2015,E14000533,,,0,,Female
428,Year,2015,E14000533,,,1,,Female
453,Year,2015,E14000533,,,2,,Female
475,Year,2015,E14000533,,,3,,Female
484,Year,2015,E14000533,,,4,,Female
477,Year,2015,E14000533,,,5,,Female
431,Year,2015,E14000533,,,6,,Female
492,Year,2015,E14000533,,,7,,Female
518,Year,2015,E14000533,,,8,,Female
478,Year,2015,E14000533,,,9,,Female
392,Year,2015,E14000533,,,10,,Female
412,Year,2015,E14000533,,,11,,Female
445,Year,2015,E14000533,,,12,,Female
481,Year,2015,E14000533,,,13,,Female
439,Year,2015,E14000533,,,14,,Female
476,Year,2015,E14000533,,,15,,Female
532,Year,2015,E14000533,,,16,,Female
503,Year,2015,E14000533,,,17,,Female
516,Year,2015,E14000533,,,18,,Female
413,Year,2015,E14000533,,,19,,Female
437,Year,2015,E14000533,,,20,,Female
450,Year,2015,E14000533,,,21,,Female
471,Year,2015,E14000533,,,22,,Female
565,Year,2015,E14000533,,,23,,Female
583,Year,2015,E14000533,,,24,,Female
507,Year,2015,E14000533,,,25,,Female
529,Year,2015,E14000533,,,26,,Female
