V4_0,Time_codelist,Time,Geography_codelist,Geography,Country_codelist,Country,Flow_codelist,Flow,M&A_codelist,M&A
0,Year,1999,K02000001,,,Asia,,Inward,,Acquisitions
0,Year,2000,K02000001,,,Asia,,Inward,,Acquisitions
0,Year,2001,K02000001,,,Asia,,Inward,,Acquisitions
0,Year,2002,K02000001,,,Asia,,Inward,,Acquisitions
0,Year,2003,K02000001,,,Asia,,Inward,,Acquisitions
0,Year,2004,K02000001,,,Asia,,Inward,,Acquisitions
22,Year,2005,K02000001,,,Asia,,Inward,,Acquisitions
24,Year,2006,K02000001,,,Asia,,Inward,,Acquisitions
19,Year,2007,K02000001,,,Asia,,Inward,,Acquisitions
26,Year,2008,K02000001,,,Asia,,Inward,,Acquisitions
12,Year,2009,K02000001,,,Asia,,Inward,,Acquisitions
16,Year,2010,K02000001,,,Asia,,Inward,,Acquisitions
18,Year,2011,K02000001,,,Asia,,Inward,,Acquisitions
12,Year,2012,K02000001,,,Asia,,Inward,,Acquisitions
13,Year,2013,K02000001,,,Asia,,Inward,,Acquisitions
12,Year,2014,K02000001,,,Asia,,Inward,,Acquisitions
17,Year,2015,K02000001,,,Asia,,Inward,,Acquisitions
35,Year,2016,K02000001,,,Asia,,Inward,,Acquisitions
0,Year,1987,K02000001,,,Asia,,Inward,,Disposals
0,Year,1988,K02000001,,,Asia,,Inward,,Disposals
0,Year,1989,K02000001,,,Asia,,Inward,,Disposals
0,Year,1990,K02000001,,,Asia,,Inward,,Disposals
0,Year,1991,K02000001,,,Asia,,Inward,,Disposals
0,Year,1992,K02000001,,,Asia,,Inward,,Disposals
0,Year,1993,K02000001,,,Asia,,Inward,,Disposals
0,Year,1994,K02000001,,,Asia,,Inward,,Disposals
0,Year,1995,K02000001,,,Asia,,Inward,,Disposals
0,Year,1996,K02000001,,,Asia,,Inward,,Disposals
0,Year,1997,K02000001,,,Asia,,Inward,,Disposals
0,Year,1998,K02000001,,,Asia,,Inward,,Disposals
0,Year,1999,K02000001,,,Asia,,Inward,,Disposals
0,Year,2000,K02000001,,,Asia,,Inward,,Disposals
0,Year,2001,K02000001,,,Asia,,Inward,,Disposals
0,Year,2002,K02000001,,,Asia,,Inward,,Disposals
0,Year,2003,K02000001,,,Asia,,Inward,,Disposals
0,Year,2004,K02000001,,,Asia,,Inward,,Disposals
3,Year,2005,K02000001,,,Asia,,Inward,,Disposals
6,Year,2006,K02000001,,,Asia,,Inward,,Disposals
5,Year,2007,K02000001,,,Asia,,Inward,,Disposals
3,Year,2008,K02000001,,,Asia,,Inward,,Disposals
2,Year,2009,K02000001,,,Asia,,Inward,,Disposals
3,Year,2010,K02000001,,,Asia,,Inward,,Disposals
8,Year,2011,K02000001,,,Asia,,Inward,,Disposals
3,Year,2013,K02000001,,,Asia,,Inward,,Disposals
